Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2018-10-06,16:00,Série A,Matchweek 28,Sat,Home,W,1,0,Atlético Mineiro,37,10074.0,Elicarlos,4-2-3-1,4-3-3,Luiz Flávio de Oliveira,Match Report,
2018-10-14,11:00,Série A,Matchweek 29,Sun,Home,L,0,1,Vitória,57,6280.0,Douglas,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2018-10-21,20:00,Série A,Matchweek 30,Sun,Away,L,0,3,Cruzeiro,46,12666.0,Douglas,4-1-4-1,4-2-3-1,Raphael Claus,Match Report,
2018-10-27,20:00,Série A,Matchweek 31,Sat,Home,W,1,0,América (MG),40,13238.0,Douglas,4-1-4-1,4-2-3-1,Wilton Sampaio,Match Report,
2018-11-04,18:00,Série A,Matchweek 32,Sun,Away,L,0,1,Bahia,40,17448.0,Douglas,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2018-11-12,20:00,Série A,Matchweek 33,Mon,Away,W,1,0,Santos,37,12659.0,Douglas,4-2-3-1,4-3-3,Rafael Traci,Match Report,
2018-11-15,17:00,Série A,Matchweek 34,Thu,Home,L,0,1,Botafogo (RJ),50,17261.0,Douglas,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2018-11-18,19:00,Série A,Matchweek 35,Sun,Away,L,0,2,Grêmio,35,13266.0,Douglas,4-2-3-1,4-2-3-1,Leandro Bizzio Marinho,Match Report,
2018-11-22,21:00,Série A,Matchweek 36,Thu,Home,W,2,1,Sport Recife,36,12384.0,Douglas,4-1-3-2,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2018-11-25,19:00,Série A,Matchweek 37,Sun,Away,D,0,0,Corinthians,33,35888.0,Douglas,4-1-3-2,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,
2018-12-02,17:00,Série A,Matchweek 38,Sun,Home,W,1,0,São Paulo,46,19992.0,Douglas,4-2-2-2,4-2-3-1,Wilton Sampaio,Match Report,
