Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Henrique Almeida,br BRA,"FW,MF",27.0,8.7,132,197,67.0,1789,338,77,89,86.5,31,51,60.8,8,21,38.1,0,0.5,0.2,-0.5,4,10,0,0,11,Matches
Renato,br BRA,"DF,MF",29.0,8.4,170,260,65.4,2832,1056,85,105,81.0,62,93,66.7,17,43,39.5,0,0.4,0.3,-0.4,9,6,7,5,17,Matches
Augusto César Moreira,br BRA,"MF,FW",26.0,7.9,186,243,76.5,2670,714,108,120,90.0,53,77,68.8,13,21,61.9,1,0.7,0.3,0.3,7,17,3,1,20,Matches
Régis,br BRA,"FW,MF",21.0,6.9,191,256,74.6,2735,886,107,125,85.6,55,76,72.4,12,25,48.0,0,1.3,0.9,-1.3,13,22,10,3,29,Matches
Bryan,br BRA,DF,22.0,6.2,231,311,74.3,3403,1236,141,163,86.5,68,92,73.9,13,36,36.1,0,0.2,0.1,-0.2,5,12,2,2,15,Matches
Vini Locatelli,br BRA,"MF,FW",20.0,4.9,216,238,90.8,3522,692,109,113,96.5,80,87,92.0,19,28,67.9,1,1.0,0.5,0.0,10,17,9,3,27,Matches
Dalberto,br BRA,"MF,FW",24.0,4.1,60,93,64.5,843,201,31,40,77.5,17,23,73.9,5,11,45.5,1,0.9,0.5,0.1,6,5,1,1,2,Matches
Alan Ruschel,br BRA,"MF,FW",29.0,3.8,71,98,72.4,1291,351,34,40,85.0,22,30,73.3,12,20,60.0,0,0.5,0.2,-0.5,7,6,2,1,14,Matches
Caíque Silva Sá,br BRA,DF,26.0,3.3,105,143,73.4,2106,680,40,44,90.9,45,63,71.4,17,31,54.8,0,0.0,0.0,0.0,1,6,0,0,8,Matches
Diego Fabián Torres,ar ARG,"MF,FW",28.0,4.7,274,350,78.3,5718,1656,98,112,87.5,107,121,88.4,58,102,56.9,1,1.0,1.3,0.0,17,40,6,2,49,Matches
Renato Kayser,br BRA,"FW,MF",22.0,4.5,97,130,74.6,1276,352,66,74,89.2,20,27,74.1,4,10,40.0,2,0.5,0.2,1.5,6,11,1,1,13,Matches
Rildo,br BRA,"MF,FW",29.0,3.1,82,103,79.6,1145,204,46,54,85.2,26,34,76.5,4,5,80.0,0,0.2,0.2,-0.2,6,4,1,0,9,Matches
Tharlis Sartori,br BRA,MF,21.0,2.6,108,126,85.7,1677,467,51,58,87.9,39,43,90.7,9,12,75.0,0,0.0,0.0,0.0,2,6,0,0,9,Matches
Aylon,br BRA,"MF,FW",26.0,2.8,74,103,71.8,943,276,47,63,74.6,14,19,73.7,4,5,80.0,1,0.8,0.4,0.2,5,4,2,1,7,Matches
Hiago,br BRA,DF,21.0,2.1,30,47,63.8,639,218,9,12,75.0,17,20,85.0,4,13,30.8,0,0.0,0.0,0.0,0,0,0,0,2,Matches
Ernandes Dias Luz,br BRA,DF,31.0,1.2,34,44,77.3,646,261,17,19,89.5,8,10,80.0,7,10,70.0,0,0.0,0.1,0.0,1,1,3,2,3,Matches
Lourency,br BRA,MF,23.0,0.4,4,7,57.1,53,4,2,2,100.0,2,3,66.7,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Bruno Costa,br BRA,MF,18.0,0.3,4,8,50.0,105,24,2,3,66.7,1,2,50.0,1,1,100.0,0,0.1,0.0,-0.1,1,1,0,0,1,Matches
Ronei,br BRA,FW,20.0,0.2,10,16,62.5,137,14,7,9,77.8,3,7,42.9,0,0,,0,0.0,0.0,0.0,1,1,0,0,1,Matches
Pedro Perotti,br BRA,"FW,DF",21.0,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,28.8,38.0,11300,14787,76.4,207270,82670,5009,5721,87.6,4320,5266,82.0,1492,2759,54.1,22,30.0,21.1,-8.0,402,813,197,94,1175,
Opponent Total,,,27.2,38.0,14934,18537,80.6,260612,94627,6813,7667,88.9,6083,7126,85.4,1556,2674,58.2,36,47.5,41.3,-11.5,443,1286,304,89,1720,
