Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Hyoran,br BRA,MF,21.0,17,6,578.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Edmilson,br BRA,FW,32.0,7,6,572.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Roger,br BRA,FW,30.0,7,6,493.0,5.5,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.18,0.18,0.37,0.18,0.37,Matches
Nivaldo,br BRA,GK,40.0,5,4,411.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mateus Caramelo,br BRA,DF,20.0,4,3,299.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Odair Souza,br BRA,MF,32.0,11,2,291.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Abuda,br BRA,MF,26.0,4,2,221.0,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41,0.0,0.41,Matches
Tiago Costa,br BRA,DF,27.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Wanderson,br BRA,MF,34.0,6,1,115.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
João Afonso Crispim,br BRA,MF,19.0,3,1,110.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sílvio,br BRA,GK,26.0,1,1,39.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Maylson,br BRA,MF,25.0,2,0,70.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Flavinho,br BRA,MF,31.0,1,0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mailson,br BRA,MF,24.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
João Paulo Azevedo Barbosa,br BRA,GK,33.0,0,0,,,,,,,,,,,,,,,,Matches
Richarlyson,br BRA,"DF,MF",32.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.2,38,418,3420.0,38.0,34.0,23.0,57.0,30.0,4.0,4.0,87.0,3.0,0.89,0.61,1.5,0.79,1.39,
Opponent Total,,,26.4,38,418,3420.0,38.0,41.0,30.0,71.0,38.0,3.0,5.0,103.0,7.0,1.08,0.79,1.87,1.0,1.79,
