Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Odair Souza,br BRA,MF,31.0,15,721.0,48.0,21.1,8.0,7,76.0,0.0,8,24.0,8,1.33,9.0,11.0,-2.0,-0.25,-0.15,Matches
André Paulino,br BRA,"DF,MF",28.0,7,602.0,86.0,17.6,6.7,7,86.0,5.0,0,,0,0.71,4.0,7.0,-3.0,-0.45,-0.38,Matches
Régis,br BRA,MF,21.0,5,384.0,77.0,11.2,4.3,5,77.0,1.0,0,,1,0.2,1.0,5.0,-4.0,-0.94,-0.91,Matches
Jussandro,br BRA,DF,21.0,5,361.0,72.0,10.6,4.0,4,88.0,3.0,1,11.0,5,0.8,6.0,6.0,0.0,0.0,0.15,Matches
Roni,br BRA,FW,22.0,5,306.0,61.0,8.9,3.4,3,79.0,1.0,2,35.0,6,1.0,3.0,3.0,0.0,0.0,0.14,Matches
Enrique Meza,py PAR,DF,28.0,4,255.0,64.0,7.5,2.8,3,85.0,2.0,1,0.0,13,1.75,5.0,3.0,2.0,0.71,0.9,Matches
Bergson da Silva,br BRA,FW,22.0,7,275.0,39.0,8.0,3.1,2,82.0,1.0,5,22.0,8,0.71,3.0,5.0,-2.0,-0.65,-0.57,Matches
Alemão,br BRA,FW,24.0,4,206.0,52.0,6.0,2.3,2,78.0,1.0,2,26.0,2,1.0,3.0,2.0,1.0,0.44,0.6,Matches
Leonardo,br BRA,FW,17.0,2,180.0,90.0,5.3,2.0,2,90.0,2.0,0,,0,0.5,1.0,4.0,-3.0,-1.5,-1.44,Matches
Nivaldo,br BRA,GK,39.0,2,131.0,66.0,3.8,1.5,1,91.0,1.0,1,40.0,18,0.5,2.0,5.0,-3.0,-2.06,-2.01,Matches
Hyoran,br BRA,MF,20.0,4,111.0,28.0,3.2,1.2,1,70.0,0.0,3,14.0,13,0.5,2.0,4.0,-2.0,-1.62,-1.54,Matches
Danny Morais,br BRA,DF,28.0,1,86.0,86.0,2.5,1.0,1,86.0,0.0,0,,6,0.0,2.0,3.0,-1.0,-1.05,-0.94,Matches
Júnior Timbó,br BRA,MF,23.0,2,71.0,36.0,2.1,0.8,1,64.0,0.0,1,7.0,7,0.0,0.0,1.0,-1.0,-1.27,-1.16,Matches
Mailson,br BRA,MF,23.0,4,79.0,20.0,2.3,0.9,0,,0.0,4,19.0,3,1.0,1.0,3.0,-2.0,-2.28,-2.2,Matches
Willian Arão,br BRA,"DF,MF",21.0,2,58.0,29.0,1.7,0.6,0,,0.0,2,29.0,2,2.0,0.0,1.0,-1.0,-1.55,-1.44,Matches
Yuri,br BRA,FW,19.0,4,54.0,14.0,1.6,0.6,0,,0.0,4,13.0,6,1.0,2.0,2.0,0.0,0.0,0.13,Matches
Rychely,br BRA,FW,26.0,2,29.0,15.0,0.8,0.3,0,,0.0,2,14.0,6,1.5,0.0,0.0,0.0,0.0,0.13,Matches
Tiago Saletti,br BRA,DF,31.0,1,21.0,21.0,0.6,0.2,0,,0.0,1,20.0,1,1.0,1.0,1.0,0.0,0.0,0.13,Matches
Wescley,br BRA,"FW,MF",22.0,1,11.0,11.0,0.3,0.1,0,,0.0,1,10.0,2,3.0,0.0,0.0,0.0,0.0,0.13,Matches
Bruno Collaço,br BRA,DF,23.0,1,3.0,3.0,0.1,0.0,0,,0.0,1,2.0,2,0.0,0.0,0.0,0.0,0.0,0.13,Matches
Alemão,br BRA,DF,23.0,0,,,,,0,,0.0,0,,7,,,,,,,Matches
Lauro,br BRA,GK,33.0,0,,,,,0,,0.0,0,,4,,,,,,,Matches
Sílvio,br BRA,GK,25.0,0,,,,,0,,0.0,0,,15,,,,,,,Matches
Squad Total,,,26.9,38,3420.0,90.0,100.0,38.0,420,84.0,,111,20.0,251,1.13,39.0,44.0,-5.0,-0.13,,
Opponent Total,,,26.1,38,3420.0,90.0,100.0,38.0,418,85.0,,111,24.0,251,1.61,44.0,39.0,5.0,0.13,,
