Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Abuda,br BRA,MF,25.0,23,18,1369.0,15.2,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches
Dedé,br BRA,MF,26.0,19,17,1427.0,15.9,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.06,0.13,0.19,0.06,0.19,Matches
Ricardo Conceição,br BRA,MF,29.0,19,17,1293.0,14.4,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.14,0.07,0.21,0.14,0.21,Matches
Douglas Grolli,br BRA,DF,24.0,19,16,1568.0,17.4,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
Fabinho Alves,br BRA,FW,27.0,25,14,1449.0,16.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches
Bruno Rangel,br BRA,FW,32.0,20,13,1330.0,14.8,3.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.2,0.0,0.2,0.14,0.14,Matches
Ednei,br BRA,DF,28.0,16,10,997.0,11.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches
Zezinho,br BRA,MF,21.0,17,10,841.0,9.3,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.11,0.11,0.21,0.11,0.21,Matches
Neuton,br BRA,DF,23.0,9,9,774.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Odair Souza,br BRA,MF,31.0,15,7,721.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches
André Paulino,br BRA,"DF,MF",28.0,7,7,602.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Régis,br BRA,MF,21.0,5,5,384.0,4.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,0.0,0.23,Matches
Jussandro,br BRA,DF,21.0,5,4,361.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,Matches
Roni,br BRA,FW,22.0,5,3,306.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Enrique Meza,py PAR,DF,28.0,4,3,255.0,2.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,Matches
Bergson da Silva,br BRA,FW,22.0,7,2,275.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alemão,br BRA,FW,24.0,4,2,206.0,2.3,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.44,0.0,0.44,0.44,0.44,Matches
Leonardo,br BRA,FW,17.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nivaldo,br BRA,GK,39.0,2,1,131.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Hyoran,br BRA,MF,20.0,4,1,111.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Danny Morais,br BRA,DF,28.0,1,1,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Júnior Timbó,br BRA,MF,23.0,2,1,71.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mailson,br BRA,MF,23.0,4,0,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Willian Arão,br BRA,"DF,MF",21.0,2,0,58.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Yuri,br BRA,FW,19.0,4,0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rychely,br BRA,FW,26.0,2,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tiago Saletti,br BRA,DF,31.0,1,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Wescley,br BRA,"FW,MF",22.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Collaço,br BRA,DF,23.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alemão,br BRA,DF,23.0,0,0,,,,,,,,,,,,,,,,Matches
Lauro,br BRA,GK,33.0,0,0,,,,,,,,,,,,,,,,Matches
Sílvio,br BRA,GK,25.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.9,38,420,3420.0,38.0,38.0,25.0,63.0,36.0,2.0,2.0,69.0,2.0,1.0,0.66,1.66,0.95,1.61,
Opponent Total,,,26.1,38,418,3420.0,38.0,41.0,26.0,67.0,40.0,1.0,2.0,79.0,4.0,1.08,0.68,1.76,1.05,1.74,
