Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Cristian Penilla,ec ECU,"FW,MF",25.0,11,2,368.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Roberto Heuchayer,br BRA,"DF,MF",26.0,3,2,192.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Moisés Wolschick,br BRA,MF,22.0,2,2,119.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lourency,br BRA,"FW,MF",21.0,9,1,259.0,2.9,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.35,0.35,0.69,0.35,0.69,Matches
Júlio César,br BRA,"FW,MF",22.0,7,1,210.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Osman Júnior,br BRA,"FW,MF",24.0,7,1,124.0,1.4,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.73,0.73,1.45,0.73,1.45,Matches
Pedro Perotti,br BRA,FW,19.0,2,1,106.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Odair Souza,br BRA,MF,34.0,9,0,154.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nádson,br BRA,"FW,MF",27.0,6,0,141.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dodô,br BRA,MF,22.0,2,0,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Niltinho,br BRA,MF,23.0,2,0,56.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rodrigo Alves,br BRA,FW,21.0,3,0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fernando Guerrero,ec ECU,"FW,MF",27.0,2,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nathan Cardoso,br BRA,DF,21.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bryan,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Hiago,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Khevin,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Elias Martello Curzel,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,Matches
Artur Moraes,br BRA,GK,36.0,0,0,,,,,,,,,,,,,,,,Matches
Tiepo,br BRA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches
Emilio Zeballos,uy URU,DF,24.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.4,38,418,3420.0,38.0,47.0,33.0,80.0,42.0,5.0,5.0,107.0,2.0,1.24,0.87,2.11,1.11,1.97,
Opponent Total,,,26.8,38,418,3420.0,38.0,49.0,39.0,88.0,47.0,2.0,4.0,89.0,4.0,1.29,1.03,2.32,1.24,2.26,
