Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Paulinho,br BRA,MF,25.0,4,2,124.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Diego Ivo,br BRA,DF,25.0,3,1,217.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Leandrinho,br BRA,MF,16.0,8,1,200.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Roni,br BRA,MF,24.0,8,1,176.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jerffeson de Recife,br BRA,DF,21.0,3,1,145.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Adrianinho,at AUT,MF,34.0,4,1,114.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
João Carlos,br BRA,GK,26.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
João Paulo,br BRA,DF,24.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marcos Serrato,br BRA,MF,20.0,1,1,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Keno,br BRA,"FW,MF",25.0,12,0,265.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Léo Costa,br BRA,MF,28.0,2,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Giovanny,br BRA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Matheus Inacio,br BRA,GK,22.0,0,0,,,,,,,,,,,,,,,,Matches
Indio,br BRA,MF,21.0,0,0,,,,,,,,,,,,,,,,Matches
Ivan,br BRA,GK,17.0,0,0,,,,,,,,,,,,,,,,Matches
Ravanelli,br BRA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Guilherme Silva Nogueira,br BRA,GK,15.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.5,38,418,3420.0,38.0,39.0,26.0,65.0,36.0,3.0,4.0,107.0,5.0,1.03,0.68,1.71,0.95,1.63,
Opponent Total,,,26.4,38,418,3420.0,38.0,40.0,30.0,70.0,38.0,2.0,3.0,95.0,3.0,1.05,0.79,1.84,1.0,1.79,
