Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2016-08-04,19:15,Série A,Matchweek 18,Thu,Home,W,2,0,Botafogo (RJ),38,5050,,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2016-08-07,16:00,Série A,Matchweek 19,Sun,Away,L,1,3,Coritiba,49,7238,,4-1-4-1,4-4-2,Anderson Daronco,Match Report,
2016-08-13,18:30,Série A,Matchweek 20,Sat,Home,W,2,0,Figueirense,43,3753,,4-2-3-1,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Match Report,
2016-08-21,16:00,Série A,Matchweek 21,Sun,Away,D,2,2,Palmeiras,35,29138,,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2016-08-27,16:00,Série A,Matchweek 22,Sat,Home,W,2,0,Corinthians,52,8529,,4-2-3-1,4-1-4-1,Luiz Flavio De Oliveira,Match Report,
2016-09-07,21:45,Série A,Matchweek 23,Wed,Away,L,1,2,Flamengo,36,16358,,4-1-4-1,4-2-3-1,Francisco Carlos do Nascimento,Match Report,
2016-09-11,18:30,Série A,Matchweek 24,Sun,Home,D,1,1,América (MG),59,4386,,4-1-4-1,4-1-4-1,Wilton Sampaio,Match Report,
2016-09-14,21:00,Série A,Matchweek 25,Wed,Home,W,3,0,Grêmio,40,3713,,4-1-4-1,4-2-3-1,Jailson Macêdo Freitas,Match Report,
2016-09-18,16:00,Série A,Matchweek 26,Sun,Away,D,2,2,Chapecoense,44,2709,,4-1-4-1,4-1-4-1,Joao Batista de Arruda,Match Report,
2016-09-25,11:00,Série A,Matchweek 27,Sun,Away,L,0,3,Ath Paranaense,32,11527,,4-1-4-1,4-2-3-1,Nielson Nogueira Dias,Match Report,
2016-10-01,16:30,Série A,Matchweek 28,Sat,Home,L,1,2,Atlético Mineiro,57,4946,,4-1-4-1,4-2-3-1,Diego Almeida Real,Match Report,
2016-10-08,21:00,Série A,Matchweek 29,Sat,Away,L,0,2,Cruzeiro,45,15425,,4-1-4-1,4-2-3-1,Anderson Daronco,Match Report,
2016-10-13,19:30,Série A,Matchweek 30,Thu,Home,W,2,0,Vitória,43,8915,,4-1-4-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2016-10-16,18:30,Série A,Matchweek 31,Sun,Home,W,3,0,Santa Cruz,40,10912,,4-1-4-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2016-10-22,17:00,Série A,Matchweek 32,Sat,Away,L,0,2,São Paulo,40,49673,,4-1-4-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2016-10-27,19:30,Série A,Matchweek 33,Thu,Away,L,0,1,Sport Recife,44,11613,,4-1-4-1,4-2-3-1,Jailson Macêdo Freitas,Match Report,
2016-11-06,11:00,Série A,Matchweek 34,Sun,Home,L,1,2,Santos,37,10208,,4-1-4-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2016-11-17,21:00,Série A,Matchweek 35,Thu,Away,D,1,1,Internacional,45,28774,,4-1-4-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2016-11-20,17:00,Série A,Matchweek 36,Sun,Home,W,1,0,Fluminense,35,4981,,4-1-4-1,4-2-3-1,Marielson Alves Silva,Match Report,
2016-11-26,20:00,Série A,Matchweek 37,Sat,Away,D,1,1,Botafogo (RJ),39,11118,,4-1-4-1,4-3-1-2,Wilton Sampaio,Match Report,
2016-12-11,17:00,Série A,Matchweek 38,Sun,Home,W,2,0,Coritiba,52,3095,,4-1-4-1,4-4-2,Francisco de Paula Dos Santos Silva Neto,Match Report,
