Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Humberlito Borges,br BRA,FW,34.0,28,1400.0,50.0,40.9,15.6,17,70.0,5.0,11,19.0,4,1.61,23.0,15.0,8.0,0.51,0.83,Matches
Ferron,br BRA,DF,29.0,15,1350.0,90.0,39.5,15.0,15,90.0,15.0,0,,1,1.4,19.0,15.0,4.0,0.27,0.4,Matches
Renato Cajá,br BRA,MF,30.0,12,983.0,82.0,28.7,10.9,12,82.0,5.0,0,,0,1.42,14.0,12.0,2.0,0.18,0.22,Matches
Cristian,br BRA,MF,35.0,13,898.0,69.0,26.3,10.0,12,71.0,2.0,1,45.0,0,1.54,9.0,9.0,0.0,0.0,-0.04,Matches
Juninho,br BRA,MF,27.0,21,1157.0,55.0,33.8,12.9,11,91.0,11.0,10,16.0,15,1.24,11.0,17.0,-6.0,-0.47,-0.75,Matches
Tiago Alves,br BRA,DF,30.0,12,868.0,72.0,25.4,9.6,11,78.0,8.0,1,6.0,16,1.42,12.0,11.0,1.0,0.1,0.1,Matches
Bady,br BRA,MF,25.0,11,558.0,51.0,16.3,6.2,8,65.0,1.0,3,13.0,5,1.55,6.0,6.0,0.0,0.0,-0.03,Matches
Cesinha,br BRA,"FW,MF",25.0,17,686.0,40.0,20.1,7.6,6,69.0,0.0,11,25.0,9,0.94,6.0,11.0,-5.0,-0.66,-0.85,Matches
Alexandro,br BRA,FW,28.0,12,676.0,56.0,19.8,7.5,6,84.0,4.0,6,29.0,2,1.42,5.0,9.0,-4.0,-0.53,-0.7,Matches
Clayson,br BRA,"FW,MF",19.0,12,505.0,42.0,14.8,5.6,5,81.0,2.0,7,14.0,4,1.17,3.0,5.0,-2.0,-0.36,-0.45,Matches
Fábio Ferreira,br BRA,DF,30.0,5,283.0,57.0,8.3,3.1,3,88.0,2.0,2,9.0,10,1.6,4.0,3.0,1.0,0.32,0.32,Matches
Felipe Silva,br BRA,MF,24.0,5,247.0,49.0,7.2,2.7,3,77.0,1.0,2,9.0,5,0.6,2.0,4.0,-2.0,-0.73,-0.81,Matches
Jeferson,br BRA,"DF,FW",18.0,2,180.0,90.0,5.3,2.0,2,90.0,2.0,0,,27,1.5,1.0,1.0,0.0,0.0,-0.03,Matches
Vitor Xavier,br BRA,MF,20.0,2,180.0,90.0,5.3,2.0,2,90.0,2.0,0,,14,1.5,2.0,3.0,-1.0,-0.5,-0.56,Matches
Rildo,br BRA,"FW,MF",25.0,2,143.0,72.0,4.2,1.6,2,72.0,0.0,0,,0,2.0,4.0,2.0,2.0,1.26,1.29,Matches
Paulinho,br BRA,MF,25.0,4,124.0,31.0,3.6,1.4,2,55.0,0.0,2,8.0,6,1.0,0.0,4.0,-4.0,-2.9,-3.04,Matches
Diego Ivo,br BRA,DF,25.0,3,217.0,72.0,6.3,2.4,1,91.0,1.0,2,63.0,3,0.33,1.0,4.0,-3.0,-1.24,-1.36,Matches
Leandrinho,br BRA,MF,16.0,8,200.0,25.0,5.8,2.2,1,86.0,0.0,7,16.0,5,0.38,1.0,3.0,-2.0,-0.9,-0.98,Matches
Roni,br BRA,MF,24.0,8,176.0,22.0,5.1,2.0,1,81.0,0.0,7,14.0,3,1.38,1.0,4.0,-3.0,-1.53,-1.65,Matches
Jerffeson de Recife,br BRA,DF,21.0,3,145.0,48.0,4.2,1.6,1,91.0,1.0,2,27.0,5,0.0,1.0,3.0,-2.0,-1.24,-1.32,Matches
Adrianinho,at AUT,MF,34.0,4,114.0,29.0,3.3,1.3,1,62.0,0.0,3,17.0,18,0.0,0.0,2.0,-2.0,-1.58,-1.66,Matches
João Carlos,br BRA,GK,26.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,19,0.0,0.0,1.0,-1.0,-1.0,-1.05,Matches
João Paulo,br BRA,DF,24.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,3,0.0,1.0,2.0,-1.0,-1.0,-1.05,Matches
Marcos Serrato,br BRA,MF,20.0,1,88.0,88.0,2.6,1.0,1,88.0,0.0,0,,17,0.0,0.0,1.0,-1.0,-1.02,-1.08,Matches
Keno,br BRA,"FW,MF",25.0,12,265.0,22.0,7.7,2.9,0,,0.0,12,21.0,3,0.83,4.0,3.0,1.0,0.34,0.34,Matches
Léo Costa,br BRA,MF,28.0,2,32.0,16.0,0.9,0.4,0,,0.0,2,15.0,4,0.5,0.0,0.0,0.0,0.0,-0.03,Matches
Giovanny,br BRA,MF,17.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Matheus Inacio,br BRA,GK,22.0,0,,,,,0,,0.0,0,,20,,,,,,,Matches
Indio,br BRA,MF,21.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Ivan,br BRA,GK,17.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Ravanelli,br BRA,MF,17.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Guilherme Silva Nogueira,br BRA,GK,15.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Squad Total,,,26.5,38,3420.0,90.0,100.0,38.0,418,84.0,,112,22.0,241,1.34,41.0,40.0,1.0,0.03,,
Opponent Total,,,26.4,38,3420.0,90.0,100.0,38.0,418,84.0,,113,25.0,270,1.34,40.0,41.0,-1.0,-0.03,,
