Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Bruninho,br BRA,MF,17.0,5,110.0,22.0,3.2,1.2,0,,0.0,5,21.0,12,1.6,1.0,1.0,0.0,0.0,-0.35,Matches
Erik Lima,br BRA,"FW,MF",23.0,5,82.0,16.0,2.4,0.9,0,,0.0,5,15.0,12,1.0,1.0,5.0,-4.0,-4.39,-4.85,Matches
Yago,br BRA,MF,22.0,2,81.0,41.0,2.4,0.9,0,,0.0,2,40.0,10,1.5,2.0,3.0,-1.0,-1.11,-1.49,Matches
Leandrinho,br BRA,MF,19.0,3,67.0,22.0,2.0,0.7,0,,0.0,3,21.0,9,1.0,0.0,1.0,-1.0,-1.34,-1.72,Matches
Arouca,br BRA,"DF,MF",31.0,0,,,,,0,,0.0,0,,4,,,,,,,Matches
Clayton,br BRA,"FW,MF",22.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Kevin,br BRA,DF,17.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Matheus Mancini,br BRA,DF,23.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Ruan Marvyn,br BRA,DF,18.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Michael,br BRA,GK,22.0,0,,,,,0,,0.0,0,,18,,,,,,,Matches
Neto,br BRA,MF,15.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Martín Rea,uy URU,DF,20.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Felipe Santana,br BRA,DF,31.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Cleiton Schwengber,br BRA,GK,20.0,0,,,,,0,,0.0,0,,38,,,,,,,Matches
Samuel Xavier,br BRA,DF,27.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Squad Total,,,28.3,38,3420.0,90.0,100.0,38.0,418,85.0,,113,20.0,327,1.55,56.0,43.0,13.0,0.34,,
Opponent Total,,,26.8,38,3420.0,90.0,100.0,38.0,418,85.0,,114,23.0,298,1.24,43.0,56.0,-13.0,-0.34,,
