Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Keno,br BRA,"FW,MF",31.0,24,1428.0,60.0,41.8,15.9,17,74.0,2.0,7,24.0,0,2.08,31.0,15.0,16.0,1.01,0.24,23.2,12.3,10.9,0.69,0.11,Matches
Réver,br BRA,DF,36.0,22,1365.0,62.0,39.9,15.2,15,84.0,13.0,7,14.0,10,2.55,27.0,10.0,17.0,1.12,0.42,22.9,13.9,9.0,0.6,-0.05,Matches
Jefferson Savarino,ve VEN,FW,24.0,18,1024.0,57.0,29.9,11.4,11,75.0,1.0,7,28.0,1,2.28,22.0,10.0,12.0,1.05,0.27,20.8,9.5,11.3,1.0,0.53,Matches
Dodô,br BRA,DF,28.0,14,883.0,63.0,25.8,9.8,10,84.0,6.0,4,10.0,16,2.64,18.0,10.0,8.0,0.82,-0.07,13.5,9.7,3.7,0.38,-0.33,Matches
Diego Costa,es ESP,FW,32.0,15,774.0,52.0,22.6,8.6,9,66.0,0.0,6,30.0,0,2.53,17.0,6.0,11.0,1.28,0.53,13.7,6.6,7.0,0.82,0.25,Matches
Hyoran,br BRA,"FW,MF",27.0,18,668.0,37.0,19.5,7.4,9,63.0,0.0,9,12.0,19,1.83,9.0,7.0,2.0,0.27,-0.74,8.3,8.6,-0.2,-0.03,-0.82,Matches
Eduardo Vargas,cl CHI,"FW,MF",31.0,16,809.0,51.0,23.7,9.0,8,74.0,2.0,8,27.0,1,1.94,12.0,9.0,3.0,0.33,-0.7,13.0,7.4,5.6,0.62,-0.01,Matches
Igor Rabello,br BRA,DF,25.0,12,709.0,59.0,20.7,7.9,8,83.0,6.0,4,11.0,21,2.58,13.0,5.0,8.0,1.02,0.19,11.9,4.7,7.3,0.92,0.37,Matches
Dylan Borrero,co COL,"FW,MF",19.0,15,508.0,34.0,14.9,5.6,6,61.0,0.0,9,16.0,10,2.47,9.0,8.0,1.0,0.18,-0.81,8.9,5.8,3.1,0.55,-0.09,Matches
Eduardo Sasha,br BRA,"FW,MF",28.0,23,642.0,28.0,18.8,7.1,4,70.0,0.0,19,19.0,10,2.22,23.0,10.0,13.0,1.82,1.17,15.3,8.5,6.9,0.96,0.42,Matches
Nathan,br BRA,"MF,FW",24.0,22,437.0,20.0,12.8,4.9,4,51.0,0.0,18,13.0,11,2.36,13.0,4.0,9.0,1.85,1.13,8.1,5.3,2.8,0.57,-0.06,Matches
Gabriel,br BRA,DF,25.0,5,367.0,73.0,10.7,4.1,4,90.0,4.0,1,7.0,4,1.4,3.0,5.0,-2.0,-0.49,-1.52,4.1,5.4,-1.3,-0.31,-1.05,Matches
Marrony,br BRA,"FW,MF",21.0,7,243.0,35.0,7.1,2.7,2,74.0,0.0,5,19.0,0,2.57,4.0,2.0,2.0,0.74,-0.14,3.7,1.9,1.8,0.66,0.04,Matches
Calebe,br BRA,"MF,FW",20.0,14,275.0,20.0,8.0,3.1,1,76.0,0.0,13,15.0,19,1.86,12.0,8.0,4.0,1.31,0.48,8.4,4.8,3.7,1.18,0.61,Matches
Alan Franco,ec ECU,MF,22.0,5,128.0,26.0,3.7,1.4,1,45.0,0.0,4,21.0,3,2.0,4.0,1.0,3.0,2.11,1.29,2.1,2.3,-0.2,-0.17,-0.83,Matches
Micael,br BRA,DF,20.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,13,0.0,3.0,4.0,-1.0,-1.0,-1.92,1.0,2.1,-1.1,-1.1,-1.77,Matches
Rafael Pires,br BRA,GK,31.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,19,0.0,3.0,4.0,-1.0,-1.0,-1.92,1.0,2.1,-1.1,-1.1,-1.77,Matches
Wellington Daniel Bueno,br BRA,DF,25.0,1,68.0,68.0,2.0,0.8,1,68.0,0.0,0,,3,0.0,0.0,1.0,-1.0,-1.32,-2.24,0.5,0.9,-0.4,-0.51,-1.15,Matches
Felipe Felicio,br BRA,"MF,FW",18.0,5,112.0,22.0,3.3,1.2,0,,0.0,5,22.0,0,1.2,2.0,2.0,0.0,0.0,-0.9,2.4,2.4,0.0,0.01,-0.64,Matches
Sávio,br BRA,FW,16.0,4,58.0,15.0,1.7,0.6,0,,0.0,4,15.0,15,1.0,1.0,1.0,0.0,0.0,-0.88,0.4,0.3,0.1,0.1,-0.53,Matches
Luiz Filipe,br BRA,"FW,MF",19.0,2,51.0,26.0,1.5,0.6,0,,0.0,2,26.0,0,0.0,1.0,2.0,-1.0,-1.76,-2.67,1.2,1.3,-0.1,-0.22,-0.85,Matches
Neto,br BRA,MF,18.0,4,51.0,13.0,1.5,0.6,0,,0.0,4,13.0,20,2.25,2.0,0.0,2.0,3.53,2.7,1.2,1.0,0.2,0.38,-0.25,Matches
Luis Otávio Echaporã,br BRA,FW,20.0,2,25.0,13.0,0.7,0.3,0,,0.0,2,13.0,16,2.0,0.0,0.0,0.0,0.0,-0.87,0.5,0.0,0.4,1.57,0.95,Matches
Matheus Mendes,br BRA,GK,21.0,0,,,0.0,0.0,0,,,0,,18,1.0,1.0,1.0,0.0,,,,,,,,Matches
Alexandre,br BRA,MF,18.0,0,,,,,0,,,0,,2,,,,,,,,,,,,Matches
Jean,br BRA,GK,20.0,0,,,,,0,,,0,,4,,,,,,,,,,,,Matches
Michael,br BRA,GK,25.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Rômulo,br BRA,DF,17.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Rubens,br BRA,"DF,MF",19.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Squad Total,,,27.8,38,3420.0,90.0,100.0,38.0,418,82.0,238.0,181,19.0,262,2.21,67.0,34.0,33.0,0.87,,57.8,34.0,23.8,0.63,,
Opponent Total,,,26.8,38,3420.0,90.0,100.0,38.0,418,82.0,252.0,166,21.0,267,0.63,34.0,67.0,-33.0,-0.87,,34.0,57.8,-23.8,-0.63,,
