Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2018-08-06,20:00,Série A,Matchweek 17,Mon,Home,L,0,1,Internacional,64,22035.0,Leonardo Silva,4-3-3,4-3-3,Jailson Macêdo Freitas,Match Report,
2018-08-12,11:00,Série A,Matchweek 18,Sun,Home,W,3,1,Santos,48,22062.0,Leonardo Silva,4-2-3-1,4-3-3,Rodrigo D'Alonso Ferreira,Match Report,
2018-08-19,16:00,Série A,Matchweek 19,Sun,Away,W,3,0,Botafogo (RJ),54,8470.0,Leonardo Silva,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2018-08-23,20:00,Série A,Matchweek 20,Thu,Home,D,0,0,Vasco da Gama,74,22452.0,Leonardo Silva,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2018-08-26,16:00,Série A,Matchweek 21,Sun,Away,L,0,1,Vitória,63,5954.0,Victor Leandro Bagy,4-2-3-1,4-2-3-1,Leandro Bizzio Marinho,Match Report,
2018-09-01,21:00,Série A,Matchweek 22,Sat,Away,D,1,1,Corinthians,44,29371.0,Leonardo Silva,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2018-09-05,21:45,Série A,Matchweek 23,Wed,Home,W,1,0,São Paulo,46,20852.0,Leonardo Silva,4-1-4-1,4-2-3-1,Anderson Daronco,Match Report,
2018-09-10,20:00,Série A,Matchweek 24,Mon,Home,W,3,1,Ath Paranaense,53,20922.0,Leonardo Silva,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2018-09-16,16:00,Série A,Matchweek 25,Sun,Away,D,0,0,Cruzeiro,60,24999.0,Leonardo Silva,4-3-3,4-2-3-1,Rafael Traci,Match Report,
2018-09-23,16:00,Série A,Matchweek 26,Sun,Away,L,1,2,Flamengo,49,39462.0,Leonardo Silva,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2018-09-30,16:00,Série A,Matchweek 27,Sun,Home,W,5,2,Sport Recife,62,21654.0,Leonardo Silva,4-3-3,4-2-3-1,Leandro Bizzio Marinho,Match Report,
2018-10-06,16:00,Série A,Matchweek 28,Sat,Away,L,0,1,Chapecoense,63,10074.0,Leonardo Silva,4-3-3,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2018-10-14,19:00,Série A,Matchweek 29,Sun,Home,D,0,0,América (MG),59,20526.0,Leonardo Silva,4-1-4-1,4-2-4-0,Flavio Rodrigues De Souza,Match Report,
2018-10-21,17:00,Série A,Matchweek 30,Sun,Away,L,0,1,Fluminense,46,4762.0,Victor Leandro Bagy,4-2-3-1,3-4-3,Jean Pierre Goncalves Lima,Match Report,
2018-10-29,20:00,Série A,Matchweek 31,Mon,Away,L,1,2,Ceará,63,37394.0,Leonardo Silva,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,
2018-11-03,18:00,Série A,Matchweek 32,Sat,Home,L,0,1,Grêmio,56,16758.0,Leonardo Silva,4-3-3,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2018-11-11,17:00,Série A,Matchweek 33,Sun,Home,D,1,1,Palmeiras,55,20488.0,Leonardo Silva,4-2-3-1,4-3-3,Wilton Sampaio,Match Report,
2018-11-14,21:00,Série A,Matchweek 34,Wed,Away,W,1,0,Paraná,76,1140.0,Leonardo Silva,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2018-11-17,21:00,Série A,Matchweek 35,Sat,Home,W,1,0,Bahia,50,17313.0,Leonardo Silva,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2018-11-21,19:30,Série A,Matchweek 36,Wed,Away,W,2,1,Internacional,46,23085.0,Leonardo Silva,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2018-11-24,20:00,Série A,Matchweek 37,Sat,Away,L,2,3,Santos,59,4591.0,Leonardo Silva,4-2-3-1,4-4-2,Leandro Pedro Vuaden,Match Report,
2018-12-01,19:00,Série A,Matchweek 38,Sat,Home,W,1,0,Botafogo (RJ),49,19171.0,Leonardo Silva,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
