Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Bruno Fuchs,br BRA,DF,23.0,12.1,775,100,376,388,18,0,775,5,3,60.0,2,40.0,485,2873,1895,5,6,0,2,3,527,0,Matches
Hyoran,br BRA,"MF,FW",29.0,7.7,391,8,47,177,172,15,391,21,10,47.6,10,47.6,224,1156,595,16,19,1,17,5,249,30,Matches
Alan Franco,ec ECU,"MF,FW",24.0,9.3,440,19,108,275,62,9,440,3,1,33.3,2,66.7,208,827,350,4,7,0,6,2,260,8,Matches
Igor Rabello,br BRA,DF,27.0,7.7,456,59,212,235,9,4,456,0,0,,0,,241,1079,731,2,1,0,3,1,267,0,Matches
Pedrinho,br BRA,"MF,FW",24.0,7.0,482,3,33,260,199,2,482,23,13,56.5,7,30.4,329,1949,826,16,29,0,14,6,369,34,Matches
Eduardo Vargas,cl CHI,FW,33.0,5.2,197,2,13,102,86,18,197,10,7,70.0,2,20.0,131,792,280,6,5,1,13,9,156,25,Matches
Nathan Silva,br BRA,DF,25.0,4.0,262,26,155,103,5,3,262,1,0,0.0,0,0.0,180,1109,820,4,2,0,0,0,195,1,Matches
Patrick,br BRA,"MF,FW",30.0,6.2,439,12,99,183,162,22,439,35,14,40.0,18,51.4,234,1207,566,20,19,8,23,16,284,54,Matches
Alan Kardec,br BRA,"FW,MF",34.0,2.9,72,1,2,39,32,14,72,2,2,100.0,0,0.0,31,98,32,2,0,0,4,1,50,7,Matches
Matheus Mendes,br BRA,GK,23.0,2.0,70,58,70,0,0,0,70,0,0,,0,,30,157,136,0,0,0,0,0,17,0,Matches
Réver,br BRA,"DF,FW",38.0,1.3,70,28,53,17,0,0,70,0,0,,0,,31,119,77,0,0,0,1,0,44,0,Matches
Dodô,br BRA,DF,30.0,0.7,65,0,9,37,19,0,65,1,0,0.0,1,100.0,36,202,102,2,2,0,1,0,47,7,Matches
Alisson,br BRA,"MF,DF",17.0,0.5,48,0,5,20,26,1,48,7,3,42.9,3,42.9,35,322,161,3,3,0,2,1,34,10,Matches
Isaac,br BRA,FW,18.0,0.2,7,0,0,3,4,1,7,0,0,,0,,3,17,0,0,0,0,1,1,4,3,Matches
Paulo Vitor,br BRA,MF,18.0,0.2,19,0,7,11,1,0,19,0,0,,0,,11,29,11,0,0,0,1,0,18,0,Matches
Cadu,br BRA,"MF,FW",18.0,0.1,5,0,1,2,2,0,5,1,0,0.0,0,0.0,4,14,6,0,0,0,1,0,4,1,Matches
Squad Total,,,28.7,38.0,23506,2370,6974,11511,5279,642,23500,745,386,51.8,285,38.3,13672,73437,39054,669,552,146,577,362,15371,1387,
Opponent Total,,,27.4,38.0,21387,1970,6158,10273,5219,678,21385,863,417,48.3,365,42.3,12111,67502,35788,638,544,102,584,388,13404,1449,
