Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Ramón Martínez,py PAR,MF,23.0,10,654.0,65.0,19.1,7.3,8,75.0,3.0,2,26.0,8,1.0,3.0,8.0,-5.0,-0.69,-0.72,9.9,11.4,-1.4,-0.2,-0.54,Matches
Marquinhos,br BRA,"FW,MF",19.0,12,670.0,56.0,19.6,7.4,7,75.0,4.0,5,29.0,3,1.17,9.0,11.0,-2.0,-0.27,-0.2,10.8,8.7,2.1,0.28,0.05,Matches
Iago Maidana,br BRA,DF,22.0,7,630.0,90.0,18.4,7.0,7,90.0,7.0,0,,25,1.0,8.0,11.0,-3.0,-0.43,-0.4,11.6,11.7,-0.1,-0.01,-0.3,Matches
Alerrandro,br BRA,FW,19.0,10,559.0,56.0,16.3,6.2,6,84.0,4.0,4,14.0,17,0.9,8.0,8.0,0.0,0.0,0.13,13.8,9.1,4.7,0.76,0.62,Matches
Lucas Hernández,uy URU,DF,26.0,5,448.0,90.0,13.1,5.0,5,90.0,4.0,0,,18,0.8,5.0,6.0,-1.0,-0.2,-0.11,10.8,8.7,2.1,0.42,0.21,Matches
Adílson Warken,br BRA,MF,32.0,5,362.0,72.0,10.6,4.0,4,79.0,2.0,1,45.0,2,2.0,8.0,4.0,4.0,0.99,1.23,7.5,3.6,3.9,0.97,0.81,Matches
Bruninho,br BRA,"MF,FW",18.0,13,405.0,31.0,11.8,4.5,3,74.0,1.0,10,18.0,13,1.15,5.0,8.0,-3.0,-0.67,-0.64,6.5,7.2,-0.7,-0.15,-0.45,Matches
Wilson,br BRA,GK,35.0,3,270.0,90.0,7.9,3.0,3,90.0,3.0,0,,17,0.0,3.0,9.0,-6.0,-2.0,-2.06,4.8,6.0,-1.1,-0.38,-0.68,Matches
Maicon Marques,br BRA,"FW,MF",28.0,10,358.0,36.0,10.5,4.0,1,96.0,1.0,9,29.0,19,1.64,10.0,6.0,4.0,1.01,1.24,6.6,7.0,-0.4,-0.1,-0.38,Matches
David Terans,uy URU,"MF,FW",24.0,4,144.0,36.0,4.2,1.6,1,80.0,0.0,3,21.0,10,1.0,2.0,4.0,-2.0,-1.25,-1.2,1.1,2.7,-1.6,-0.99,-1.29,Matches
Rafael Elias,br BRA,FW,19.0,5,129.0,26.0,3.8,1.4,1,94.0,1.0,4,9.0,5,2.0,4.0,1.0,3.0,2.09,2.28,3.4,2.1,1.2,0.86,0.65,Matches
Hulk,br BRA,DF,19.0,2,92.0,46.0,2.7,1.0,1,91.0,1.0,1,1.0,18,0.0,1.0,5.0,-4.0,-3.91,-3.91,2.0,2.8,-0.8,-0.72,-0.99,Matches
Lucas Cândido,br BRA,MF,25.0,0,,,,,0,,0.0,0,,3,,,,,,,,,,,,Matches
Guilherme Carvalho,br BRA,MF,19.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,,Matches
Clayton,br BRA,"FW,MF",23.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,,Matches
Fernando,br BRA,GK,21.0,0,,,,,0,,0.0,0,,14,,,,,,,,,,,,Matches
Léo Griggio,br BRA,DF,26.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,,Matches
Matheus Mancini,br BRA,DF,24.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,,Matches
Vitor Mendes,br BRA,DF,19.0,0,,,,,0,,0.0,0,,9,,,,,,,,,,,,Matches
Michael,br BRA,GK,23.0,0,,,,,0,,0.0,0,,5,,,,,,,,,,,,Matches
Bruno Michel,br BRA,MF,19.0,0,,,,,0,,0.0,0,,1,,,,,,,,,,,,Matches
Daniel Penha,br BRA,MF,20.0,0,,,,,0,,0.0,0,,3,,,,,,,,,,,,Matches
Talison,br BRA,DF,18.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,,Matches
Squad Total,,,28.1,38,3420.0,90.0,100.0,38.0,418,84.0,,113,22.0,321,1.26,45.0,49.0,-4.0,-0.11,,59.5,50.3,9.2,0.24,,
Opponent Total,,,27.2,38,3420.0,90.0,100.0,38.0,418,84.0,,111,22.0,317,1.5,49.0,45.0,4.0,0.11,,50.3,59.5,-9.2,-0.24,,
