Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-06-05,16:00,Série A,Matchweek 9,Sun,Away,D,0,0,Palmeiras,0.4,0.9,50,40235.0,Hulk,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2022-06-08,21:30,Série A,Matchweek 10,Wed,Away,L,3,5,Fluminense,0.8,1.8,57,16143.0,Hulk,4-4-2,4-4-1-1,Leandro Pedro Vuaden,Match Report,
2022-06-11,19:00,Série A,Matchweek 11,Sat,Home,D,1,1,Santos,1.5,1.8,67,26501.0,Réver,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2022-06-15,19:00,Série A,Matchweek 12,Wed,Away,D,0,0,Ceará,1.0,0.8,48,26774.0,Hulk,4-2-2-2,4-3-3,Luiz Flávio de Oliveira,Match Report,
2022-06-19,16:00,Série A,Matchweek 13,Sun,Home,W,2,0,Flamengo,1.5,0.4,48,55373.0,Hulk,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2022-06-25,21:00,Série A,Matchweek 14,Sat,Home,W,3,2,Fortaleza,1.0,0.8,66,30003.0,Réver,3-4-3,3-4-3,Jean Pierre Goncalves Lima,Match Report,
2022-06-28,17:15,Libertadores,Round of 16,Tue,Away,D,1,1,ec CS Emelec,1.7,1.4,42,,Hulk,4-2-3-1,4-1-4-1,Fernando Rapallini,Match Report,Leg 1 of 2
2022-07-02,16:30,Série A,Matchweek 15,Sat,Away,W,2,1,Juventude,2.0,0.9,44,6565.0,Réver,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2022-07-05,19:15,Libertadores,Round of 16,Tue,Home,W,1,0,ec CS Emelec,2.0,0.2,58,,Hulk,4-1-4-1,4-1-4-1,Jesús Valenzuela,Match Report,Leg 2 of 2; Atlético Mineiro won
2022-07-10,18:00,Série A,Matchweek 16,Sun,Home,D,0,0,São Paulo,0.7,0.3,58,52356.0,Hulk,4-2-3-1,3-1-4-2,Anderson Daronco,Match Report,
2022-07-17,18:00,Série A,Matchweek 17,Sun,Away,W,1,0,Botafogo (RJ),1.6,0.9,62,8678.0,Hulk,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2022-07-21,18:00,Série A,Matchweek 18,Thu,Away,D,1,1,Cuiabá,0.8,1.9,68,18584.0,Júnior Alonso,4-2-3-1,4-1-4-1,Jean Pierre Goncalves Lima,Match Report,
2022-07-24,18:00,Série A,Matchweek 19,Sun,Home,L,1,2,Corinthians,0.8,1.1,53,55706.0,Hulk,4-2-3-1,4-2-3-1,Ramon Abatti Abel,Match Report,
2022-07-31,16:00,Série A,Matchweek 20,Sun,Away,L,0,3,Internacional,1.9,0.8,68,39451.0,Hulk,4-2-3-1,4-4-2,Flavio Rodrigues De Souza,Match Report,
2022-08-03,21:30,Libertadores,Quarter-finals,Wed,Home,D,2,2,br Palmeiras,2.2,2.2,48,,Hulk,4-2-3-1,4-2-3-1,Facundo Tello,Match Report,Leg 1 of 2
2022-08-07,19:00,Série A,Matchweek 21,Sun,Home,L,2,3,Ath Paranaense,1.5,1.2,63,25119.0,Igor Rabello,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2022-08-10,21:30,Libertadores,Quarter-finals,Wed,Away,D,0 (5),0 (6),br Palmeiras,0.5,0.6,67,,Hulk,4-2-3-1,4-2-3-1,Wilmar Roldán,Match Report,Leg 2 of 2; Palmeiras won; Palmeiras won on penalty kicks following extra time
2022-08-14,11:00,Série A,Matchweek 22,Sun,Away,W,1,0,Coritiba,3.1,0.4,59,17608.0,Hulk,4-1-4-1,4-3-3,Marcelo de Lima Henrique,Match Report,
2022-08-20,16:30,Série A,Matchweek 23,Sat,Home,L,0,1,Goiás,2.1,0.1,72,31650.0,Hulk,4-1-4-1,4-1-4-1,Vinicius Gonçalves Dias Araujo,Match Report,
2022-08-28,16:00,Série A,Matchweek 24,Sun,Away,D,1,1,América (MG),0.6,1.2,56,7016.0,Réver,4-1-4-1,4-3-3,Ramon Abatti Abel,Match Report,
2022-09-04,18:00,Série A,Matchweek 25,Sun,Away,W,2,0,Atl Goianiense,1.3,0.4,50,7083.0,Réver,4-4-2,4-4-2,Luiz Flávio de Oliveira,Match Report,
2022-09-07,17:00,Série A,Matchweek 26,Wed,Home,D,1,1,RB Bragantino,1.3,0.7,61,35.0,Júnior Alonso,4-1-4-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,
2022-09-17,16:30,Série A,Matchweek 27,Sat,Away,L,0,1,Avaí,1.4,1.1,60,5081.0,Ignacio Fernández,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2022-09-28,21:45,Série A,Matchweek 28,Wed,Home,L,0,1,Palmeiras,1.2,1.3,67,28644.0,Hulk,4-2-3-1,3-4-1-2,Marcelo de Lima Henrique,Match Report,
2022-10-01,15:00,Série A,Matchweek 29,Sat,Home,W,2,0,Fluminense,1.7,0.3,30,20858.0,Hulk,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2022-10-05,21:30,Série A,Matchweek 30,Wed,Away,W,2,1,Santos,1.2,2.0,56,9278.0,Hulk,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2022-10-09,18:00,Série A,Matchweek 31,Sun,Home,D,0,0,Ceará,1.3,0.5,63,34718.0,Júnior Alonso,4-2-3-1,4-3-3,Flavio Rodrigues De Souza,Match Report,
2022-10-15,20:30,Série A,Matchweek 32,Sat,Away,L,0,1,Flamengo,0.6,0.9,62,51179.0,Hulk,4-2-3-1,4-3-3,Ramon Abatti Abel,Match Report,
2022-10-24,20:00,Série A,Matchweek 33,Mon,Away,D,0,0,Fortaleza,0.7,0.2,68,,Júnior Alonso,4-2-3-1,4-3-3,Raphael Claus,Match Report,
2022-10-27,19:30,Série A,Matchweek 34,Thu,Home,W,1,0,Juventude,2.0,0.6,60,,Júnior Alonso,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,
2022-11-01,21:30,Série A,Matchweek 35,Tue,Away,D,2,2,São Paulo,1.5,0.8,54,,Júnior Alonso,4-2-3-1,3-5-2,Braulio da Silva Machado,Match Report,
2022-11-07,20:00,Série A,Matchweek 36,Mon,Home,L,0,2,Botafogo (RJ),1.3,0.6,66,31160.0,Réver,4-2-3-1,3-4-3,Leandro Pedro Vuaden,Match Report,
2022-11-10,20:00,Série A,Matchweek 37,Thu,Home,W,3,0,Cuiabá,2.9,0.5,65,,Réver,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2022-11-13,16:00,Série A,Matchweek 38,Sun,Away,W,1,0,Corinthians,1.6,0.7,42,,Réver,4-2-3-1,4-1-4-1,Braulio da Silva Machado,Match Report,
