Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Lucas Hernández,uy URU,DF,26.0,5.0,191,258,74.0,2779,1275,105,121,86.8,64,92,69.6,10,21,47.6,0,0.1,0.2,-0.1,3,16,2,1,14,Matches
Adílson Warken,br BRA,MF,32.0,4.0,300,313,95.8,4328,1199,163,164,99.4,105,113,92.9,15,16,93.8,0,0.1,0.1,-0.1,2,21,1,0,19,Matches
Bruninho,br BRA,"MF,FW",18.0,4.5,174,215,80.9,2153,320,113,129,87.6,43,58,74.1,4,7,57.1,0,0.2,0.2,-0.2,5,10,3,1,10,Matches
Wilson,br BRA,GK,35.0,3.0,51,77,66.2,1547,1140,9,9,100.0,18,18,100.0,23,49,46.9,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Maicon Marques,br BRA,"FW,MF",28.0,4.0,118,159,74.2,1488,364,77,91,84.6,35,48,72.9,3,5,60.0,2,1.6,1.1,0.4,14,4,9,0,13,Matches
David Terans,uy URU,"MF,FW",24.0,1.6,33,45,73.3,602,248,13,15,86.7,17,20,85.0,3,5,60.0,0,0.1,0.1,-0.1,2,6,0,0,8,Matches
Rafael Elias,br BRA,FW,19.0,1.4,24,34,70.6,272,22,18,22,81.8,5,9,55.6,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Hulk,br BRA,DF,19.0,1.0,41,59,69.5,672,338,24,26,92.3,12,18,66.7,4,8,50.0,0,0.1,0.1,-0.1,1,4,2,0,4,Matches
Squad Total,,,28.1,38.0,14436,18064,79.9,241402,90768,7223,8020,90.1,5246,6274,83.6,1376,2607,52.8,26,41.2,32.6,-15.2,428,1193,316,68,1538,
Opponent Total,,,27.2,38.0,14438,18035,80.1,251267,90308,6739,7556,89.2,5694,6682,85.2,1502,2709,55.4,29,34.8,31.9,-5.8,410,1204,278,89,1612,
