Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Guilherme Arana,br BRA,DF,26.0,17,13,1303.0,14.5,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.6,0.6,1.0,1.6,43.0,94.0,113.0,0.07,0.07,0.14,0.07,0.14,0.04,0.07,0.11,0.04,0.11,Matches
Matheus Mendes,br BRA,GK,24.0,13,12,1087.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Júnior Alonso,py PAR,DF,30.0,12,12,1046.0,11.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.3,0.3,0.0,0.3,16.0,50.0,5.0,0.09,0.0,0.09,0.09,0.09,0.02,0.0,0.03,0.02,0.03,Matches
Cadu,br BRA,"FW,DF",19.0,20,12,1008.0,11.2,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.9,1.9,0.1,2.1,13.0,16.0,65.0,0.27,0.0,0.27,0.27,0.27,0.17,0.01,0.18,0.17,0.18,Matches
Deyverson,br BRA,FW,32.0,17,12,1001.0,11.1,2.0,1.0,3.0,2.0,0.0,1.0,4.0,0.0,2.3,1.5,0.8,2.3,4.0,14.0,49.0,0.18,0.09,0.27,0.18,0.27,0.21,0.07,0.28,0.13,0.2,Matches
Bernard,br BRA,"MF,FW",31.0,16,12,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,1.8,2.3,28.0,61.0,70.0,0.0,0.0,0.0,0.0,0.0,0.05,0.18,0.23,0.05,0.23,Matches
Federico Zaracho,ar ARG,MF,25.0,16,11,874.0,9.7,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.9,0.9,0.6,1.5,6.0,28.0,34.0,0.21,0.0,0.21,0.21,0.21,0.09,0.06,0.15,0.09,0.15,Matches
Igor Rabello,br BRA,DF,28.0,16,10,966.0,10.7,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.3,0.3,0.2,0.5,2.0,21.0,3.0,0.0,0.09,0.09,0.0,0.09,0.03,0.02,0.05,0.03,0.05,Matches
Lyanco,br BRA,DF,26.0,13,10,920.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.2,0.2,0.2,0.4,9.0,37.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Matches
Eduardo Vargas,cl CHI,"MF,FW",34.0,23,8,851.0,9.5,8.0,2.0,10.0,6.0,2.0,2.0,1.0,0.0,5.4,3.8,1.2,5.0,13.0,40.0,67.0,0.85,0.21,1.06,0.63,0.85,0.57,0.13,0.7,0.4,0.53,Matches
Brahian Palacios,co COL,"DF,MF",21.0,19,8,801.0,8.9,2.0,3.0,5.0,1.0,1.0,1.0,4.0,0.0,2.4,1.6,1.1,2.7,40.0,23.0,103.0,0.22,0.34,0.56,0.11,0.45,0.27,0.12,0.39,0.18,0.3,Matches
Alisson,br BRA,"DF,FW",18.0,19,7,890.0,9.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.5,2.5,1.1,3.6,43.0,34.0,107.0,0.1,0.0,0.1,0.1,0.1,0.25,0.11,0.36,0.25,0.36,Matches
Mariano,br BRA,DF,37.0,11,7,636.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.6,0.6,6.0,37.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches
Paulo Vitor,br BRA,MF,19.0,13,6,529.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.2,0.2,7.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
Rômulo,br BRA,DF,20.0,8,5,495.0,5.5,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.5,0.5,0.6,1.1,8.0,34.0,4.0,0.18,0.0,0.18,0.18,0.18,0.09,0.1,0.19,0.09,0.19,Matches
Mauricio Lemos,uy URU,DF,28.0,8,5,382.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.1,0.2,6.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Matches
Alan Kardec,br BRA,FW,35.0,18,3,410.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.5,1.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.23,0.1,0.33,0.23,0.33,Matches
Jemerson,br BRA,DF,31.0,3,3,203.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pedrinho,br BRA,"MF,DF",25.0,8,1,207.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,0.5,5.0,21.0,25.0,0.0,0.0,0.0,0.0,0.0,0.05,0.17,0.22,0.05,0.22,Matches
Gabriel Delfim,br BRA,GK,21.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Caio Maia,br BRA,FW,18.0,2,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,0.51,0.51,Matches
Robert Conceição,br BRA,"MF,DF",20.0,3,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.95,0.75,1.7,0.95,1.7,Matches
Isaac,br BRA,FW,19.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.62,0.62,0.62,Matches
Vitinho,br BRA,MF,19.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Átila,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.1,38,418,3420.0,38.0,47.0,23.0,70.0,36.0,11.0,13.0,113.0,12.0,46.0,35.9,26.0,61.9,605.0,1545.0,1533.0,1.24,0.61,1.84,0.95,1.55,1.21,0.68,1.9,0.94,1.63,
Opponent Total,,,28.0,38,418,3420.0,38.0,53.0,34.0,87.0,48.0,5.0,7.0,98.0,6.0,45.5,39.9,30.8,70.6,548.0,1248.0,1235.0,1.39,0.89,2.29,1.26,2.16,1.2,0.81,2.01,1.05,1.86,
