Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Paulo Vitor,br BRA,MF,19.0,5.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rômulo,br BRA,DF,20.0,5.5,1,7,1,14.3,1.27,0.18,0.14,1.0,20.9,0,0,0,0.5,0.5,0.07,0.5,0.5,Matches
Mauricio Lemos,uy URU,DF,28.0,4.2,0,3,0,0.0,0.71,0.0,0.0,,26.4,1,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Alan Kardec,br BRA,FW,35.0,4.6,0,16,2,12.5,3.51,0.44,0.0,0.0,13.7,0,0,0,1.0,1.0,0.07,-1.0,-1.0,Matches
Jemerson,br BRA,DF,31.0,2.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pedrinho,br BRA,"MF,DF",25.0,2.3,0,4,0,0.0,1.74,0.0,0.0,,25.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Gabriel Delfim,br BRA,GK,21.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Caio Maia,br BRA,FW,18.0,0.3,0,2,1,50.0,6.67,3.33,0.0,0.0,16.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
Robert Conceição,br BRA,"MF,DF",20.0,0.2,0,2,1,50.0,8.18,4.09,0.0,0.0,17.7,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
Isaac,br BRA,FW,19.0,0.1,0,1,0,0.0,10.0,0.0,0.0,,22.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Vitinho,br BRA,MF,19.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,28.1,38.0,47,505,149,29.5,13.29,3.92,0.07,0.24,21.6,42,11,13,46.0,35.9,0.07,1.0,0.1,
Opponent Total,,,28.0,38.0,53,466,158,33.9,12.26,4.16,0.1,0.3,19.1,21,5,7,45.5,39.9,0.09,7.5,8.1,
