Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Sávio,br BRA,"MF,FW",15.0,8,164.0,21.0,4.8,1.8,2,58.0,0.0,6,8.0,17,2.13,2.0,3.0,-1.0,-0.55,-1.1,3.2,1.8,1.4,0.77,0.18,Matches
Dylan Borrero,co COL,MF,18.0,6,140.0,23.0,4.1,1.6,1,69.0,0.0,5,14.0,10,1.83,2.0,3.0,-1.0,-0.64,-1.19,2.2,2.6,-0.4,-0.25,-0.89,Matches
Mailton dos Santos,br BRA,"MF,FW",21.0,5,104.0,21.0,3.0,1.2,1,57.0,0.0,4,12.0,5,2.0,3.0,3.0,0.0,0.0,-0.52,1.7,2.4,-0.7,-0.6,-1.24,Matches
Diego Tardelli,br BRA,FW,34.0,3,96.0,32.0,2.8,1.1,1,45.0,0.0,2,26.0,3,1.33,0.0,0.0,0.0,0.0,-0.51,1.0,1.3,-0.3,-0.28,-0.91,Matches
Fábio Santos,br BRA,"DF,FW",34.0,5,75.0,15.0,2.2,0.8,1,45.0,0.0,4,8.0,10,2.4,3.0,1.0,2.0,2.4,1.94,1.7,1.1,0.5,0.65,0.06,Matches
Victor Leandro Bagy,br BRA,GK,37.0,1,72.0,72.0,2.1,0.8,0,,0.0,1,72.0,31,1.5,3.0,4.0,-1.0,-1.25,-1.79,0.3,1.6,-1.3,-1.63,-2.28,Matches
Bruno Costa,br BRA,"FW,MF",19.0,2,43.0,22.0,1.3,0.5,0,,0.0,2,22.0,1,0.0,1.0,1.0,0.0,0.0,-0.51,1.3,1.0,0.3,0.6,0.0,Matches
Wesley da Silva,br BRA,"MF,DF",19.0,2,18.0,9.0,0.5,0.2,0,,0.0,2,9.0,1,1.5,0.0,0.0,0.0,0.0,-0.5,0.8,0.2,0.7,3.25,2.67,Matches
Léo Sena,br BRA,"FW,MF",24.0,1,7.0,7.0,0.2,0.1,0,,0.0,1,7.0,7,3.0,1.0,0.0,1.0,12.86,12.38,0.7,0.4,0.3,3.72,3.13,Matches
Gustavo Henrique,br BRA,FW,20.0,1,1.0,1.0,0.0,0.0,0,,0.0,1,1.0,2,3.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,-0.6,Matches
Luiz Filipe,br BRA,FW,18.0,0,,,,,0,,,0,,3,,,,,,,,,,,,Matches
Isaque Gavioli,br BRA,DF,18.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Caio Henrique,br BRA,MF,16.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Jean,br BRA,GK,19.0,0,,,,,0,,,0,,4,,,,,,,,,,,,Matches
Sivaldo Junior,br BRA,GK,18.0,0,,,,,0,,,0,,4,,,,,,,,,,,,Matches
Matheus Mendes,br BRA,GK,20.0,0,,,,,0,,,0,,9,,,,,,,,,,,,Matches
Rubens,br BRA,"DF,MF",18.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Guilherme Santos,br BRA,DF,21.0,0,,,,,0,,,0,,3,,,,,,,,,,,,Matches
Samuel Toscas,br BRA,DF,20.0,0,,,,,0,,,0,,3,,,,,,,,,,,,Matches
Squad Total,,,25.8,38,3420.0,90.0,100.0,38.0,418,82.0,257.0,159,20.0,291,1.79,64.0,45.0,19.0,0.5,,68.5,45.7,22.8,0.6,,
Opponent Total,,,26.2,38,3420.0,90.0,100.0,38.0,418,82.0,252.0,166,21.0,262,1.0,45.0,64.0,-19.0,-0.5,,45.7,68.5,-22.8,-0.6,,
