Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
André Lima,br BRA,FW,31.0,20,5,784.0,8.7,5.0,3.0,8.0,5.0,0.0,0.0,4.0,1.0,0.57,0.34,0.92,0.57,0.92,Matches
Rene Santos,br BRA,"DF,MF",24.0,13,5,504.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Xavier,br BRA,"FW,MF",23.0,7,5,446.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2,0.0,0.2,0.2,0.2,Matches
Paulinho,br BRA,"FW,MF",28.0,8,4,398.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rafaelson,vn VIE,FW,19.0,4,2,197.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Bispo,br BRA,DF,20.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Danilinho,br BRA,"FW,MF",29.0,10,1,225.0,2.5,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.4,0.8,1.2,0.4,1.2,Matches
Todinho Júnior,br BRA,"FW,MF",23.0,6,0,98.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Leonardo Pisculichi,ar ARG,"FW,MF",33.0,2,0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jhemerson,br BRA,MF,20.0,4,0,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jean Paul Pineda,cl CHI,FW,27.0,2,0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Euller,br BRA,DF,22.0,2,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Flávio,br BRA,MF,20.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sherman Cárdenas,co COL,MF,27.0,0,0,,,,,,,,,,,,,,,,Matches
Bruno Ramires,br BRA,"DF,MF",22.0,0,0,,,,,,,,,,,,,,,,Matches
Ronaldo,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,Matches
Vinicius,br BRA,DF,22.0,0,0,,,,,,,,,,,,,,,,Matches
Wallace,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.6,38,418,3420.0,38.0,50.0,35.0,85.0,45.0,5.0,8.0,99.0,6.0,1.32,0.92,2.24,1.18,2.11,
Opponent Total,,,26.7,38,418,3420.0,38.0,55.0,38.0,93.0,49.0,6.0,7.0,72.0,5.0,1.45,1.0,2.45,1.29,2.29,
