Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
José Welison,br BRA,MF,21.0,7,563.0,80.0,16.5,6.3,6,86.0,3.0,1,45.0,7,1.0,8.0,8.0,0.0,0.0,0.25,Matches
Leandro Salino,br BRA,"DF,MF",31.0,7,457.0,65.0,13.4,5.1,6,75.0,4.0,1,8.0,8,0.86,6.0,5.0,1.0,0.2,0.47,Matches
André Lima,br BRA,FW,31.0,20,784.0,39.0,22.9,8.7,5,86.0,4.0,15,23.0,5,1.0,15.0,19.0,-4.0,-0.46,-0.32,Matches
Rene Santos,br BRA,"DF,MF",24.0,13,504.0,39.0,14.7,5.6,5,77.0,3.0,8,15.0,24,1.38,6.0,9.0,-3.0,-0.54,-0.38,Matches
Gabriel Xavier,br BRA,"FW,MF",23.0,7,446.0,64.0,13.0,5.0,5,74.0,0.0,2,39.0,0,0.71,5.0,8.0,-3.0,-0.61,-0.45,Matches
Paulinho,br BRA,"FW,MF",28.0,8,398.0,50.0,11.6,4.4,4,76.0,1.0,4,24.0,5,0.5,1.0,9.0,-8.0,-1.81,-1.81,Matches
Rafaelson,vn VIE,FW,19.0,4,197.0,49.0,5.8,2.2,2,77.0,0.0,2,22.0,6,1.0,1.0,1.0,0.0,0.0,0.22,Matches
Bruno Bispo,br BRA,DF,20.0,2,180.0,90.0,5.3,2.0,2,90.0,2.0,0,,21,0.5,1.0,2.0,-1.0,-0.5,-0.31,Matches
Danilinho,br BRA,"FW,MF",29.0,10,225.0,23.0,6.6,2.5,1,99.0,1.0,9,14.0,11,1.3,8.0,4.0,4.0,1.6,1.94,Matches
Todinho Júnior,br BRA,"FW,MF",23.0,6,98.0,16.0,2.9,1.1,0,,0.0,6,15.0,15,1.17,2.0,3.0,-1.0,-0.92,-0.73,Matches
Leonardo Pisculichi,ar ARG,"FW,MF",33.0,2,54.0,27.0,1.6,0.6,0,,0.0,2,26.0,1,0.0,0.0,2.0,-2.0,-3.33,-3.17,Matches
Jhemerson,br BRA,MF,20.0,4,50.0,13.0,1.5,0.6,0,,0.0,4,12.0,15,0.0,1.0,2.0,-1.0,-1.8,-1.61,Matches
Jean Paul Pineda,cl CHI,FW,27.0,2,34.0,17.0,1.0,0.4,0,,0.0,2,16.0,1,0.5,0.0,1.0,-1.0,-2.65,-2.46,Matches
Euller,br BRA,DF,22.0,2,17.0,9.0,0.5,0.2,0,,0.0,2,8.0,6,0.5,0.0,0.0,0.0,0.0,0.21,Matches
Flávio,br BRA,MF,20.0,1,10.0,10.0,0.3,0.1,0,,0.0,1,9.0,1,1.0,0.0,0.0,0.0,0.0,0.21,Matches
Sherman Cárdenas,co COL,MF,27.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Bruno Ramires,br BRA,"DF,MF",22.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Ronaldo,br BRA,GK,20.0,0,,,,,0,,0.0,0,,6,,,,,,,Matches
Vinicius,br BRA,DF,22.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Wallace,br BRA,GK,21.0,0,,,,,0,,0.0,0,,11,,,,,,,Matches
Squad Total,,,26.6,38,3420.0,90.0,100.0,38.0,418,84.0,,114,23.0,283,1.13,50.0,58.0,-8.0,-0.21,,
Opponent Total,,,26.7,38,3420.0,90.0,100.0,38.0,418,84.0,,114,25.0,301,1.61,58.0,50.0,8.0,0.21,,
