Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2017-08-02,21:00,Série A,Matchweek 18,Wed,Home,W,3,1,Ponte Preta,42,8433,Kanu,4-2-3-1,4-3-3,André Luiz de Freitas Castro,Match Report,
2017-08-06,11:00,Série A,Matchweek 19,Sun,Away,W,2,0,Flamengo,35,16521,Wallace Reis,4-2-3-1,4-1-4-1,Raphael Claus,Match Report,
2017-08-12,19:00,Série A,Matchweek 20,Sat,Home,L,0,1,Avaí,60,10981,Fernando Miguel,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2017-08-19,16:00,Série A,Matchweek 21,Sat,Away,W,1,0,Corinthians,27,42075,Wallace Reis,4-2-3-1,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Match Report,
2017-08-28,20:00,Série A,Matchweek 22,Mon,Away,W,1,0,Coritiba,33,10036,Wallace Reis,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2017-09-10,16:00,Série A,Matchweek 23,Sun,Home,D,2,2,Fluminense,55,12444,Wallace Reis,4-2-3-1,4-3-2-1,Wagner Reway,Match Report,
2017-09-17,16:00,Série A,Matchweek 24,Sun,Home,L,1,2,São Paulo,43,12805,Wallace Reis,4-2-3-1,4-1-4-1,Rodolpho Toski Marques,Match Report,
2017-09-24,19:00,Série A,Matchweek 25,Sun,Away,W,3,1,Atlético Mineiro,33,10865,Wallace Reis,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2017-10-01,16:00,Série A,Matchweek 26,Sun,Away,W,3,2,Botafogo (RJ),46,14780,Wallace Reis,4-2-3-1,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Match Report,
2017-10-12,17:00,Série A,Matchweek 27,Thu,Home,L,1,2,Sport Recife,56,15638,Wallace Reis,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2017-10-16,20:00,Série A,Matchweek 28,Mon,Away,D,2,2,Santos,46,19007,Wallace Reis,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2017-10-19,19:00,Série A,Matchweek 29,Thu,Home,L,2,3,Ath Paranaense,62,7741,Wallace Reis,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2017-10-22,16:00,Série A,Matchweek 30,Sun,Away,L,1,2,Bahia,47,31185,Wallace Reis,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2017-10-29,17:00,Série A,Matchweek 31,Sun,Home,D,1,1,Atl Goianiense,60,10615,Wallace Reis,4-2-3-1,4-2-3-1,Luiz Flavio De Oliveira,Match Report,
2017-11-05,19:00,Série A,Matchweek 32,Sun,Away,D,1,1,Vasco da Gama,60,15811,Wallace Reis,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2017-11-08,20:45,Série A,Matchweek 33,Wed,Home,W,3,1,Palmeiras,26,14803,Wallace Reis,4-1-2-1-2◆,4-3-3,Dewson Fernando Freitas da Silva,Match Report,
2017-11-12,17:00,Série A,Matchweek 34,Sun,Away,D,1,1,Grêmio,29,14021,Fernando Miguel,4-3-3,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,
2017-11-16,20:00,Série A,Matchweek 35,Thu,Away,L,1,2,Chapecoense,49,7546,Wallace Reis,4-2-3-1,4-1-4-1,Anderson Daronco,Match Report,
2017-11-19,16:00,Série A,Matchweek 36,Sun,Home,D,1,1,Cruzeiro,33,13095,Wallace Reis,4-3-3,4-2-3-1,Luiz Flavio De Oliveira,Match Report,
2017-11-26,17:00,Série A,Matchweek 37,Sun,Away,W,3,2,Ponte Preta,68,12862,Willian Farias,4-2-3-1,4-3-3,Ricardo Marques Ribeiro,Match Report,
2017-12-03,16:00,Série A,Matchweek 38,Sun,Home,L,1,2,Flamengo,44,29008,Uillian Correia,4-4-2,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
