Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Léo Costa,br BRA,MF,27.0,5,3,249.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Hugo,br BRA,"FW,MF",33.0,3,3,239.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
William Henrique,br BRA,FW,22.0,22,2,606.0,6.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.15,0.0,0.15,0.15,0.15,Matches
Marcelo Santos,br BRA,MF,19.0,3,2,203.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mauri,br BRA,MF,20.0,2,1,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matheus Salustiano,br BRA,DF,20.0,2,1,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rodrigo Defendi,br BRA,DF,27.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alan Pinheiro,br BRA,FW,21.0,1,1,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Guillermo Beltrán,py PAR,FW,29.0,12,0,196.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marcos Júnior,br BRA,"FW,MF",21.0,6,0,142.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Vander Luiz Silva Souza,br BRA,"FW,MF",23.0,1,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nickson,br BRA,MF,16.0,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Adaílton,br BRA,"FW,MF",23.0,0,0,,,,,,,,,,,,,,,,Matches
Darlan,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Victor Guilherme,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Gustavo,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,Matches
Leonardo,br BRA,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches
Felipe Lima,br BRA,MF,23.0,0,0,,,,,,,,,,,,,,,,Matches
Fernando Miguel,br BRA,GK,28.0,0,0,,,,,,,,,,,,,,,,Matches
Romário,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.6,38,418,3420.0,38.0,36.0,19.0,55.0,34.0,2.0,4.0,83.0,2.0,0.95,0.5,1.45,0.89,1.39,
Opponent Total,,,26.3,38,418,3420.0,38.0,50.0,36.0,86.0,48.0,2.0,2.0,69.0,2.0,1.32,0.95,2.26,1.26,2.21,
