Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Lucas Marques,br BRA,MF,22.0,4,3,290.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Walisson Maia,br BRA,DF,26.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Guilherme Costa,br BRA,MF,23.0,6,1,172.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mauricio Plenckauskas Cordeiro,br BRA,FW,25.0,4,1,155.0,1.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.58,0.0,0.58,0.58,0.58,Matches
Mateus Rodrigues,br BRA,DF,18.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alexander Baumjohann,de GER,MF,31.0,3,1,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Eron,br BRA,FW,19.0,2,0,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nickson,br BRA,MF,20.0,5,0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Juninho,br BRA,DF,28.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Todinho Júnior,br BRA,"FW,MF",24.0,1,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jonatas Belusso,br BRA,FW,29.0,0,0,,,,,,,,,,,,,,,,Matches
Hebert Cristian,br BRA,FW,19.0,0,0,,,,,,,,,,,,,,,,Matches
Bruno Gomes,br BRA,FW,21.0,0,0,,,,,,,,,,,,,,,,Matches
Jhemerson,br BRA,MF,21.0,0,0,,,,,,,,,,,,,,,,Matches
Fernando Miguel,br BRA,GK,32.0,0,0,,,,,,,,,,,,,,,,Matches
Diego Washington,br BRA,GK,18.0,0,0,,,,,,,,,,,,,,,,Matches
Léo Xavier,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,24.6,38,418,3420.0,38.0,32.0,20.0,52.0,27.0,5.0,5.0,112.0,7.0,0.84,0.53,1.37,0.71,1.24,
Opponent Total,,,27.1,38,418,3420.0,38.0,59.0,47.0,106.0,56.0,3.0,6.0,89.0,6.0,1.55,1.24,2.79,1.47,2.71,
