Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2016-05-15,11:00,Série A,Matchweek 1,Sun,Away,W,1,0,Botafogo (RJ),33.0,5465.0,,4-2-3-1,4-4-2,Braulio da Silva Machado,Match Report,
2016-05-18,21:45,Libertadores,Quarter-finals,Wed,Away,L,1,2,br Atlético Mineiro,,,,4-2-3-1,4-2-3-1,Andrés Cunha,Match Report,Leg 2 of 2; São Paulo won
2016-05-22,16:00,Série A,Matchweek 2,Sun,Home,L,1,2,Internacional,54.0,19509.0,,4-2-3-1,4-3-2-1,Pericles Bassols Pegado Cortez,Match Report,
2016-05-25,21:45,Série A,Matchweek 3,Wed,Away,D,1,1,Coritiba,49.0,9979.0,,4-2-3-1,4-2-3-1,Marielson Alves Silva,Match Report,
2016-05-29,16:00,Série A,Matchweek 4,Sun,Home,W,1,0,Palmeiras,46.0,21016.0,,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2016-06-01,21:45,Série A,Matchweek 5,Wed,Away,L,0,1,Figueirense,63.0,5271.0,,4-2-3-1,4-1-4-1,Jean Pierre Goncalves Lima,Match Report,
2016-06-05,18:30,Série A,Matchweek 6,Sun,Away,W,1,0,Cruzeiro,40.0,18880.0,,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2016-06-11,21:00,Série A,Matchweek 7,Sat,Home,L,1,2,Ath Paranaense,62.0,12389.0,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2016-06-15,19:30,Série A,Matchweek 8,Wed,Home,W,2,0,Vitória,54.0,9213.0,,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,
2016-06-19,16:00,Série A,Matchweek 9,Sun,Away,D,2,2,Flamengo,38.0,27233.0,,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,
2016-06-23,21:00,Série A,Matchweek 10,Thu,Home,D,0,0,Sport Recife,62.0,11145.0,,4-2-3-1,4-2-3-1,Rafael Traci,Match Report,
2016-06-26,16:00,Série A,Matchweek 11,Sun,Away,L,0,3,Santos,37.0,24647.0,,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2016-06-29,21:45,Série A,Matchweek 12,Wed,Home,W,2,1,Fluminense,44.0,10323.0,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2016-07-03,16:00,Série A,Matchweek 13,Sun,Away,L,0,1,Ponte Preta,36.0,5551.0,,4-2-3-1,4-2-3-1,Vinicius Furlan,Match Report,
2016-07-06,21:45,Libertadores,Semi-finals,Wed,Home,L,0,2,co Nacional,,,,4-2-3-1,4-2-3-1,Mauro Vigliano,Match Report,Leg 1 of 2
2016-07-10,16:00,Série A,Matchweek 14,Sun,Home,W,3,0,América (MG),54.0,8198.0,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2016-07-13,19:45,Libertadores,Semi-finals,Wed,Away,L,1,2,co Nacional,,,,4-1-3-2,4-2-3-1,Patricio Polic,Match Report,Leg 2 of 2; Nacional won
2016-07-17,16:00,Série A,Matchweek 15,Sun,Away,D,1,1,Corinthians,44.0,42099.0,,4-2-3-1,4-2-3-1,Pericles Bassols Pegado Cortez,Match Report,
2016-07-24,16:00,Série A,Matchweek 16,Sun,Away,L,0,1,Grêmio,49.0,37069.0,,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2016-07-31,11:00,Série A,Matchweek 17,Sun,Home,D,2,2,Chapecoense,68.0,54996.0,,4-2-3-1,4-3-2-1,Wagner do Nascimento Magalhaes,Match Report,
2016-08-04,19:30,Série A,Matchweek 18,Thu,Home,L,1,2,Atlético Mineiro,60.0,15717.0,,4-2-3-1,4-2-2-2,Leandro Pedro Vuaden,Match Report,
2016-08-07,16:15,Série A,Matchweek 19,Sun,Away,W,2,1,Santa Cruz,52.0,12705.0,,4-3-2-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2016-08-14,16:15,Série A,Matchweek 20,Sun,Home,L,0,1,Botafogo (RJ),63.0,14399.0,,4-3-3,4-3-1-2,Caio Max Augusto Vieira,Match Report,
2016-08-21,16:00,Série A,Matchweek 21,Sun,Away,D,1,1,Internacional,42.0,23079.0,,4-2-3-1,4-2-3-1,Gilberto Rodrigues Castro Junior,Match Report,
2016-08-28,16:00,Série A,Matchweek 22,Sun,Home,D,0,0,Coritiba,66.0,7836.0,,4-2-3-1,4-1-4-1,Francisco Carlos do Nascimento,Match Report,
2016-09-07,21:45,Série A,Matchweek 23,Wed,Away,L,1,2,Palmeiras,50.0,39944.0,,4-2-3-1,4-3-3,Sandro Ricci,Match Report,
2016-09-11,11:00,Série A,Matchweek 24,Sun,Home,W,3,1,Figueirense,59.0,27365.0,,4-2-3-1,4-4-1-1,Dewson Fernando Freitas da Silva,Match Report,
2016-09-15,21:00,Série A,Matchweek 25,Thu,Home,W,1,0,Cruzeiro,54.0,15566.0,,4-1-4-1,4-2-3-1,Diego Almeida Real,Match Report,
2016-09-18,16:00,Série A,Matchweek 26,Sun,Away,L,0,1,Ath Paranaense,56.0,15216.0,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2016-09-25,16:00,Série A,Matchweek 27,Sun,Away,L,0,2,Vitória,56.0,10980.0,,4-2-3-1,4-2-3-1,Francisco Carlos do Nascimento,Match Report,
2016-10-01,16:00,Série A,Matchweek 28,Sat,Home,D,0,0,Flamengo,46.0,29813.0,,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,
2016-10-05,21:45,Série A,Matchweek 29,Wed,Away,D,1,1,Sport Recife,54.0,10301.0,,4-1-4-1,4-2-3-1,Rafael Traci,Match Report,
2016-10-13,21:00,Série A,Matchweek 30,Thu,Home,L,0,1,Santos,51.0,29084.0,,4-1-4-1,4-2-3-1,Anderson Daronco,Match Report,
2016-10-17,20:00,Série A,Matchweek 31,Mon,Away,W,2,1,Fluminense,56.0,6664.0,,4-2-3-1,4-2-3-1,Nielson Nogueira Dias,Match Report,
2016-10-22,17:00,Série A,Matchweek 32,Sat,Home,W,2,0,Ponte Preta,60.0,49673.0,,4-2-3-1,4-1-4-1,Marcelo de Lima Henrique,Match Report,
2016-10-31,20:00,Série A,Matchweek 33,Mon,Away,L,0,1,América (MG),70.0,5014.0,,4-2-3-1,4-1-4-1,Joao Batista de Arruda,Match Report,
2016-11-05,19:30,Série A,Matchweek 34,Sat,Home,W,4,0,Corinthians,42.0,53781.0,,4-2-3-1,4-1-4-1,Claudio Francisco Lima e Silva,Match Report,
2016-11-17,19:30,Série A,Matchweek 35,Thu,Home,D,1,1,Grêmio,43.0,21933.0,,4-2-3-1,4-2-3-1,Jailson Macêdo Freitas,Match Report,
2016-11-20,19:30,Série A,Matchweek 36,Sun,Away,L,0,2,Chapecoense,60.0,8163.0,,4-2-3-1,4-1-4-1,Jean Pierre Goncalves Lima,Match Report,
2016-11-27,17:00,Série A,Matchweek 37,Sun,Away,W,2,1,Atlético Mineiro,37.0,8901.0,,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2016-12-11,17:00,Série A,Matchweek 38,Sun,Home,W,5,0,Santa Cruz,52.0,16553.0,,4-2-3-1,4-2-3-1,Paulo Henrique Schleinch Vollkopf,Match Report,
