Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-07-17,16:00,Série A,Matchweek 17,Sun,Home,D,2,2,Fluminense,0.8,1.2,38,47141.0,Diego,4-4-2,4-2-3-1,Wilton Sampaio,Match Report,
2022-07-20,20:30,Série A,Matchweek 18,Wed,Away,D,3,3,Internacional,1.9,2.5,66,32804.0,Rafinha,3-1-4-2,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2022-07-23,19:00,Série A,Matchweek 19,Sat,Home,D,3,3,Goiás,2.4,0.8,63,39283.0,Rafinha,4-4-2,4-4-2,Caio Max Augusto Vieira,Match Report,
2022-07-31,16:00,Série A,Matchweek 20,Sun,Away,L,0,1,Ath Paranaense,1.4,2.5,60,26492.0,Nikão,4-1-3-2,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2022-08-03,19:15,Sudamericana,Quarter-finals,Wed,Home,W,1,0,br Ceará,,,58,52388.0,Diego,3-5-2,4-3-3,Piero Maza,Match Report,Leg 1 of 2
2022-08-06,20:30,Série A,Matchweek 21,Sat,Home,L,0,2,Flamengo,0.6,1.7,54,45217.0,Miranda,4-3-3,4-3-3,Ramon Abatti Abel,Match Report,
2022-08-10,19:15,Sudamericana,Quarter-finals,Wed,Away,L,1 (4),2 (3),br Ceará,,,49,,Diego,3-5-2,4-2-3-1,Fernando Rapallini,Match Report,Leg 2 of 2; São Paulo won; São Paulo won on penalty kicks following extra time
2022-08-14,16:00,Série A,Matchweek 22,Sun,Home,W,3,0,RB Bragantino,1.5,0.5,52,31358.0,Diego,3-4-1-2,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,
2022-08-21,19:00,Série A,Matchweek 23,Sun,Away,L,0,1,Santos,1.2,1.0,71,12598.0,Miranda,3-4-1-2,4-5-1,Wilton Sampaio,Match Report,
2022-08-28,16:00,Série A,Matchweek 24,Sun,Home,L,0,1,Fortaleza,1.8,0.2,70,30210.0,Diego,3-5-2,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,
2022-09-01,21:30,Sudamericana,Semi-finals,Thu,Away,L,1,3,br Atl Goianiense,,,46,33047.0,Diego,3-1-4-2,4-2-3-1,Jesús Valenzuela,Match Report,Leg 1 of 2
2022-09-04,18:00,Série A,Matchweek 25,Sun,Away,D,1,1,Cuiabá,1.2,2.2,66,33050.0,Rafinha,4-2-3-1,3-4-3,Wagner do Nascimento Magalhães,Match Report,
2022-09-08,21:30,Sudamericana,Semi-finals,Thu,Home,W,2 (4),0 (2),br Atl Goianiense,,,60,53988.0,Diego,4-4-2,4-2-3-1,Darío Herrera,Match Report,Leg 2 of 2; São Paulo won; São Paulo won on penalty kicks following extra time
2022-09-11,16:00,Série A,Matchweek 26,Sun,Home,D,1,1,Corinthians,1.4,1.5,44,46444.0,Rafinha,4-2-2-2,4-1-4-1,Marcelo de Lima Henrique,Match Report,
2022-09-18,16:00,Série A,Matchweek 27,Sun,Away,W,2,0,Ceará,2.7,0.5,61,43000.0,Diego,4-4-2,4-2-3-1,Maguielson Lima Barbosa,Match Report,
2022-09-25,20:00,Série A,Matchweek 28,Sun,Home,W,4,0,Avaí,1.3,0.3,60,36510.0,Diego,4-4-2,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2022-10-01,17:00,Sudamericana,Finals,Sat,Home,L,0,2,ec Independiente,,,52,,Diego,4-3-3,5-3-2,Wilmar Roldán,Match Report,
2022-10-06,20:00,Série A,Matchweek 30,Thu,Away,W,2,1,América (MG),1.8,1.0,67,3916.0,Rafinha,3-4-1-2,4-3-3,Ramon Abatti Abel,Match Report,
2022-10-09,16:00,Série A,Matchweek 31,Sun,Home,L,0,1,Botafogo (RJ),0.7,1.1,66,23918.0,Rafinha,3-4-1-2,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,
2022-10-16,16:00,Série A,Matchweek 32,Sun,Away,D,0,0,Palmeiras,0.4,2.0,44,40795.0,Jonathan Calleri,3-4-1-2,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2022-10-20,20:00,Série A,Matchweek 29,Thu,Home,W,3,1,Coritiba,2.3,0.7,60,,Rafinha,3-5-2,4-4-2,Flavio Rodrigues De Souza,Match Report,
2022-10-23,16:00,Série A,Matchweek 33,Sun,Away,W,2,1,Juventude,0.8,0.7,59,,Rafinha,3-5-2,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,
2022-10-27,19:00,Série A,Matchweek 34,Thu,Home,W,2,1,Atl Goianiense,0.8,1.4,53,,Rafinha,3-5-2,4-3-3,Bruno Arleu de Araujo,Match Report,
2022-11-01,21:30,Série A,Matchweek 35,Tue,Home,D,2,2,Atlético Mineiro,0.8,1.5,46,,Rafinha,3-5-2,4-2-3-1,Braulio da Silva Machado,Match Report,
2022-11-05,16:30,Série A,Matchweek 36,Sat,Away,L,1,3,Fluminense,0.5,1.7,35,,Rafinha,3-1-4-2,4-2-2-2,Anderson Daronco,Match Report,
2022-11-08,21:30,Série A,Matchweek 37,Tue,Home,L,0,1,Internacional,0.6,0.7,59,19692.0,Jonathan Calleri,3-4-1-2,4-2-3-1,Wagner do Nascimento Magalhães,Match Report,
2022-11-13,16:00,Série A,Matchweek 38,Sun,Away,W,4,0,Goiás,1.7,0.2,64,,Rafinha,4-1-2-1-2◆,4-2-3-1,Marcelo de Lima Henrique,Match Report,
