Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-10-03,16:00,Série A,Matchweek 23,Sun,Away,D,1,1,Chapecoense,2.3,1.0,62,,Miranda,3-4-1-2,4-1-4-1,Marielson Alves Silva,Match Report,
2021-10-07,18:30,Série A,Matchweek 24,Thu,Home,D,1,1,Santos,1.9,0.4,59,5529.0,Miranda,4-2-3-1,3-5-2,Raphael Claus,Match Report,
2021-10-11,19:00,Série A,Matchweek 25,Mon,Away,D,0,0,Cuiabá,0.5,0.9,65,13007.0,Miranda,4-2-3-1,4-4-2,Anderson Daronco,Match Report,
2021-10-14,19:00,Série A,Matchweek 26,Thu,Home,D,1,1,Ceará,2.6,1.0,63,9271.0,Miranda,4-1-3-2,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,
2021-10-18,20:00,Série A,Matchweek 27,Mon,Home,W,1,0,Corinthians,0.6,0.5,46,23874.0,Tiago Volpi,4-1-3-2,4-1-4-1,Leandro Pedro Vuaden,Match Report,
2021-10-24,18:15,Série A,Matchweek 28,Sun,Away,L,0,1,RB Bragantino,1.6,1.0,56,4345.0,Miranda,4-1-2-1-2◆,4-2-3-1,Felipe Fernandes de Lima,Match Report,
2021-10-31,18:15,Série A,Matchweek 29,Sun,Home,W,1,0,Internacional,1.7,0.4,53,19867.0,Miranda,5-3-2,4-3-3,André Luiz de Freitas Castro,Match Report,
2021-11-07,18:15,Série A,Matchweek 30,Sun,Away,L,0,1,Bahia,0.5,1.1,57,18178.0,Miranda,3-5-2,4-1-4-1,Savio Pereira,Match Report,
2021-11-10,21:30,Série A,Matchweek 31,Wed,Away,D,1,1,Fortaleza,0.5,1.1,59,16261.0,Miranda,3-1-4-2,3-4-1-2,Paulo Roberto Alves Júnior,Match Report,
2021-11-14,16:00,Série A,Matchweek 32,Sun,Home,L,0,4,Flamengo,0.3,2.5,41,47855.0,Miranda,4-3-1-2,4-4-2,Leandro Pedro Vuaden,Match Report,
2021-11-17,20:30,Série A,Matchweek 33,Wed,Away,W,2,0,Palmeiras,1.2,1.1,44,35572.0,Miranda,4-4-2,4-1-4-1,Marcelo de Lima Henrique,Match Report,
2021-11-24,21:30,Série A,Matchweek 34,Wed,Home,D,0,0,Ath Paranaense,1.2,0.1,71,43391.0,Miranda,4-4-2,3-4-3,Leandro Pedro Vuaden,Match Report,
2021-11-27,21:30,Série A,Matchweek 36,Sat,Home,W,2,0,Sport Recife,1.7,0.4,49,35679.0,Miranda,4-4-2,4-3-3,Heber Roberto Lopes,Match Report,
2021-12-02,20:00,Série A,Matchweek 35,Thu,Away,L,0,3,Grêmio,0.1,2.8,55,8517.0,Miranda,4-5-1,4-2-3-1,Savio Pereira,Match Report,
2021-12-06,19:00,Série A,Matchweek 37,Mon,Home,W,3,1,Juventude,1.0,0.9,54,40442.0,Miranda,4-3-3,4-4-2,Braulio da Silva Machado,Match Report,
2021-12-09,21:30,Série A,Matchweek 38,Thu,Away,L,0,2,América (MG),0.7,2.6,54,9484.0,Reinaldo,3-4-1-2,4-2-3-1,Caio Max Augusto Vieira,Match Report,
