Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Éder,it ITA,FW,34.0,7.2,178,2,10,69,100,29,178,10,2,20.0,8,80.0,102,447,205,8,2,3,20,4,124,45,Matches
Martín Benítez,ar ARG,"MF,FW",26.0,9.6,587,2,42,289,268,17,587,39,23,59.0,16,41.0,389,2198,1121,32,40,5,23,17,455,56,Matches
Vitor Bueno,br BRA,"FW,MF",26.0,8.0,304,6,28,114,167,35,304,8,2,25.0,6,75.0,191,1084,441,16,9,5,12,9,224,55,Matches
Diego,br BRA,DF,21.0,7.4,508,37,193,287,31,8,508,4,3,75.0,1,25.0,335,1626,1003,14,7,0,2,1,338,2,Matches
Antonio Galeano,py PAR,"DF,FW",20.0,7.3,386,15,80,165,147,20,386,9,2,22.2,7,77.8,199,1469,715,21,15,7,11,2,227,37,Matches
Luis Manuel Orejuela,co COL,DF,25.0,4.0,266,9,66,126,75,11,266,6,5,83.3,1,16.7,130,732,403,13,10,3,7,2,157,23,Matches
Marquinhos,br BRA,"FW,MF",17.0,7.7,335,10,43,111,190,29,335,28,13,46.4,15,53.6,206,1396,548,23,12,6,23,9,219,72,Matches
Joao Rojas,ec ECU,FW,31.0,6.2,228,5,22,77,133,17,228,16,7,43.8,9,56.3,151,1111,476,18,13,5,22,8,173,66,Matches
Dani Alves,br BRA,"DF,FW",37.0,5.5,458,14,71,249,140,8,458,7,3,42.9,4,57.1,259,971,567,9,13,0,7,3,292,27,Matches
Gabriel Neves,uy URU,MF,23.0,4.4,362,7,68,239,61,2,362,2,2,100.0,0,0.0,188,833,465,7,3,0,3,4,247,15,Matches
Talles Costa,br BRA,MF,18.0,2.0,133,1,12,77,47,11,133,1,1,100.0,0,0.0,95,524,182,3,5,1,6,3,100,18,Matches
Shaylon,br BRA,"MF,DF",23.0,1.4,84,5,21,36,27,2,84,2,2,100.0,0,0.0,48,323,156,1,4,0,2,0,53,8,Matches
Juan Santos,br BRA,FW,18.0,1.4,62,3,3,29,31,6,62,6,3,50.0,3,50.0,34,161,61,2,2,0,6,5,45,11,Matches
Bruno Nascimento,br BRA,DF,23.0,0.0,4,0,0,2,2,0,4,0,0,,0,,2,37,32,1,0,0,1,0,1,0,Matches
Squad Total,,,26.5,38.0,23281,2031,6573,11372,5559,695,23277,595,367,61.7,227,38.2,13077,68590,36186,677,503,112,593,308,15384,1618,
Opponent Total,,,26.9,38.0,19358,2260,6472,8674,4453,556,19357,525,291,55.4,234,44.6,10503,56855,27796,522,442,96,637,313,11390,1112,
