Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Welington,br BRA,"DF,FW",20.0,18.6,1307,48,234,515,573,32,1307,65,29,44.6,24,36.9,693,4258,2407,74,61,16,32,21,752,174,Matches
Felipe Alves Raymundo,br BRA,GK,33.0,17.0,608,491,606,2,0,0,608,0,0,,0,,343,1694,936,0,0,0,2,0,285,0,Matches
Miranda,br BRA,DF,37.0,12.8,757,113,391,353,16,15,757,4,3,75.0,1,25.0,412,1791,795,2,0,0,3,0,438,1,Matches
Igor Vinícius de Souza,br BRA,"DF,FW",24.0,12.9,888,19,156,407,335,29,888,44,23,52.3,17,38.6,473,3149,1758,46,40,9,37,10,530,107,Matches
Luizão,br BRA,DF,19.0,11.0,646,86,309,330,12,5,646,3,1,33.3,1,33.3,354,1844,1169,6,1,0,4,0,406,0,Matches
Alisson,br BRA,"MF,FW",28.0,10.5,539,11,46,282,218,27,539,12,5,41.7,4,33.3,334,1708,867,29,22,6,10,15,410,71,Matches
Nahuel Ferraresi,ve VEN,DF,23.0,7.9,572,66,277,282,14,7,572,6,3,50.0,1,16.7,367,2043,1295,11,7,0,2,3,365,3,Matches
Robert Arboleda,ec ECU,DF,30.0,8.0,523,86,276,229,19,16,523,0,0,,0,,272,1323,739,1,0,0,2,1,322,2,Matches
Gabriel Neves,uy URU,MF,24.0,6.3,461,9,83,324,56,1,461,1,1,100.0,0,0.0,293,951,420,2,4,2,7,8,329,9,Matches
Nikão,br BRA,"FW,MF",29.0,5.8,334,4,12,130,192,15,334,18,8,44.4,10,55.6,208,906,307,5,10,2,10,5,261,65,Matches
Giuliano Galoppo,ar ARG,MF,22.0,7.9,398,7,55,200,145,29,398,9,3,33.3,5,55.6,228,1098,364,7,8,3,17,4,301,37,Matches
Éder,it ITA,"FW,MF",35.0,7.4,210,2,13,86,115,29,209,10,3,30.0,5,50.0,125,690,326,15,6,4,22,5,144,52,Matches
Marcos Guilherme,br BRA,"FW,MF",26.0,6.4,333,2,32,158,144,15,333,7,4,57.1,3,42.9,219,1291,750,14,14,3,7,1,258,50,Matches
Talles Costa,br BRA,MF,19.0,6.1,313,5,55,177,87,8,313,13,7,53.8,4,30.8,189,1069,501,13,6,2,5,12,229,26,Matches
Andrés Colorado,co COL,MF,23.0,3.4,205,12,56,126,26,4,205,2,2,100.0,0,0.0,120,534,174,3,5,0,3,1,127,5,Matches
João Moreira,pt POR,DF,17.0,3.2,214,4,41,84,90,7,214,16,10,62.5,6,37.5,111,517,229,6,2,1,8,6,149,32,Matches
Nahuel Bustos,ar ARG,FW,23.0,3.2,102,0,5,48,50,11,102,5,3,60.0,2,40.0,62,246,133,2,0,0,9,4,81,26,Matches
Thiago,br BRA,GK,22.0,2.7,104,91,104,0,0,0,104,0,0,,0,,68,282,147,0,0,0,0,0,58,0,Matches
Anderson Lima,br BRA,"MF,FW",22.0,2.3,124,0,13,67,44,13,124,4,1,25.0,3,75.0,67,304,159,6,4,4,9,4,93,20,Matches
Luan Silva,br BRA,MF,22.0,1.8,123,2,34,70,19,0,123,0,0,,0,,72,339,157,4,1,0,2,0,92,1,Matches
Emiliano Rigoni,ar ARG,"FW,MF",28.0,2.7,193,3,17,74,105,9,193,12,4,33.3,8,66.7,98,769,364,15,10,5,9,5,125,35,Matches
Lucas Beraldo,br BRA,DF,18.0,1.4,94,7,29,60,6,1,94,1,1,100.0,0,0.0,57,322,236,2,2,0,0,0,73,1,Matches
Rodrigo,br BRA,"FW,MF",17.0,0.8,48,0,2,28,19,2,48,3,0,0.0,3,100.0,27,142,62,2,3,1,1,1,39,6,Matches
Patryck,br BRA,DF,19.0,0.3,16,0,7,8,1,0,16,1,1,100.0,0,0.0,8,45,29,1,0,0,0,0,10,0,Matches
Juan Santos,br BRA,FW,19.0,0.6,24,1,3,7,14,1,24,4,2,50.0,2,50.0,14,85,25,1,0,1,5,1,18,8,Matches
Gabriel Sara,br BRA,MF,22.0,0.5,16,0,1,11,4,1,16,1,0,0.0,1,100.0,12,54,24,1,0,0,1,2,12,4,Matches
Marquinhos,br BRA,MF,18.0,0.3,15,0,2,4,9,0,15,0,0,,0,,12,87,79,3,3,0,0,0,11,4,Matches
Jonas,br BRA,MF,22.0,0.3,14,0,1,6,7,0,14,0,0,,0,,11,72,30,1,1,0,0,0,12,2,Matches
Squad Total,,,26.8,38.0,23417,2151,6554,11237,5811,843,23410,579,289,49.9,250,43.2,13774,70389,37463,651,507,137,559,295,15762,1681,
Opponent Total,,,27.5,38.0,19731,2214,6308,9030,4630,629,19723,632,316,50.0,273,43.2,11317,62933,31884,602,482,113,562,309,12094,1262,
