Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Renan Ribeiro,br BRA,GK,24.0,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Josef de Souza,br BRA,MF,25.0,8,8,701.0,7.8,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.26,0.13,0.39,0.26,0.39,Matches
Rogério,br BRA,"FW,MF",24.0,14,8,698.0,7.8,4.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,0.52,0.13,0.64,0.52,0.64,Matches
Edson Silva,br BRA,DF,28.0,12,8,677.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matheus Reis,br BRA,"DF,MF",19.0,13,7,717.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.13,0.13,0.0,0.13,Matches
Denis,br BRA,GK,27.0,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luiz Eduardo,br BRA,DF,27.0,6,6,527.0,5.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.17,0.0,0.17,0.17,0.17,Matches
Paulo Miranda,br BRA,DF,26.0,5,4,429.0,4.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.21,0.0,0.21,0.21,0.21,Matches
Lyanco,br BRA,DF,17.0,9,4,416.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Wilder Guisao,co COL,"FW,MF",23.0,6,4,340.0,3.8,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.26,0.26,0.53,0.26,0.53,Matches
Denílson,br BRA,MF,26.0,4,4,336.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Breno Borges,br BRA,DF,25.0,5,4,266.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.34,0.0,0.34,0.34,0.34,Matches
Alan Kardec,br BRA,FW,26.0,8,3,383.0,4.3,4.0,1.0,5.0,4.0,0.0,1.0,2.0,0.0,0.94,0.23,1.17,0.94,1.17,Matches
Gabriel Boschilia,br BRA,MF,18.0,6,2,218.0,2.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.41,0.0,0.41,0.41,0.41,Matches
João Schmidt,br BRA,MF,21.0,4,2,163.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Auro,br BRA,"DF,MF",19.0,10,1,299.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
João Paulo,br BRA,FW,18.0,4,1,100.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jonathan Cafu,br BRA,"FW,MF",23.0,2,1,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniel,br BRA,MF,21.0,2,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ewandro,br BRA,"FW,MF",18.0,0,0,,,,,,,,,,,,,,,,Matches
Léo,br BRA,GK,24.0,0,0,,,,,,,,,,,,,,,,Matches
Jeferson Lima,br BRA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Murilo Oliveira,br BRA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.4,38,418,3420.0,38.0,53.0,37.0,90.0,49.0,4.0,5.0,81.0,5.0,1.39,0.97,2.37,1.29,2.26,
Opponent Total,,,26.6,38,418,3420.0,38.0,47.0,34.0,81.0,45.0,2.0,3.0,79.0,3.0,1.24,0.89,2.13,1.18,2.08,
