Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2017-07-02,16:00,Série A,Matchweek 11,Sun,Away,L,0,2,Flamengo,52.0,17302.0,Lucas Pratto,4-3-2-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2017-07-09,19:00,Série A,Matchweek 12,Sun,Away,L,2,3,Santos,49.0,10322.0,Rodrigo Caio,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,
2017-07-13,19:30,Série A,Matchweek 13,Thu,Home,D,2,2,Atl Goianiense,74.0,31333.0,Lucas Pratto,4-2-3-1,4-2-3-1,Marielson Alves Silva,Match Report,
2017-07-16,16:00,Série A,Matchweek 14,Sun,Away,L,0,2,Chapecoense,67.0,10742.0,Lucas Pratto,4-2-3-1,4-1-4-1,Wagner do Nascimento Magalhaes,Match Report,
2017-07-19,21:45,Série A,Matchweek 15,Wed,Home,W,1,0,Vasco da Gama,45.0,22574.0,Rodrigo Caio,4-2-3-1,4-2-3-1,Wagner Reway,Match Report,
2017-07-24,20:00,Série A,Matchweek 16,Mon,Home,D,1,1,Grêmio,55.0,51511.0,Edimar Fraga,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2017-07-29,16:00,Série A,Matchweek 17,Sat,Away,W,4,3,Botafogo (RJ),64.0,17139.0,Lucas Pratto,4-1-4-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2017-08-03,19:30,Série A,Matchweek 18,Thu,Home,L,1,2,Coritiba,67.0,53635.0,Lucas Pratto,4-3-3,4-5-1,Pericles Bassols Pegado Cortez,Match Report,
2017-08-06,16:00,Série A,Matchweek 19,Sun,Away,L,1,2,Bahia,68.0,24072.0,Hernanes,4-1-4-1,4-2-3-1,Joao Batista de Arruda,Match Report,
2017-08-13,11:00,Série A,Matchweek 20,Sun,Home,W,3,2,Cruzeiro,43.0,56052.0,Hernanes,4-1-4-1,4-4-2,Rafael Traci,Match Report,
2017-08-20,16:00,Série A,Matchweek 21,Sun,Away,D,1,1,Avaí,63.0,9006.0,Rodrigo Caio,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2017-08-27,16:00,Série A,Matchweek 22,Sun,Away,L,2,4,Palmeiras,42.0,33537.0,Hernanes,4-1-4-1,4-1-2-1-2,Sandro Ricci,Match Report,
2017-09-09,19:00,Série A,Matchweek 23,Sat,Home,D,2,2,Ponte Preta,46.0,42724.0,Rodrigo Caio,4-2-3-1,4-1-4-1,Marcelo de Lima Henrique,Match Report,
2017-09-17,16:00,Série A,Matchweek 24,Sun,Away,W,2,1,Vitória,57.0,12805.0,Hernanes,4-1-4-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2017-09-24,11:00,Série A,Matchweek 25,Sun,Home,D,1,1,Corinthians,49.0,61142.0,Lucas Pratto,4-1-4-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2017-10-01,16:00,Série A,Matchweek 26,Sun,Home,W,1,0,Sport Recife,47.0,43071.0,Hernanes,4-1-4-1,4-4-2,Anderson Daronco,Match Report,
2017-10-11,21:45,Série A,Matchweek 27,Wed,Away,L,0,1,Atlético Mineiro,53.0,17606.0,Hernanes,4-1-4-1,4-2-3-1,Heber Roberto Lopes,Match Report,
2017-10-14,21:00,Série A,Matchweek 28,Sat,Home,W,2,1,Ath Paranaense,56.0,26833.0,Rodrigo Caio,4-1-4-1,4-4-2,Marcelo de Lima Henrique,Match Report,
2017-10-18,21:45,Série A,Matchweek 29,Wed,Away,L,1,3,Fluminense,63.0,22999.0,Hernanes,4-1-4-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2017-10-22,17:00,Série A,Matchweek 30,Sun,Home,W,2,0,Flamengo,40.0,32915.0,Rodrigo Caio,4-1-4-1,4-4-2,Rafael Traci,Match Report,
2017-10-28,17:00,Série A,Matchweek 31,Sat,Home,W,2,1,Santos,46.0,40004.0,Hernanes,4-1-4-1,4-2-3-1,Anderson Daronco,Match Report,
2017-11-04,19:00,Série A,Matchweek 32,Sat,Away,W,1,0,Atl Goianiense,60.0,17697.0,Hernanes,4-1-4-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2017-11-09,20:00,Série A,Matchweek 33,Thu,Home,D,2,2,Chapecoense,69.0,35037.0,Hernanes,4-1-4-1,4-4-1-1,Marcelo de Lima Henrique,Match Report,
2017-11-12,17:00,Série A,Matchweek 34,Sun,Away,D,1,1,Vasco da Gama,49.0,17447.0,Hernanes,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2017-11-15,19:30,Série A,Matchweek 35,Wed,Away,L,0,1,Grêmio,61.0,20542.0,Hernanes,4-1-4-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2017-11-19,17:00,Série A,Matchweek 36,Sun,Home,D,0,0,Botafogo (RJ),64.0,25711.0,Petros,4-5-1,4-2-3-1,Wilton Sampaio,Match Report,
2017-11-26,17:00,Série A,Matchweek 37,Sun,Away,W,2,1,Coritiba,63.0,32739.0,Sidão,4-3-3,4-2-3-1,Anderson Daronco,Match Report,
2017-12-03,17:00,Série A,Matchweek 38,Sun,Home,D,1,1,Bahia,60.0,60485.0,Diego Lugano,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,
