Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Bruno Sávio,br BRA,"FW,MF",24.0,2.4,1,0,0,4,1,0,9,1,3,0,0,0,12,3,10,23.1,Matches
Zé Marcos,br BRA,DF,20.0,2.3,0,0,0,3,0,0,0,1,0,0,0,0,8,4,1,80.0,Matches
Daniel Amorim,br BRA,FW,29.0,3.8,1,0,0,4,10,2,1,0,1,0,0,0,6,13,18,41.9,Matches
Feliciano Brizuela,py PAR,FW,22.0,1.9,0,0,0,1,2,0,5,2,3,0,0,0,4,3,5,37.5,Matches
Alex Silva,br BRA,DF,24.0,1.0,1,0,0,3,3,0,1,3,0,0,0,0,3,4,1,80.0,Matches
Marcinho,br BRA,MF,19.0,0.9,1,0,0,2,0,0,0,0,2,0,0,0,6,0,1,0.0,Matches
Matheus Matias,br BRA,FW,20.0,0.7,0,0,0,3,1,0,0,0,0,0,0,0,3,1,6,14.3,Matches
Gabriel Lima,br BRA,"MF,FW",22.0,2.2,0,0,0,2,7,1,1,0,2,0,0,0,11,1,5,16.7,Matches
Matheus Lucas,br BRA,"FW,MF",20.0,1.3,0,0,0,3,6,0,0,0,1,0,0,0,2,3,3,50.0,Matches
André Moritz,br BRA,MF,32.0,1.2,0,1,0,1,3,0,8,0,0,0,0,0,6,1,0,100.0,Matches
Jones Carioca,br BRA,"FW,MF",30.0,0.6,0,0,0,1,0,0,3,1,3,0,0,0,6,1,1,50.0,Matches
Glédson,br BRA,GK,35.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
Squad Total,,,26.7,38.0,79,10,2,574,544,46,709,513,393,5,7,1,1986,574,749,43.4,
Opponent Total,,,27.3,38.0,65,4,1,587,529,42,717,435,427,7,5,1,1934,749,574,56.6,
