Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Vinícius Leite,br BRA,MF,28.0,1.5,82,2,12,60,11,0,82,1,1,100.0,0,0.0,51,202,83,2,1,0,0,3,51,3,Matches
Dentinho,br BRA,"FW,MF",24.0,3.2,149,5,21,67,65,7,149,14,7,50.0,7,50.0,98,513,217,6,4,2,9,5,106,31,Matches
Raphael Rodrigues,br BRA,DF,23.0,1.4,105,15,63,43,0,0,105,0,0,,0,,81,307,150,0,0,0,1,0,82,0,Matches
Diego Matos,br BRA,DF,25.0,1.2,82,7,30,42,10,0,82,1,0,0.0,1,100.0,31,161,68,2,2,0,2,0,33,4,Matches
Lucas Silva,br BRA,"FW,MF",24.0,1.2,46,2,5,21,20,6,46,1,0,0.0,1,100.0,33,191,95,2,3,1,3,2,31,8,Matches
Nathan,br BRA,"FW,MF",22.0,1.1,32,0,2,13,18,8,32,0,0,,0,,15,79,34,1,2,2,3,1,21,8,Matches
Felipe Rocha,br BRA,FW,19.0,0.5,22,0,5,13,4,1,22,4,1,25.0,1,25.0,11,83,28,1,0,1,5,2,9,3,Matches
Gaspar,br BRA,FW,19.0,0.4,21,1,6,3,12,3,21,0,0,,0,,8,79,44,2,0,0,1,0,9,2,Matches
Andrey,br BRA,MF,19.0,0.3,8,0,4,2,2,0,8,0,0,,0,,5,24,20,1,0,0,1,0,6,1,Matches
Gustavo Santos,br BRA,FW,19.0,0.2,15,0,2,5,8,1,15,2,1,50.0,1,50.0,10,46,13,0,0,0,0,1,10,2,Matches
Matheus Ribeiro,br BRA,DF,28.0,0.2,4,1,3,1,0,0,4,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Vinícius Jaú,br BRA,MF,23.0,0.1,7,0,0,2,5,1,7,3,1,33.3,2,66.7,4,26,15,1,0,0,0,0,4,0,Matches
Gabriel Kazu,br BRA,MF,22.0,0.0,7,0,1,5,1,0,7,0,0,,0,,5,26,8,0,0,0,0,0,5,0,Matches
Squad Total,,,28.7,38.0,22005,2456,7022,10659,4578,544,21992,655,333,50.8,281,42.9,12149,64365,33344,563,484,94,583,345,13898,1334,
Opponent Total,,,27.6,38.0,21944,2098,6484,10118,5574,927,21934,716,345,48.2,334,46.6,12363,64087,33231,650,454,156,601,302,13818,1584,
