Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Luan Scapolan,br BRA,MF,28.0,13,1064.0,82.0,31.1,11.8,13,82.0,11.0,0,,3,1.23,6.0,12.0,-6.0,-0.51,-0.01,Matches
João Paulo,br BRA,DF,26.0,13,987.0,76.0,28.9,11.0,11,87.0,10.0,2,13.0,24,1.54,12.0,12.0,0.0,0.0,0.7,Matches
Maurício Kozlinski,br BRA,GK,25.0,10,900.0,90.0,26.3,10.0,10,90.0,10.0,0,,26,1.0,6.0,14.0,-8.0,-0.8,-0.41,Matches
Luan Pereira,ae UAE,MF,16.0,19,945.0,50.0,27.6,10.5,9,76.0,4.0,10,26.0,2,1.05,13.0,18.0,-5.0,-0.48,0.03,Matches
Maicon Sisenando,br BRA,DF,35.0,9,626.0,70.0,18.3,7.0,7,85.0,5.0,2,17.0,12,1.56,7.0,9.0,-2.0,-0.29,0.26,Matches
Willians Santana,br BRA,"FW,MF",28.0,20,637.0,32.0,18.6,7.1,4,72.0,0.0,16,22.0,5,1.29,7.0,12.0,-5.0,-0.71,-0.25,Matches
Airton,br BRA,DF,26.0,5,370.0,74.0,10.8,4.1,4,90.0,4.0,1,9.0,33,1.6,4.0,3.0,1.0,0.24,0.83,Matches
Maurinho,br BRA,FW,27.0,12,487.0,41.0,14.2,5.4,3,86.0,1.0,9,25.0,3,1.0,5.0,7.0,-2.0,-0.37,0.15,Matches
Diego Tavares,br BRA,FW,25.0,13,465.0,36.0,13.6,5.2,3,78.0,1.0,10,23.0,17,1.0,1.0,6.0,-5.0,-0.97,-0.54,Matches
Lourenço,br BRA,"FW,MF",19.0,10,351.0,35.0,10.3,3.9,3,72.0,0.0,7,19.0,16,1.1,4.0,4.0,0.0,0.0,0.56,Matches
Denílson,br BRA,FW,21.0,3,247.0,82.0,7.2,2.7,3,82.0,2.0,0,,1,0.33,0.0,4.0,-4.0,-1.46,-1.03,Matches
Lucas Otávio,br BRA,MF,22.0,9,250.0,28.0,7.3,2.8,2,82.0,0.0,7,12.0,25,1.0,0.0,4.0,-4.0,-1.44,-1.01,Matches
Gustavo,br BRA,DF,34.0,3,246.0,82.0,7.2,2.7,2,91.0,2.0,1,65.0,33,0.0,0.0,6.0,-6.0,-2.2,-1.83,Matches
Caio César,br BRA,MF,21.0,2,32.0,16.0,0.9,0.4,0,,0.0,2,15.0,7,0.5,1.0,1.0,0.0,0.0,0.5,Matches
Vinícius Pacheco,br BRA,MF,31.0,2,22.0,11.0,0.6,0.2,0,,0.0,2,10.0,5,0.5,0.0,0.0,0.0,0.0,0.5,Matches
Iury de Castilho,br BRA,"FW,MF",21.0,1,8.0,8.0,0.2,0.1,0,,0.0,1,7.0,5,0.0,0.0,1.0,-1.0,-11.25,-10.78,Matches
Alisson,br BRA,FW,20.0,0,,,,,0,,0.0,0,,3,,,,,,,Matches
Gustavo dos Santos,br BRA,DF,30.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Leo Felipe Silva,br BRA,DF,20.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Matheus Gutz,br BRA,GK,20.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Diego Jardel,br BRA,MF,27.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Lucas Lovat,br BRA,DF,20.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Vitor Prada,br BRA,GK,24.0,0,,,,,0,,0.0,0,,17,,,,,,,Matches
Luis Salazar,co COL,DF,22.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Mauricio Tomazi,br BRA,MF,19.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Squad Total,,,27.3,38,3420.0,90.0,100.0,38.0,418,84.0,,112,22.0,290,1.13,29.0,48.0,-19.0,-0.5,,
Opponent Total,,,26.7,38,3420.0,90.0,100.0,38.0,418,84.0,,114,25.0,297,1.53,48.0,29.0,19.0,0.5,,
