Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2019-10-13,16:00,Série A,Matchweek 25,Sun,Away,L,0,1,Ceará,0.8,2.0,44,16892,Betão,4-1-4-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2019-10-17,19:15,Série A,Matchweek 26,Thu,Home,L,0,2,Internacional,0.8,2.4,31,6377,Betão,4-3-3,4-3-3,Thiago Duarte Peixoto,Match Report,
2019-10-20,17:00,Série A,Matchweek 27,Sun,Away,L,0,1,São Paulo,0.6,1.5,23,20763,Betão,4-3-3,4-1-4-1,Dewson Fernando Freitas da Silva,Match Report,
2019-10-27,19:00,Série A,Matchweek 28,Sun,Home,L,1,2,Palmeiras,1.5,1.7,38,8815,Betão,5-4-1,4-2-3-1,Wilton Sampaio,Match Report,
2019-10-30,20:30,Série A,Matchweek 29,Wed,Home,L,1,3,Fortaleza,1.0,2.1,51,2949,Vladimir,4-3-3,4-4-2,Marcelo Aparecido Ribeiro De Souza,Match Report,
2019-11-03,20:30,Série A,Matchweek 30,Sun,Away,L,0,2,Goiás,0.7,2.8,52,8914,Betão,4-4-2,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,
2019-11-06,21:00,Série A,Matchweek 31,Wed,Home,L,1,2,Santos,0.5,0.4,47,4820,Betão,3-4-3,4-3-3,Marcelo de Lima Henrique,Match Report,
2019-11-11,20:00,Série A,Matchweek 32,Mon,Away,L,0,2,Botafogo (RJ),0.8,1.8,62,19075,Betão,4-1-4-1,4-2-3-1,Savio Pereira,Match Report,
2019-11-18,20:00,Série A,Matchweek 33,Mon,Away,D,0,0,Cruzeiro,0.7,0.9,29,21217,Marquinhos,4-4-2,4-2-3-1,Diego Pombo Lopez,Match Report,
2019-11-24,19:00,Série A,Matchweek 34,Sun,Home,L,0,1,Chapecoense,0.7,1.0,56,2316,Marquinhos,4-3-3,4-2-3-1,Raphael Claus,Match Report,
2019-11-27,21:30,Série A,Matchweek 35,Wed,Away,L,0,3,Corinthians,0.7,2.9,37,17441,Marquinhos,4-3-3,4-1-4-1,Wagner do Nascimento Magalhaes,Match Report,
2019-12-01,16:00,Série A,Matchweek 36,Sun,Home,D,1,1,Fluminense,1.0,1.0,44,3237,Marquinhos,4-3-3,4-4-1-1,Daniel Nobre Bins,Match Report,
2019-12-05,20:00,Série A,Matchweek 37,Thu,Away,L,1,6,Flamengo,0.7,3.3,32,64648,Marquinhos,5-4-1,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,
2019-12-08,16:00,Série A,Matchweek 38,Sun,Home,D,0,0,Ath Paranaense,1.1,1.0,39,2445,Marquinhos,4-2-3-1,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,
