Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Everton Silva,br BRA,DF,26.0,16,9,783.0,8.7,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
Néstor Camacho,py PAR,"FW,MF",27.0,12,9,771.0,8.6,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.12,0.23,0.35,0.12,0.35,Matches
Eltinho,br BRA,DF,27.0,8,7,580.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jubal,br BRA,DF,21.0,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Claudinei,br BRA,MF,26.0,7,6,441.0,4.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches
Diego,br BRA,GK,32.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
William,br BRA,"FW,MF",31.0,7,5,442.0,4.9,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2,0.0,0.2,0.2,0.2,Matches
Hugo,br BRA,FW,26.0,7,5,389.0,4.3,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.46,0.0,0.46,0.46,0.46,Matches
Roberto César,br BRA,"FW,MF",29.0,19,4,689.0,7.7,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.13,0.26,0.39,0.13,0.39,Matches
Rudnei da Rosa,br BRA,MF,30.0,6,4,241.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tauã,br BRA,FW,21.0,5,3,240.0,2.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.37,0.37,0.0,0.37,Matches
Juninho,tl TLS,MF,25.0,4,2,151.0,1.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Denner,br BRA,MF,20.0,4,1,158.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Lovat,br BRA,DF,18.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Uelliton,br BRA,MF,27.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marrone,br BRA,DF,22.0,2,1,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Conrado,br BRA,FW,23.0,3,0,71.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Iury de Castilho,br BRA,"FW,MF",19.0,1,0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Eduardo Costa,br BRA,MF,32.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Philipe Maia,br BRA,DF,19.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,Matches
Wilker Cruz,br BRA,FW,20.0,0,0,,,,,,,,,,,,,,,,Matches
Kevin,br BRA,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Bruno Mendes,br BRA,FW,20.0,0,0,,,,,,,,,,,,,,,,Matches
Vitor Prada,br BRA,GK,22.0,0,0,,,,,,,,,,,,,,,,Matches
Raphinha,br BRA,"FW,MF",18.0,0,0,,,,,,,,,,,,,,,,Matches
Toshiya Tojo,jp JPN,FW,22.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.1,38,418,3420.0,38.0,37.0,23.0,60.0,35.0,2.0,6.0,121.0,3.0,0.97,0.61,1.58,0.92,1.53,
Opponent Total,,,26.2,38,418,3420.0,38.0,58.0,41.0,99.0,55.0,3.0,4.0,91.0,5.0,1.53,1.08,2.61,1.45,2.53,
