Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Pará,br BRA,MF,19.0,3,80.0,27.0,2.3,0.9,1,48.0,0,2,16.0,10,0.33,0.0,4.0,-4.0,-4.5,-3.53,0.4,2.2,-1.9,-2.12,-1.54,Matches
Anderson Leite,br BRA,MF,28.0,2,71.0,36.0,2.1,0.8,1,26.0,0,1,45.0,1,0.5,1.0,0.0,1.0,1.27,2.37,0.7,1.7,-1.0,-1.24,-0.63,Matches
Vitor Leque,br BRA,"MF,DF",21.0,2,53.0,27.0,1.5,0.6,0,,0,2,27.0,1,0.0,0.0,0.0,0.0,0.0,1.07,0.6,0.6,0.0,-0.03,0.6,Matches
Cauã,br BRA,DF,18.0,1,42.0,42.0,1.2,0.5,0,,0,1,42.0,0,0.0,1.0,2.0,-1.0,-2.14,-1.1,0.5,1.5,-1.0,-2.19,-1.59,Matches
Kelvi,br BRA,MF,19.0,1,42.0,42.0,1.2,0.5,0,,0,1,42.0,3,0.0,1.0,2.0,-1.0,-2.14,-1.1,0.5,1.5,-1.0,-2.19,-1.59,Matches
Lucas Ramires,br BRA,DF,19.0,1,25.0,25.0,0.7,0.3,0,,0,1,25.0,10,0.0,0.0,2.0,-2.0,-7.2,-6.19,0.1,1.2,-1.1,-4.04,-3.44,Matches
Guilherme Gehring,br BRA,MF,16.0,1,6.0,6.0,0.2,0.1,0,,0,1,6.0,0,0.0,0.0,1.0,-1.0,-15.0,-13.97,0.0,0.9,-0.9,-13.17,-12.57,Matches
Weliton,cl CHI,MF,16.0,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,4,1.0,0.0,0.0,0.0,0.0,1.05,0.1,0.1,-0.1,-5.09,-4.47,Matches
William Assmann,br BRA,GK,24.0,0,,,,,0,,0,0,,12,,,,,,,,,,,,Matches
Danilo Boza,br BRA,DF,23.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,27.4,38,3420.0,90.0,100.0,38.0,418,79.0,228,185,23.0,239,0.58,29.0,69.0,-40.0,-1.05,,33.4,57.1,-23.6,-0.62,,
Opponent Total,,,27.3,38,3420.0,90.0,100.0,38.0,418,79.0,237,184,21.0,251,2.08,69.0,29.0,40.0,1.05,,57.1,33.4,23.6,0.62,,
