Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Rafinha Rech,br BRA,"FW,MF",19.0,4.2,118,118,0,0,0,0,5,0,0,0,0,0,92,0,5,Matches
Guilherme Parede,br BRA,"FW,MF",26.0,6.6,189,159,29,6,2,1,28,5,18,8,9,0,113,1,4,Matches
Paulinho Moccelin,br BRA,"MF,FW",27.0,4.3,114,96,15,4,1,1,14,4,7,2,4,0,57,3,7,Matches
Edinho,br BRA,MF,27.0,4.1,129,119,10,4,0,0,18,3,3,0,3,0,99,0,3,Matches
Busanello,br BRA,DF,23.0,3.2,149,117,30,2,0,0,12,24,4,3,1,0,116,2,2,Matches
Gabriel Tota,br BRA,MF,20.0,2.4,69,65,4,3,0,1,2,0,0,0,0,0,57,0,2,Matches
Renato Chaves,br BRA,DF,31.0,1.8,39,37,1,1,0,1,0,0,0,0,0,0,28,1,0,Matches
Dudu,br BRA,DF,19.0,1.2,42,37,5,0,0,0,1,4,1,0,1,0,29,0,1,Matches
Ruan,br BRA,"FW,MF",16.0,2.5,49,48,1,0,0,0,5,0,0,0,0,0,35,0,2,Matches
Romulo,br BRA,DF,21.0,1.9,95,75,19,0,0,0,6,19,0,0,0,0,55,1,3,Matches
Darlan Mendes,br BRA,"MF,FW",23.0,1.3,79,74,5,4,0,1,2,0,1,0,1,0,66,0,1,Matches
Bruninho,br BRA,"MF,FW",21.0,1.3,47,37,10,3,0,0,7,0,7,0,6,0,38,0,1,Matches
Felipe Alves Raymundo,br BRA,GK,33.0,1.0,40,23,17,1,0,0,0,0,0,0,0,0,33,0,0,Matches
Pará,br BRA,MF,19.0,0.9,37,37,0,0,0,0,0,0,0,0,0,0,29,0,1,Matches
Anderson Leite,br BRA,MF,28.0,0.8,30,29,1,0,0,0,1,1,0,0,0,0,26,0,0,Matches
Vitor Leque,br BRA,"MF,DF",21.0,0.6,22,19,3,1,0,1,1,2,0,0,0,0,17,0,1,Matches
Cauã,br BRA,DF,18.0,0.5,19,13,6,0,0,0,0,6,0,0,0,0,13,0,1,Matches
Kelvi,br BRA,MF,19.0,0.5,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
Lucas Ramires,br BRA,DF,19.0,0.3,12,12,0,0,0,0,0,0,0,0,0,0,8,0,1,Matches
Guilherme Gehring,br BRA,MF,16.0,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
Weliton,cl CHI,MF,16.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
Squad Total,,,27.4,38.0,15890,13909,1932,536,18,119,766,695,205,70,111,0,12244,49,282,
Opponent Total,,,27.3,38.0,19014,17084,1876,540,25,163,842,730,228,96,92,1,15426,54,259,
