Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-07-11,11:00,Série A,Matchweek 11,Sun,Home,D,1,1,Atl Goianiense,1.6,0.7,51,,Elton,4-1-2-1-2◆,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2021-07-18,20:30,Série A,Matchweek 12,Sun,Away,L,0,1,Internacional,0.6,1.2,50,,Elton,4-2-3-1,4-3-3,Rodolpho Toski Marques,Match Report,
2021-07-26,18:00,Série A,Matchweek 13,Mon,Home,W,1,0,Chapecoense,0.6,0.2,34,,Matheus Peixoto,4-3-3,4-3-3,Leo Simão Holanda,Match Report,
2021-08-08,16:00,Série A,Matchweek 15,Sun,Home,L,1,2,Atlético Mineiro,0.4,2.0,36,,Rafael Forster,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2021-08-14,17:00,Série A,Matchweek 16,Sat,Away,W,2,1,RB Bragantino,1.3,0.4,46,,Rafael Forster,4-2-3-1,4-3-3,Denis Ribeiro Serafim,Match Report,
2021-08-21,21:00,Série A,Matchweek 17,Sat,Home,D,1,1,Fortaleza,1.3,1.5,56,,William Matheus,4-2-3-1,3-4-1-2,Raphael Claus,Match Report,
2021-08-29,16:00,Série A,Matchweek 18,Sun,Home,D,1,1,São Paulo,0.5,1.2,39,,William Matheus,5-3-2,3-4-1-2,Antonio Dib Moraes de Sousa,Match Report,
2021-09-02,19:00,Série A,Matchweek 14,Thu,Away,D,1,1,Fluminense,0.7,1.0,36,,William Matheus,4-3-3,4-3-3,Heber Roberto Lopes,Match Report,
2021-09-07,21:30,Série A,Matchweek 19,Tue,Away,D,1,1,Corinthians,0.6,0.6,42,,William Matheus,4-1-2-1-2◆,4-5-1,Ramon Abatti Abel,Match Report,
2021-09-11,17:00,Série A,Matchweek 20,Sat,Home,L,1,2,Cuiabá,1.4,0.5,62,,William Matheus,4-3-3,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2021-09-18,18:45,Série A,Matchweek 21,Sat,Away,L,1,2,Ath Paranaense,1.7,2.3,41,,Rafael Forster,4-2-3-1,3-4-3,Leo Simão Holanda,Match Report,
2021-09-26,16:00,Série A,Matchweek 22,Sun,Home,W,3,0,Santos,0.7,1.2,38,,William Matheus,3-4-3,3-4-1-2,Jefferson Ferreira de Moraes,Match Report,
2021-10-03,18:15,Série A,Matchweek 23,Sun,Away,D,1,1,Palmeiras,0.8,1.6,28,,William Matheus,4-1-4-1,4-1-4-1,Marcelo de Lima Henrique,Match Report,
2021-10-06,19:00,Série A,Matchweek 24,Wed,Away,L,1,3,Sport Recife,1.4,1.2,55,1219.0,William Matheus,4-1-4-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2021-10-09,21:00,Série A,Matchweek 25,Sat,Home,D,1,1,América (MG),1.1,0.7,59,1457.0,William Matheus,4-3-3,4-2-3-1,Alexandre Vargas Tavares de Jesus,Match Report,
2021-10-13,19:00,Série A,Matchweek 26,Wed,Away,L,1,3,Flamengo,0.6,1.7,37,8197.0,William Matheus,3-4-1-2,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2021-10-17,18:15,Série A,Matchweek 27,Sun,Away,L,2,3,Grêmio,0.6,2.1,46,14776.0,Rafael Forster,4-3-3,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2021-10-23,17:00,Série A,Matchweek 28,Sat,Home,D,0,0,Ceará,2.0,0.4,63,2108.0,William Matheus,4-3-3,4-2-3-1,Rodolpho Toski Marques,Match Report,
2021-10-30,19:15,Série A,Matchweek 29,Sat,Home,D,0,0,Bahia,1.1,1.3,60,3738.0,William Matheus,4-2-3-1,4-3-3,Paulo Roberto Alves Júnior,Match Report,
2021-11-10,21:30,Série A,Matchweek 31,Wed,Home,W,2,1,Internacional,1.2,1.5,47,3816.0,William Matheus,4-4-2,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2021-11-14,19:00,Série A,Matchweek 32,Sun,Away,W,2,0,Chapecoense,1.8,1.0,45,1616.0,William Matheus,4-2-3-1,4-3-3,Alisson Sidnei Furtado,Match Report,
2021-11-17,20:30,Série A,Matchweek 33,Wed,Home,W,1,0,Fluminense,1.8,0.6,34,6000.0,William Matheus,4-4-2,4-3-3,Ricardo Marques Ribeiro,Match Report,
2021-11-20,19:00,Série A,Matchweek 34,Sat,Away,L,0,2,Atlético Mineiro,0.1,2.4,39,61476.0,William Matheus,5-4-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2021-11-23,19:00,Série A,Matchweek 30,Tue,Away,D,1,1,Atl Goianiense,1.1,1.5,49,9051.0,William Matheus,4-4-2,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2021-11-30,19:00,Série A,Matchweek 35,Tue,Home,W,1,0,RB Bragantino,1.7,0.8,47,18413.0,William Matheus,4-4-2,4-2-3-1,Felipe Fernandes de Lima,Match Report,
2021-12-03,21:00,Série A,Matchweek 36,Fri,Away,L,0,1,Fortaleza,1.1,1.7,47,45398.0,William Matheus,3-4-3,3-5-2,Bruno Arleu de Araujo,Match Report,
2021-12-06,19:00,Série A,Matchweek 37,Mon,Away,L,1,3,São Paulo,0.9,1.0,46,40442.0,William Matheus,4-4-2,4-3-3,Braulio da Silva Machado,Match Report,
2021-12-09,21:30,Série A,Matchweek 38,Thu,Home,W,1,0,Corinthians,2.2,0.0,45,17056.0,Juan Quintero,3-4-3,4-3-3,Rodolpho Toski Marques,Match Report,
