Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Darlan Mendes,br BRA,"MF,FW",23.0,1.3,0,2,0,0.0,1.51,0.0,0.0,,32.7,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Bruninho,br BRA,"MF,FW",21.0,1.3,0,7,0,0.0,5.58,0.0,0.0,,25.6,2,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Felipe Alves Raymundo,br BRA,GK,33.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pará,br BRA,MF,19.0,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Anderson Leite,br BRA,MF,28.0,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Vitor Leque,br BRA,"MF,DF",21.0,0.6,0,2,0,0.0,3.4,0.0,0.0,,19.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Cauã,br BRA,DF,18.0,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kelvi,br BRA,MF,19.0,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lucas Ramires,br BRA,DF,19.0,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Guilherme Gehring,br BRA,MF,16.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Weliton,cl CHI,MF,16.0,0.0,0,1,0,0.0,90.0,0.0,0.0,,16.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Squad Total,,,27.4,38.0,27,445,132,29.7,11.71,3.47,0.06,0.19,19.9,16,2,4,33.4,30.3,0.07,-6.4,-5.3,
Opponent Total,,,27.3,38.0,66,596,190,31.9,15.68,5.0,0.1,0.32,19.0,27,6,9,57.1,50.6,0.09,8.9,9.4,
