Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Rhayner,br BRA,"FW,MF",23.0,12,926.0,77.0,27.1,10.3,11,82.0,5.0,1,20.0,0,1.08,8.0,9.0,-1.0,-0.1,0.3,Matches
Talisca,br BRA,"FW,MF",19.0,9,766.0,85.0,22.4,8.5,9,85.0,6.0,0,,0,0.89,6.0,10.0,-4.0,-0.47,-0.2,Matches
Rafael Lima Pereira,br BRA,FW,20.0,19,827.0,44.0,24.2,9.2,8,78.0,1.0,11,18.0,6,0.95,11.0,12.0,-1.0,-0.11,0.27,Matches
Marcos Aurélio,br BRA,"FW,MF",29.0,13,713.0,55.0,20.8,7.9,8,70.0,2.0,5,31.0,3,1.23,8.0,7.0,1.0,0.13,0.56,Matches
Bruno Paulista,br BRA,MF,18.0,8,660.0,83.0,19.3,7.3,8,83.0,5.0,0,,7,0.88,7.0,10.0,-3.0,-0.41,-0.12,Matches
William Barbio,br BRA,"FW,MF",21.0,25,1010.0,40.0,29.5,11.2,6,82.0,3.0,19,27.0,8,0.72,10.0,16.0,-6.0,-0.53,-0.31,Matches
Branquinho,br BRA,"FW,MF",31.0,12,471.0,39.0,13.8,5.2,5,68.0,1.0,7,19.0,12,0.83,2.0,7.0,-5.0,-0.96,-0.74,Matches
Lincoln,br BRA,MF,35.0,9,461.0,51.0,13.5,5.1,5,70.0,0.0,4,28.0,3,0.78,5.0,4.0,1.0,0.2,0.59,Matches
Rafael Galhardo,br BRA,DF,22.0,5,404.0,81.0,11.8,4.5,5,81.0,2.0,0,,4,1.2,5.0,6.0,-1.0,-0.22,0.11,Matches
Wilson Pittoni,py PAR,MF,28.0,7,329.0,47.0,9.6,3.7,4,71.0,1.0,3,15.0,1,1.0,2.0,7.0,-5.0,-1.37,-1.16,Matches
Adaílton,br BRA,DF,30.0,3,222.0,74.0,6.5,2.5,2,91.0,2.0,1,41.0,10,0.33,0.0,3.0,-3.0,-1.22,-0.96,Matches
Rômulo,br BRA,"FW,MF",18.0,3,209.0,70.0,6.1,2.3,2,91.0,2.0,1,28.0,3,1.0,4.0,4.0,0.0,0.0,0.34,Matches
Feijão,br BRA,MF,19.0,5,183.0,37.0,5.4,2.0,1,93.0,1.0,4,23.0,14,1.4,1.0,4.0,-3.0,-1.48,-1.23,Matches
Douglas Pires,br BRA,GK,23.0,2,127.0,64.0,3.7,1.4,1,91.0,1.0,1,36.0,34,0.0,0.0,7.0,-7.0,-4.96,-4.82,Matches
Potita,br BRA,FW,29.0,3,107.0,36.0,3.1,1.2,1,46.0,0.0,2,31.0,5,0.33,1.0,1.0,0.0,0.0,0.33,Matches
Raul,br BRA,DF,28.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,6,1.0,1.0,1.0,0.0,0.0,0.32,Matches
Hélder,br BRA,MF,29.0,1,56.0,56.0,1.6,0.6,1,56.0,0.0,0,,3,1.0,0.0,1.0,-1.0,-1.61,-1.31,Matches
Jeam,br BRA,FW,19.0,7,119.0,17.0,3.5,1.3,0,,0.0,7,16.0,7,0.43,1.0,4.0,-3.0,-2.27,-2.02,Matches
Erick Luis,br BRA,FW,21.0,1,30.0,30.0,0.9,0.3,0,,0.0,1,30.0,2,0.0,0.0,1.0,-1.0,-3.0,-2.71,Matches
Alessandro Nunes,br BRA,FW,31.0,1,15.0,15.0,0.4,0.2,0,,0.0,1,14.0,1,0.0,0.0,0.0,0.0,0.0,0.32,Matches
Jacó,br BRA,FW,17.0,1,1.0,1.0,0.0,0.0,0,,0.0,1,0.0,1,0.0,0.0,1.0,-1.0,-90.0,-89.71,Matches
Anderson Conceição,br BRA,DF,24.0,0,,,,,0,,0.0,0,,4,,,,,,,Matches
Diego Felipe,br BRA,MF,25.0,0,,,,,0,,0.0,0,,4,,,,,,,Matches
Guido,br BRA,GK,19.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Róbson,br BRA,DF,19.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Squad Total,,,26.2,38,3420.0,90.0,100.0,38.0,418,84.0,,113,23.0,254,0.97,31.0,43.0,-12.0,-0.32,,
Opponent Total,,,26.2,38,3420.0,90.0,100.0,38.0,418,84.0,,113,24.0,251,1.76,43.0,31.0,12.0,0.32,,
