Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Nicolás Acevedo,uy URU,"MF,DF",24.0,3.0,185,211,87.7,3432,1160,70,82,85.4,95,101,94.1,19,23,82.6,0,0.2,0.3,-0.2,2,18,4,0,19,Matches
Oscar Estupiñan,co COL,"FW,MF",27.0,2.8,38,47,80.9,434,65,25,29,86.2,9,13,69.2,0,0,,1,0.1,0.1,0.9,3,1,4,0,6,Matches
Danilo Fernandes,br BRA,GK,35.0,1.0,20,25,80.0,406,312,6,6,100.0,6,6,100.0,5,10,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Cicinho,bg BUL,"DF,FW",35.0,0.9,95,107,88.8,1458,538,59,63,93.7,32,35,91.4,4,5,80.0,0,0.1,0.1,-0.1,2,7,1,1,8,Matches
Rafael Ratão,br BRA,"FW,MF",28.0,4.9,143,183,78.1,2089,536,82,102,80.4,42,50,84.0,10,16,62.5,2,0.7,0.6,1.3,5,11,8,2,25,Matches
Yago,br BRA,MF,28.0,0.8,34,43,79.1,482,154,18,20,90.0,14,17,82.4,1,2,50.0,0,0.0,0.0,0.0,1,1,0,0,3,Matches
Tiago,br BRA,"FW,MF",18.0,0.7,19,28,67.9,283,35,15,17,88.2,4,8,50.0,0,0,,0,0.4,0.4,-0.4,1,0,1,1,0,Matches
Vitor Hugo,br BRA,DF,32.0,0.2,10,11,90.9,161,103,5,6,83.3,4,4,100.0,1,1,100.0,0,0.0,0.1,0.0,0,0,0,0,0,Matches
Ruan Pablo,br BRA,MF,15.0,0.1,1,2,50.0,11,0,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,27.7,38.0,18086,21267,85.0,308995,104972,8166,8958,91.2,8006,8932,89.6,1447,2352,61.5,40,40.5,38.5,-0.5,414,1403,346,98,1746,
Opponent Total,,,27.6,38.0,13593,16821,80.8,244271,84678,5914,6580,89.9,5779,6630,87.2,1513,2652,57.1,34,31.6,27.7,2.4,345,1137,210,71,1336,
