Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Ramon,br BRA,MF,22.0,5.4,9,4,1,7,1,4,7,57.1,3,5,0,5,5,14,3,0,Matches
Gabriel Novaes,br BRA,"FW,MF",20.0,6.3,8,5,5,1,2,1,3,33.3,2,4,1,3,3,11,5,0,Matches
Anderson,br BRA,GK,36.0,5.9,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,1,Matches
Anderson Martins,br BRA,DF,32.0,5.0,1,0,1,0,0,0,2,0.0,2,3,2,1,11,12,15,0,Matches
Zeca,br BRA,"DF,MF",25.0,5.1,2,1,2,0,0,0,6,0.0,6,5,0,5,5,7,16,0,Matches
Alesson,br BRA,"FW,MF",20.0,4.1,21,13,13,5,3,11,22,50.0,11,4,0,4,2,23,0,0,Matches
Mateus Claus,br BRA,GK,25.0,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches
João Pedro,br BRA,DF,23.0,2.9,1,1,1,0,0,1,2,50.0,1,2,1,1,6,7,4,0,Matches
Patrick de Lucca,br BRA,"DF,MF",19.0,2.7,2,1,2,0,0,1,2,50.0,1,6,4,2,5,7,8,0,Matches
Eric Ramires,br BRA,MF,19.0,1.9,2,1,1,1,0,0,2,0.0,2,4,0,4,0,2,0,0,Matches
Marco Antônio,br BRA,"FW,MF",22.0,4.7,6,3,1,4,1,2,8,25.0,6,5,0,5,1,7,1,0,Matches
Jadson,br BRA,"FW,MF",26.0,2.0,3,1,1,2,0,0,3,0.0,3,3,1,2,0,3,1,0,Matches
Elton,br BRA,"MF,DF",29.0,1.6,3,2,2,1,0,1,2,50.0,1,3,0,3,2,5,6,0,Matches
Flávio,br BRA,MF,23.0,1.0,9,6,3,5,1,6,9,66.7,3,1,0,1,0,9,0,0,Matches
Wanderson,br BRA,DF,28.0,1.0,1,0,1,0,0,0,0,,0,1,1,0,0,1,5,0,Matches
Saldanha,br BRA,FW,20.0,4.2,1,1,1,0,0,0,2,0.0,2,2,0,2,0,1,9,0,Matches
Fernandão,br BRA,FW,32.0,0.3,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0,Matches
Flávio,br BRA,MF,19.0,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
Marcelo Ryan,br BRA,FW,17.0,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
Squad Total,,,27.3,38.0,554,347,291,212,51,224,586,38.2,362,383,130,253,414,968,752,11,
Opponent Total,,,26.3,38.0,551,343,260,237,54,245,638,38.4,393,407,129,278,409,960,722,8,
