Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Rafael William,br BRA,GK,20.0,6.0,1,0,0,1,0,0,0,0,0,0,1,0,3,1,0,100.0,Matches
Andrey Ramos do Nascimento,br BRA,MF,23.0,5.4,1,0,0,11,12,0,8,7,11,1,0,0,35,3,4,42.9,Matches
Diego Porfirio,br BRA,DF,22.0,5.0,4,1,1,3,6,1,11,5,6,0,0,0,23,4,8,33.3,Matches
Nathan Mendes,br BRA,DF,19.0,5.0,1,1,0,8,12,0,5,6,6,0,0,0,29,10,6,62.5,Matches
Matheus Cadorini,br BRA,FW,19.0,3.5,1,0,0,2,2,1,0,1,2,0,0,0,3,15,13,53.6,Matches
Clayton,br BRA,"FW,MF",23.0,3.6,1,0,0,10,11,5,1,0,1,0,0,0,13,8,17,32.0,Matches
José Hugo,br BRA,"FW,MF",22.0,4.4,0,0,0,6,15,1,9,1,5,0,0,0,26,9,6,60.0,Matches
Márcio Silva,br BRA,DF,20.0,2.0,0,0,0,0,3,0,0,1,1,0,0,0,3,3,2,60.0,Matches
Juan Díaz,co COL,MF,20.0,1.5,0,0,0,2,2,0,0,1,6,0,0,0,4,2,1,66.7,Matches
Hernán Pérez,py PAR,FW,32.0,1.1,1,0,0,5,2,0,4,0,0,0,0,0,4,2,3,40.0,Matches
Neílton,br BRA,"FW,DF",27.0,0.9,1,0,0,1,2,0,4,1,1,0,0,0,3,0,0,,Matches
Biel Fonseca,br BRA,"FW,MF",19.0,1.1,1,0,0,1,4,0,0,3,3,0,0,0,4,0,2,0.0,Matches
João Vitor,br BRA,MF,21.0,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches
Pablo Javier García,uy URU,FW,22.0,0.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,Matches
Squad Total,,,27.5,38.0,110,11,3,478,495,56,782,359,382,4,6,1,1808,498,535,48.2,
Opponent Total,,,27.2,38.0,94,3,2,521,457,60,766,322,335,6,4,0,1886,535,498,51.8,
