Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Natanael,br BRA,DF,20.0,16.0,0,4,0,0.0,0.25,0.0,0.0,,24.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Jesús Trindade,uy URU,MF,28.0,14.6,0,9,3,33.3,0.62,0.21,0.0,0.0,28.3,1,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
Egídio Pereira Júnior,br BRA,"DF,MF",35.0,14.0,1,13,6,46.2,0.93,0.43,0.08,0.17,25.2,2,0,0,0.5,0.5,0.04,0.5,0.5,Matches
Jhon Chancellor,ve VEN,DF,30.0,13.0,0,10,3,30.0,0.77,0.23,0.0,0.0,9.9,0,0,0,0.9,0.9,0.09,-0.9,-0.9,Matches
Gabriel,br BRA,GK,29.0,13.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rafael Santos,br BRA,DF,23.0,12.7,0,9,1,11.1,0.71,0.08,0.0,0.0,27.4,1,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
Guillermo de los Santos,uy URU,DF,30.0,10.5,0,9,4,44.4,0.86,0.38,0.0,0.0,14.7,0,0,0,0.9,0.9,0.1,-0.9,-0.9,Matches
Adrián Martínez,ar ARG,"FW,MF",29.0,11.1,4,27,10,37.0,2.43,0.9,0.15,0.4,13.1,0,0,0,4.4,4.4,0.16,-0.4,-0.4,Matches
Guilherme Biro,br BRA,DF,21.0,8.2,0,3,0,0.0,0.36,0.0,0.0,,30.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Bernardo Lemes,br BRA,"MF,FW",20.0,10.5,0,5,0,0.0,0.48,0.0,0.0,,25.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Matías Galarza,py PAR,MF,19.0,6.7,0,14,1,7.1,2.09,0.15,0.0,0.0,26.2,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
Robinho,br BRA,MF,34.0,9.8,0,7,1,14.3,0.71,0.1,0.0,0.0,21.3,1,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Régis,br BRA,MF,29.0,8.5,1,11,4,36.4,1.29,0.47,0.09,0.25,18.7,1,0,0,1.0,1.0,0.09,0.0,0.0,Matches
Val Soares,br BRA,MF,24.0,6.9,0,19,4,21.1,2.77,0.58,0.0,0.0,29.8,1,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
Thonny Anderson,br BRA,MF,24.0,8.1,0,19,1,5.3,2.35,0.12,0.0,0.0,20.5,0,0,0,1.0,1.0,0.05,-1.0,-1.0,Matches
Warley,br BRA,"FW,MF",22.0,6.2,0,8,2,25.0,1.29,0.32,0.0,0.0,17.5,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
Gabriel Boschilia,br BRA,MF,25.0,5.3,0,11,3,27.3,2.08,0.57,0.0,0.0,26.6,1,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Rafael William,br BRA,GK,20.0,6.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Andrey Ramos do Nascimento,br BRA,MF,23.0,5.4,3,17,8,47.1,3.15,1.48,0.18,0.38,27.5,3,0,0,1.0,1.0,0.06,2.0,2.0,Matches
Diego Porfirio,br BRA,DF,22.0,5.0,0,4,0,0.0,0.8,0.0,0.0,,22.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Nathan Mendes,br BRA,DF,19.0,5.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Matheus Cadorini,br BRA,FW,19.0,3.5,2,14,4,28.6,3.99,1.14,0.14,0.5,12.1,0,0,0,1.4,1.4,0.1,0.6,0.6,Matches
Clayton,br BRA,"FW,MF",23.0,3.6,0,13,3,23.1,3.57,0.82,0.0,0.0,16.3,0,0,0,1.0,1.0,0.07,-1.0,-1.0,Matches
José Hugo,br BRA,"FW,MF",22.0,4.4,1,11,4,36.4,2.52,0.92,0.09,0.25,15.1,0,0,0,1.3,1.3,0.12,-0.3,-0.3,Matches
Márcio Silva,br BRA,DF,20.0,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Juan Díaz,co COL,MF,20.0,1.5,0,1,0,0.0,0.66,0.0,0.0,,17.3,0,0,0,0.1,0.1,0.12,-0.1,-0.1,Matches
Hernán Pérez,py PAR,FW,32.0,1.1,0,2,1,50.0,1.87,0.94,0.0,0.0,19.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Neílton,br BRA,"FW,DF",27.0,0.9,0,1,1,100.0,1.06,1.06,0.0,0.0,30.9,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Biel Fonseca,br BRA,"FW,MF",19.0,1.1,0,1,0,0.0,0.89,0.0,0.0,,30.2,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
João Vitor,br BRA,MF,21.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Pablo Javier García,uy URU,FW,22.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,27.5,38.0,39,504,142,28.2,13.26,3.74,0.07,0.25,19.8,15,4,4,42.3,39.7,0.08,-3.3,-4.7,
Opponent Total,,,27.2,38.0,59,565,183,32.4,14.87,4.82,0.1,0.3,19.1,23,4,6,53.6,49.0,0.09,5.4,6.0,
