Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Misael Bueno,br BRA,MF,20.0,7,3,323.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rosinei,br BRA,MF,31.0,3,3,236.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fabrício Baiano,br BRA,"DF,MF",22.0,5,3,184.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Evandro da Silva,br BRA,FW,18.0,10,2,391.0,4.3,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.69,0.0,0.69,0.69,0.69,Matches
Guilherme Parede,br BRA,"FW,MF",19.0,5,2,232.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Paulinho Moccelin,br BRA,"FW,MF",20.0,10,1,297.0,3.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.3,0.0,0.3,0.3,0.3,Matches
Vaná,br BRA,GK,23.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Pedro Ken,br BRA,MF,27.0,1,1,84.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Keirrison,br BRA,FW,26.0,1,1,64.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rodolfo,br BRA,MF,21.0,3,0,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ícaro,br BRA,DF,21.0,3,0,58.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Giva,br BRA,FW,22.0,1,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Wallyson,br BRA,"FW,MF",26.0,2,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mateus Oliveira,br BRA,FW,19.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bonfim,br BRA,DF,23.0,0,0,,,,,,,,,,,,,,,,Matches
Ednei,br BRA,DF,24.0,0,0,,,,,,,,,,,,,,,,Matches
Michel,br BRA,FW,25.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.5,38,421,3420.0,38.0,30.0,25.0,55.0,28.0,2.0,3.0,116.0,5.0,0.79,0.66,1.45,0.74,1.39,
Opponent Total,,,26.2,38,421,3420.0,38.0,40.0,31.0,71.0,37.0,3.0,3.0,105.0,5.0,1.05,0.82,1.87,0.97,1.79,
