Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
César Benítez,py PAR,DF,25.0,15,11,1017.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ruy,br BRA,MF,27.0,12,10,815.0,9.1,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,0.11,0.33,0.44,0.11,0.44,Matches
Vinícius,br BRA,"FW,MF",22.0,19,9,897.0,10.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2,0.2,0.0,0.2,Matches
César Eduardo González,ve VEN,"FW,MF",33.0,14,9,771.0,8.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches
Rafael Marques,br BRA,DF,32.0,8,8,720.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches
Amaral,br BRA,MF,29.0,8,7,581.0,6.5,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.31,0.15,0.46,0.31,0.46,Matches
Ceará,br BRA,DF,35.0,6,6,435.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Yan Sasse,br BRA,MF,18.0,9,5,458.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Felipe Amorim,br BRA,MF,25.0,10,5,424.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Neto Berola,br BRA,"FW,MF",28.0,7,5,352.0,3.9,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.26,0.26,0.51,0.26,0.51,Matches
Negueba,br BRA,"FW,MF",23.0,4,2,197.0,2.2,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.46,0.0,0.46,0.46,0.46,Matches
Evandro da Silva,br BRA,FW,19.0,11,1,340.0,3.8,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.53,0.53,0.0,0.53,Matches
Thiago Lopes,br BRA,MF,19.0,8,1,206.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ícaro,br BRA,DF,22.0,3,1,157.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jorge Ortega,py PAR,"FW,MF",24.0,6,1,149.0,1.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.6,0.6,Matches
Bernardo,br BRA,MF,25.0,6,1,125.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Geovane,br BRA,DF,19.0,3,1,121.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Emerson,br BRA,DF,29.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Romércio,br BRA,DF,18.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fábio Braga,br BRA,MF,23.0,4,1,81.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rafael Martins,br BRA,GK,24.0,1,1,58.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Júlio Rusch,br BRA,MF,18.0,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Vitor Carvalho,br BRA,MF,18.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Guilherme Parede,br BRA,"FW,MF",20.0,2,0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
William Menezes,br BRA,GK,26.0,1,0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kady Borges,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Bruno Brigido,br BRA,GK,24.0,0,0,,,,,,,,,,,,,,,,Matches
Eduardo,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Elisson,br BRA,GK,28.0,0,0,,,,,,,,,,,,,,,,Matches
Gustavo Indio,br BRA,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches
Rafael Kahn,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches
Thalisson Kelven,br BRA,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Talysson Lalau,br BRA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Reginaldo,br BRA,"DF,MF",22.0,0,0,,,,,,,,,,,,,,,,Matches
Gustavo Silva,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.7,38,418,3420.0,38.0,41.0,32.0,73.0,38.0,3.0,5.0,100.0,4.0,1.08,0.84,1.92,1.0,1.84,
Opponent Total,,,26.8,38,418,3420.0,38.0,41.0,26.0,67.0,36.0,5.0,5.0,90.0,3.0,1.08,0.68,1.76,0.95,1.63,
