Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Vinícius,br BRA,"FW,MF",22.0,19,897.0,47.0,26.2,10.0,9,66.0,1.0,10,30.0,11,1.0,11.0,9.0,2.0,0.2,0.31,Matches
César Eduardo González,ve VEN,"FW,MF",33.0,14,771.0,55.0,22.5,8.6,9,68.0,2.0,5,31.0,1,1.14,6.0,7.0,-1.0,-0.12,-0.12,Matches
Rafael Marques,br BRA,DF,32.0,8,720.0,90.0,21.1,8.0,8,90.0,8.0,0,,3,0.63,10.0,15.0,-5.0,-0.62,-0.76,Matches
Amaral,br BRA,MF,29.0,8,581.0,73.0,17.0,6.5,7,83.0,6.0,1,0.0,19,1.88,8.0,5.0,3.0,0.46,0.59,Matches
Ceará,br BRA,DF,35.0,6,435.0,73.0,12.7,4.8,6,73.0,3.0,0,,0,0.83,3.0,4.0,-1.0,-0.21,-0.21,Matches
Yan Sasse,br BRA,MF,18.0,9,458.0,51.0,13.4,5.1,5,77.0,3.0,4,18.0,4,1.22,4.0,5.0,-1.0,-0.2,-0.2,Matches
Felipe Amorim,br BRA,MF,25.0,10,424.0,42.0,12.4,4.7,5,66.0,0.0,5,18.0,3,1.0,4.0,7.0,-3.0,-0.64,-0.7,Matches
Neto Berola,br BRA,"FW,MF",28.0,7,352.0,50.0,10.3,3.9,5,60.0,0.0,2,27.0,0,1.57,9.0,5.0,4.0,1.02,1.17,Matches
Negueba,br BRA,"FW,MF",23.0,4,197.0,49.0,5.8,2.2,2,69.0,1.0,2,30.0,2,0.25,3.0,6.0,-3.0,-1.37,-1.43,Matches
Evandro da Silva,br BRA,FW,19.0,11,340.0,31.0,9.9,3.8,1,54.0,0.0,10,29.0,12,1.18,7.0,6.0,1.0,0.26,0.32,Matches
Thiago Lopes,br BRA,MF,19.0,8,206.0,26.0,6.0,2.3,1,52.0,0.0,7,22.0,14,1.0,1.0,6.0,-5.0,-2.18,-2.3,Matches
Ícaro,br BRA,DF,22.0,3,157.0,52.0,4.6,1.7,1,92.0,1.0,2,33.0,7,1.0,0.0,3.0,-3.0,-1.72,-1.77,Matches
Jorge Ortega,py PAR,"FW,MF",24.0,6,149.0,25.0,4.4,1.7,1,95.0,1.0,5,11.0,13,0.83,4.0,5.0,-1.0,-0.6,-0.6,Matches
Bernardo,br BRA,MF,25.0,6,125.0,21.0,3.7,1.4,1,95.0,1.0,5,6.0,18,0.5,0.0,6.0,-6.0,-4.32,-4.46,Matches
Geovane,br BRA,DF,19.0,3,121.0,40.0,3.5,1.3,1,92.0,1.0,2,15.0,4,1.33,1.0,2.0,-1.0,-0.74,-0.74,Matches
Emerson,br BRA,DF,29.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,8,1.0,0.0,0.0,0.0,0.0,0.03,Matches
Romércio,br BRA,DF,18.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,0,0.0,0.0,2.0,-2.0,-2.0,-2.03,Matches
Fábio Braga,br BRA,MF,23.0,4,81.0,20.0,2.4,0.9,1,59.0,0.0,3,7.0,12,1.25,0.0,2.0,-2.0,-2.22,-2.25,Matches
Rafael Martins,br BRA,GK,24.0,1,58.0,58.0,1.7,0.6,1,58.0,0.0,0,,11,0.0,0.0,0.0,0.0,0.0,0.03,Matches
Júlio Rusch,br BRA,MF,18.0,1,45.0,45.0,1.3,0.5,1,45.0,0.0,0,,0,0.0,0.0,0.0,0.0,0.0,0.03,Matches
Vitor Carvalho,br BRA,MF,18.0,1,45.0,45.0,1.3,0.5,0,,0.0,1,45.0,0,0.0,0.0,2.0,-2.0,-4.0,-4.03,Matches
Guilherme Parede,br BRA,"FW,MF",20.0,2,43.0,22.0,1.3,0.5,0,,0.0,2,21.0,2,0.5,0.0,1.0,-1.0,-2.09,-2.09,Matches
William Menezes,br BRA,GK,26.0,1,32.0,32.0,0.9,0.4,0,,0.0,1,31.0,2,0.0,0.0,2.0,-2.0,-5.63,-5.65,Matches
Kady Borges,br BRA,MF,19.0,0,,,,,0,,0.0,0,,4,,,,,,,Matches
Bruno Brigido,br BRA,GK,24.0,0,,,,,0,,0.0,0,,9,,,,,,,Matches
Eduardo,br BRA,DF,19.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Elisson,br BRA,GK,28.0,0,,,,,0,,0.0,0,,14,,,,,,,Matches
Gustavo Indio,br BRA,FW,18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Rafael Kahn,br BRA,GK,19.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Thalisson Kelven,br BRA,DF,17.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Talysson Lalau,br BRA,MF,17.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Reginaldo,br BRA,"DF,MF",22.0,0,,,,,0,,0.0,0,,5,,,,,,,Matches
Gustavo Silva,br BRA,MF,18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Squad Total,,,26.7,38,3420.0,90.0,100.0,38.0,418,83.0,,114,24.0,283,1.21,41.0,42.0,-1.0,-0.03,,
Opponent Total,,,26.8,38,3420.0,90.0,100.0,38.0,418,83.0,,109,23.0,302,1.45,42.0,41.0,1.0,0.03,,
