Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Gabriel Boschilia,br BRA,MF,25.0,5.3,236,5,31,120,88,5,236,7,2,28.6,3,42.9,146,701,263,4,7,1,12,10,158,12,Matches
Rafael William,br BRA,GK,20.0,6.0,142,128,142,0,0,0,142,0,0,,0,,66,390,326,0,0,0,0,0,41,0,Matches
Andrey Ramos do Nascimento,br BRA,MF,23.0,5.4,355,8,54,215,93,8,355,13,8,61.5,5,38.5,228,1088,583,11,16,0,12,6,244,18,Matches
Diego Porfirio,br BRA,DF,22.0,5.0,306,15,93,148,68,4,306,11,3,27.3,7,63.6,162,918,517,12,10,1,8,1,162,21,Matches
Nathan Mendes,br BRA,DF,19.0,5.0,275,20,76,130,71,8,275,12,5,41.7,5,41.7,129,720,470,9,5,2,9,4,127,16,Matches
Matheus Cadorini,br BRA,FW,19.0,3.5,131,4,8,61,63,22,131,5,1,20.0,4,80.0,61,201,37,0,0,0,9,5,92,23,Matches
Clayton,br BRA,"FW,MF",23.0,3.6,113,6,10,48,57,19,113,5,3,60.0,2,40.0,66,456,191,6,4,4,12,5,75,24,Matches
José Hugo,br BRA,"FW,MF",22.0,4.4,181,4,37,71,79,16,181,18,5,27.8,11,61.1,117,873,434,16,5,5,27,10,120,35,Matches
Márcio Silva,br BRA,DF,20.0,2.0,63,21,46,15,3,3,63,0,0,,0,,20,102,31,0,0,0,0,0,29,0,Matches
Juan Díaz,co COL,MF,20.0,1.5,67,4,19,38,10,1,67,1,0,0.0,1,100.0,32,142,71,2,0,0,2,0,44,2,Matches
Hernán Pérez,py PAR,FW,32.0,1.1,46,0,6,23,18,4,46,4,1,25.0,3,75.0,24,191,65,2,1,0,2,1,31,8,Matches
Neílton,br BRA,"FW,DF",27.0,0.9,53,1,3,36,14,1,53,4,1,25.0,3,75.0,38,291,99,1,2,0,1,1,38,5,Matches
Biel Fonseca,br BRA,"FW,MF",19.0,1.1,72,2,14,45,13,1,72,4,1,25.0,3,75.0,36,163,79,1,0,0,0,2,48,2,Matches
João Vitor,br BRA,MF,21.0,0.1,2,0,1,2,0,0,2,1,1,100.0,0,0.0,3,45,13,1,0,0,1,0,2,0,Matches
Pablo Javier García,uy URU,FW,22.0,0.1,1,0,1,1,0,0,1,0,0,,0,,1,36,36,0,0,0,0,0,0,0,Matches
Squad Total,,,27.5,38.0,19940,2250,6406,8958,4814,670,19936,650,337,51.8,279,42.9,11155,62567,34010,624,445,115,616,316,12124,1335,
Opponent Total,,,27.2,38.0,23476,2132,6755,11052,5925,820,23470,715,351,49.1,333,46.6,13768,76402,41571,771,611,150,594,337,15646,1810,
