Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2014-08-20,21:00,Série A,Matchweek 16,Wed,Home,W,2,0,Vitória,,6192.0,,4-3-2-1,4-1-2-1-2,Dewson Fernando Freitas da Silva,Match Report,
2014-08-23,21:00,Série A,Matchweek 17,Sat,Away,L,0,1,Palmeiras,,18461.0,,4-3-3,4-3-3,Marcos Andre Gomes da Penha,Match Report,
2014-08-31,16:00,Série A,Matchweek 18,Sun,Home,D,0,0,Atlético Mineiro,,6950.0,,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2014-09-07,18:30,Série A,Matchweek 19,Sun,Away,D,0,0,Bahia,,,,4-3-3,4-4-2,Francisco Carlos do Nascimento,Match Report,
2014-09-10,21:00,Série A,Matchweek 20,Wed,Home,W,3,0,Chapecoense,,7238.0,,4-3-2-1,4-4-1-1,Devarly Lira do Rosario,Match Report,
2014-09-13,21:00,Série A,Matchweek 21,Sat,Away,L,1,2,Santos,,7075.0,,4-3-2-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2014-09-17,22:00,Série A,Matchweek 22,Wed,Home,W,3,1,São Paulo,,16201.0,,4-3-2-1,4-4-2,Dewson Fernando Freitas da Silva,Match Report,
2014-09-21,16:00,Série A,Matchweek 23,Sun,Away,L,0,1,Sport Recife,,13180.0,,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2014-09-24,19:30,Série A,Matchweek 24,Wed,Home,L,1,2,Cruzeiro,,9521.0,,4-3-2-1,4-2-3-1,Vinicius Furlan,Match Report,
2014-09-28,18:30,Série A,Matchweek 25,Sun,Away,L,2,4,Internacional,,24522.0,,4-2-2-2,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2014-10-04,16:20,Série A,Matchweek 26,Sat,Home,W,1,0,Ath Paranaense,,9508.0,,4-2-2-2,4-3-3,Ricardo Marques Ribeiro,Match Report,
2014-10-08,19:30,Série A,Matchweek 27,Wed,Home,W,1,0,Criciúma,,10930.0,,4-2-3-1,4-2-3-1,Sandro Ricci,Match Report,
2014-10-11,18:30,Série A,Matchweek 28,Sat,Away,L,0,3,Goiás,,1392.0,,4-2-2-2,4-4-2,Flavio Rodrigues Guerra,Match Report,
2014-10-19,16:00,Série A,Matchweek 29,Sun,Away,L,0,4,Figueirense,,4126.0,,4-3-2-1,4-1-2-1-2,Péricles Bassols Pegado Cortez,Match Report,
2014-10-22,21:00,Série A,Matchweek 30,Wed,Home,W,2,0,Botafogo (RJ),,8106.0,,4-2-2-2,4-2-2-2,Anderson Daronco,Match Report,
2014-10-25,18:30,Série A,Matchweek 31,Sat,Home,D,1,1,Grêmio,,13039.0,,4-4-2,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2014-11-01,21:00,Série A,Matchweek 32,Sat,Away,D,2,2,Corinthians,,28099.0,,3-4-3,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,
2014-11-08,19:30,Série A,Matchweek 33,Sat,Home,W,1,0,Fluminense,,10223.0,,3-4-3,4-2-2-2,Thiago Duarte Peixoto,Match Report,
2014-11-16,17:00,Série A,Matchweek 34,Sun,Away,L,2,3,Flamengo,,28250.0,,3-4-3,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2014-11-19,20:00,Série A,Matchweek 35,Wed,Away,D,1,1,Vitória,,7692.0,,4-2-3-1,4-3-3,Ricardo Marques Ribeiro,Match Report,
2014-11-23,19:30,Série A,Matchweek 36,Sun,Home,W,2,0,Palmeiras,,18863.0,,3-4-3,4-3-2-1,Elmo Alves Resende Cunha,Match Report,
2014-11-30,19:30,Série A,Matchweek 37,Sun,Away,W,2,1,Atlético Mineiro,,19029.0,,3-4-3,4-2-3-1,Pablo Dos Santos Alves,Match Report,
2014-12-07,17:00,Série A,Matchweek 38,Sun,Home,W,3,2,Bahia,,25550.0,,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
