Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Edinho Campos,br BRA,MF,34.0,8,2,253.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
João Paulo,br BRA,MF,31.0,4,2,238.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Thalisson Kelven,br BRA,DF,18.0,3,2,144.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Keirrison,br BRA,FW,28.0,5,1,154.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniel,br BRA,MF,23.0,3,1,118.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Vitor Carvalho,br BRA,MF,19.0,1,1,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Yilmar Filigrana,co COL,FW,26.0,9,0,187.0,2.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.48,0.0,0.48,0.48,0.48,Matches
Romércio,br BRA,DF,19.0,1,0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alexander Baumjohann,de GER,MF,30.0,2,0,77.0,0.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1.17,0.0,1.17,Matches
Bruno Brigido,br BRA,GK,25.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,Matches
Léo Andrade,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Henrique,br BRA,DF,22.0,0,0,,,,,,,,,,,,,,,,Matches
Léonardo,br BRA,MF,21.0,0,0,,,,,,,,,,,,,,,,Matches
Thiago Lopes,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Rafael Martins,br BRA,GK,25.0,0,0,,,,,,,,,,,,,,,,Matches
William Menezes,br BRA,GK,27.0,0,0,,,,,,,,,,,,,,,,Matches
Marcos Moser,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.0,38,418,3420.0,38.0,41.0,25.0,66.0,35.0,6.0,10.0,107.0,5.0,1.08,0.66,1.74,0.92,1.58,
Opponent Total,,,27.0,38,418,3420.0,38.0,47.0,37.0,84.0,44.0,3.0,5.0,94.0,3.0,1.24,0.97,2.21,1.16,2.13,
