Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
França,br BRA,MF,22.0,15,13,996.0,11.1,1.0,2.0,3.0,1.0,0.0,0.0,4.0,1.0,0.09,0.18,0.27,0.09,0.27,Matches
Pablo,br BRA,"FW,MF",21.0,19,12,1137.0,12.6,4.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.32,0.08,0.4,0.32,0.4,Matches
Rivaldo,br BRA,"DF,MF",28.0,16,12,1090.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Ricardo Bueno,br BRA,FW,26.0,12,12,977.0,10.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches
Everaldo Stum,br BRA,FW,22.0,24,10,1236.0,13.7,6.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,0.44,0.0,0.44,0.44,0.44,Matches
Marquinhos Pedroso,br BRA,DF,20.0,12,10,897.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches
Jefferson,br BRA,MF,20.0,15,10,797.0,8.9,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches
Felipe Silva,br BRA,MF,23.0,14,9,926.0,10.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches
Dener,br BRA,MF,18.0,10,9,754.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Éverton Santos,br BRA,"FW,MF",27.0,6,6,510.0,5.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18,0.18,0.0,0.18,Matches
Guilherme Lazaroni,br BRA,"DF,MF",21.0,6,6,506.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nem,br BRA,MF,26.0,10,5,571.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
William Cordeiro,br BRA,DF,20.0,8,5,553.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Léo Lisboa,br BRA,MF,19.0,13,4,425.0,4.7,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.21,0.64,0.85,0.21,0.85,Matches
Kléber,br BRA,DF,33.0,4,4,268.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mazola,br BRA,FW,24.0,10,3,456.0,5.1,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.59,0.0,0.59,0.59,0.59,Matches
Dudu,br BRA,"FW,MF",23.0,7,3,411.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jean Carlos,br BRA,FW,29.0,6,3,273.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33,0.33,0.0,0.33,Matches
Raul Silva,br BRA,DF,24.0,3,3,246.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Artur Barbosa de Oliveira,br BRA,DF,29.0,3,2,155.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marcos Assunção,br BRA,MF,37.0,2,2,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Vitor Júnior,br BRA,MF,27.0,7,1,224.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Yago,br BRA,MF,18.0,5,1,151.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ivan,br BRA,DF,32.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luan Polli,br BRA,GK,20.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lúcio Maranhão,br BRA,FW,25.0,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
William Pottker,br BRA,"FW,MF",20.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jonatan,br BRA,FW,22.0,2,0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Santos,br BRA,DF,18.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ciro,br BRA,FW,24.0,0,0,,,,,,,,,,,,,,,,Matches
Denilson,br BRA,FW,25.0,0,0,,,,,,,,,,,,,,,,Matches
Bruno Fabiano Alves,br BRA,DF,22.0,0,0,,,,,,,,,,,,,,,,Matches
Bruno Fornaroli,au AUS,FW,26.0,0,0,,,,,,,,,,,,,,,,Matches
Alex Muralha,br BRA,GK,24.0,0,0,,,,,,,,,,,,,,,,Matches
Neneca,br BRA,GK,33.0,0,0,,,,,,,,,,,,,,,,Matches
Júnior Oliveira,br BRA,GK,24.0,0,0,,,,,,,,,,,,,,,,Matches
Maicon Talhetti,br BRA,MF,23.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,25.2,38,418,3420.0,38.0,36.0,26.0,62.0,34.0,2.0,2.0,102.0,10.0,0.95,0.68,1.63,0.89,1.58,
Opponent Total,,,26.4,38,418,3420.0,38.0,46.0,31.0,77.0,41.0,5.0,8.0,78.0,6.0,1.21,0.82,2.03,1.08,1.89,
