Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Celsinho,br BRA,MF,26.0,7,4,346.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jefferson,br BRA,MF,21.0,6,2,263.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Felipe,br BRA,GK,30.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alemão,br BRA,FW,25.0,4,2,172.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
William Cordeiro,br BRA,DF,21.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Luan Polli,br BRA,GK,21.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
França,br BRA,MF,23.0,2,1,71.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nirley,br BRA,DF,26.0,1,1,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jean Deretti,br BRA,MF,21.0,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mazola,br BRA,FW,25.0,4,0,97.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Dybal,br BRA,MF,20.0,3,0,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Léo Lisboa,br BRA,MF,20.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marcelinho,br BRA,FW,20.0,2,0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Carlos Henrique,br BRA,FW,19.0,1,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Hyago Engelmann,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Jackson,br BRA,MF,24.0,0,0,,,,,,,,,,,,,,,,Matches
Jatoba,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Guilherme Lazaroni,br BRA,"DF,MF",22.0,0,0,,,,,,,,,,,,,,,,Matches
Luan,br BRA,MF,23.0,0,0,,,,,,,,,,,,,,,,Matches
Matheusinho,br BRA,MF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Júnior Oliveira,br BRA,GK,25.0,0,0,,,,,,,,,,,,,,,,Matches
Léo Rodrigues,br BRA,DF,23.0,0,0,,,,,,,,,,,,,,,,Matches
Maicon Talhetti,br BRA,MF,24.0,0,0,,,,,,,,,,,,,,,,Matches
Henrique Trevisan,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,25.7,38,418,3420.0,38.0,35.0,20.0,55.0,32.0,3.0,3.0,121.0,5.0,0.92,0.53,1.45,0.84,1.37,
Opponent Total,,,26.5,38,418,3420.0,38.0,49.0,31.0,80.0,41.0,8.0,8.0,99.0,3.0,1.29,0.82,2.11,1.08,1.89,
