Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Reinaldo,br BRA,"MF,FW",18.0,4.5,0,5,1,20.0,1.11,0.22,0.0,0.0,13.7,0,0,0,0.7,0.7,0.14,-0.7,-0.7,Matches
Jádson,br BRA,"MF,FW",36.0,4.3,0,5,2,40.0,1.17,0.47,0.0,0.0,18.4,1,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Jandrei,br BRA,GK,26.0,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lucho González,ar ARG,MF,39.0,3.9,0,5,2,40.0,1.29,0.52,0.0,0.0,15.0,0,0,0,0.6,0.6,0.12,-0.6,-0.6,Matches
Vinicius Mingotti,br BRA,FW,20.0,3.2,0,8,1,12.5,2.49,0.31,0.0,0.0,11.9,0,0,0,1.0,1.0,0.12,-1.0,-1.0,Matches
Jaime Alvarado,co COL,MF,20.0,4.3,0,1,0,0.0,0.23,0.0,0.0,,22.0,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Pedrinho,br BRA,"FW,MF",20.0,3.9,0,8,1,12.5,2.06,0.26,0.0,0.0,18.9,0,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
Marquinhos Gabriel,br BRA,"MF,FW",29.0,2.5,0,5,1,20.0,2.02,0.4,0.0,0.0,28.1,2,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Jorginho,br BRA,"FW,MF",29.0,2.2,0,3,0,0.0,1.38,0.0,0.0,,16.6,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Leo Gomes,br BRA,DF,22.0,1.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ravanelli,br BRA,"MF,FW",22.0,3.1,1,12,2,16.7,3.87,0.65,0.08,0.5,24.5,4,0,0,1.4,1.4,0.12,-0.4,-0.4,Matches
Walter,br BRA,"FW,MF",30.0,2.9,0,9,2,22.2,3.07,0.68,0.0,0.0,20.5,1,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
João Victor,br BRA,DF,17.0,1.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Bento,br BRA,GK,20.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Bruno Leite,br BRA,"FW,MF",19.0,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Kawan,br BRA,MF,17.0,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Luan Patrick,br BRA,MF,18.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jajá,br BRA,FW,18.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,25.4,38.0,38,439,144,32.8,11.55,3.79,0.09,0.26,18.8,24,0,1,45.6,44.8,0.1,-7.6,-6.8,
Opponent Total,,,26.4,38.0,34,478,145,30.3,12.58,3.82,0.06,0.21,19.1,26,3,6,47.0,42.5,0.09,-13.0,-11.5,
