Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Richard,br BRA,MF,26.0,15.6,783,918,85.3,14632,3724,314,357,88.0,362,400,90.5,89,118,75.4,0,0.7,0.5,-0.7,15,96,3,0,83,Matches
Léo Cittadini,br BRA,MF,26.0,18.9,684,774,88.4,11712,2252,296,321,92.2,321,346,92.8,52,64,81.3,1,0.6,0.6,0.4,8,61,8,2,64,Matches
Erick,br BRA,"MF,DF",23.0,16.4,602,715,84.2,11302,3121,239,279,85.7,287,315,91.1,65,92,70.7,1,0.9,0.6,0.1,11,92,5,1,103,Matches
Renato Kayser,br BRA,FW,24.0,14.8,145,206,70.4,1993,307,92,121,76.0,45,63,71.4,2,6,33.3,1,0.7,0.5,0.3,7,8,3,0,10,Matches
Nicolas,br BRA,DF,23.0,11.9,531,704,75.4,10182,3559,202,244,82.8,249,311,80.1,72,120,60.0,0,0.8,0.8,-0.8,9,51,8,6,49,Matches
Pedro Rocha Neves,br BRA,"FW,MF",26.0,13.6,222,323,68.7,3863,1134,107,142,75.4,90,114,78.9,21,39,53.8,0,1.1,1.2,-1.1,20,23,11,3,37,Matches
Guilherme Bissoli,br BRA,FW,23.0,11.2,149,198,75.3,1985,246,94,116,81.0,43,57,75.4,3,5,60.0,0,0.9,0.3,-0.9,14,9,2,0,7,Matches
Carlos Eduardo,br BRA,"FW,MF",24.0,11.2,133,229,58.1,2171,579,67,97,69.1,54,79,68.4,9,23,39.1,0,0.9,0.5,-0.9,13,8,3,2,16,Matches
Khellven,br BRA,DF,19.0,11.5,436,584,74.7,8147,2705,177,201,88.1,197,247,79.8,55,114,48.2,3,2.6,2.1,0.4,20,25,23,16,43,Matches
Bento,br BRA,GK,21.0,9.0,207,262,79.0,5057,3129,43,43,100.0,115,117,98.3,49,101,48.5,0,0.0,0.0,0.0,0,3,0,0,0,Matches
Vitinho,br BRA,"MF,FW",21.0,9.0,179,248,72.2,2721,622,97,120,80.8,66,83,79.5,9,20,45.0,3,1.4,1.3,1.6,9,9,7,2,20,Matches
Nicolás Hernández,co COL,DF,23.0,7.9,334,396,84.3,6793,2225,110,122,90.2,176,197,89.3,48,74,64.9,0,0.0,0.1,0.0,1,31,0,0,30,Matches
Matheus Babi,br BRA,FW,23.0,7.8,94,133,70.7,1305,199,51,65,78.5,26,34,76.5,6,13,46.2,1,0.9,0.3,0.1,11,8,1,0,11,Matches
Lucas Fasson,br BRA,DF,19.0,8.0,409,469,87.2,8490,2908,106,117,90.6,244,262,93.1,57,83,68.7,0,0.0,0.2,0.0,0,43,2,0,47,Matches
Fernando Canesin,br BRA,"MF,FW",28.0,6.7,140,187,74.9,2177,494,70,87,80.5,58,73,79.5,8,13,61.5,0,0.2,0.9,-0.2,3,13,3,0,13,Matches
Pedro Henrique,br BRA,"DF,MF",18.0,5.1,195,255,76.5,3394,911,88,101,87.1,88,114,77.2,16,30,53.3,0,0.5,0.5,-0.5,5,18,9,6,17,Matches
Jader,br BRA,"MF,FW",17.0,4.5,108,131,82.4,1880,411,43,49,87.8,50,55,90.9,12,19,63.2,0,0.3,0.2,-0.3,5,17,1,1,13,Matches
Márcio Azevedo,br BRA,"DF,MF",34.0,4.3,186,223,83.4,3268,1288,83,88,94.3,84,96,87.5,15,28,53.6,0,0.2,0.3,-0.2,7,20,4,0,30,Matches
Jádson,br BRA,"MF,FW",37.0,3.7,139,177,78.5,2541,727,65,71,91.5,49,61,80.3,19,29,65.5,0,0.4,0.4,-0.4,6,28,0,0,35,Matches
Jáderson,br BRA,"FW,MF",20.0,2.7,69,87,79.3,1056,196,39,42,92.9,24,27,88.9,5,11,45.5,0,0.3,0.2,-0.3,5,1,5,1,10,Matches
Juninho,br BRA,MF,17.0,2.2,91,102,89.2,1639,273,38,42,90.5,42,43,97.7,10,13,76.9,0,0.0,0.0,0.0,0,6,0,0,5,Matches
Luan Patrick,br BRA,DF,19.0,1.6,82,99,82.8,1501,489,30,32,93.8,46,53,86.8,5,12,41.7,0,0.0,0.0,0.0,0,3,0,0,9,Matches
Vinicius Mingotti,br BRA,FW,21.0,1.7,20,25,80.0,270,42,12,13,92.3,8,10,80.0,0,1,0.0,0,0.1,0.0,-0.1,2,2,1,0,3,Matches
João Vialle,br BRA,DF,18.0,1.0,24,32,75.0,379,189,12,13,92.3,11,13,84.6,1,6,16.7,0,0.0,0.0,0.0,0,2,0,0,4,Matches
Jaime Alvarado,co COL,MF,21.0,0.8,32,33,97.0,621,153,9,9,100.0,18,18,100.0,4,5,80.0,0,0.0,0.0,0.0,0,1,1,0,1,Matches
Pierre,br BRA,MF,18.0,0.3,14,16,87.5,184,41,12,13,92.3,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,2,0,0,0,Matches
Julimar,br BRA,MF,20.0,0.2,6,10,60.0,79,22,2,5,40.0,3,3,100.0,0,0,,0,0.1,0.0,-0.1,1,1,0,0,1,Matches
Daniel Cruz,br BRA,MF,19.0,0.1,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Vinicius Kaue,br BRA,DF,17.0,0.1,4,6,66.7,89,47,0,1,0.0,4,5,80.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Rômulo,br BRA,FW,18.0,0.1,3,5,60.0,36,4,2,3,66.7,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Kleiton,br BRA,DF,21.0,0.0,2,2,100.0,16,2,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,25.2,38.0,14288,17893,79.9,287963,98088,5191,5958,87.1,6645,7593,87.5,2229,3568,62.5,31,31.0,29.3,0.0,389,1322,260,107,1437,
Opponent Total,,,26.5,38.0,15260,18873,80.9,284755,96099,6110,6935,88.1,7029,8015,87.7,1805,3044,59.3,30,31.9,27.3,-1.9,387,1124,247,72,1527,
