Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Matheus Fernandes,br BRA,MF,23.0,7.6,356,25,107,187,69,3,356,13,10,76.9,3,23.1,149,682,294,3,6,0,15,7,180,14,Matches
Marcelo Cirino,br BRA,FW,30.0,5.2,136,5,21,48,71,11,136,5,2,40.0,3,60.0,72,419,205,10,8,2,10,7,88,23,Matches
Anderson,br BRA,GK,23.0,5.0,151,127,150,1,0,0,151,2,1,50.0,1,50.0,66,502,345,0,0,0,0,0,35,0,Matches
Léo Cittadini,br BRA,"MF,FW",27.0,8.0,383,11,74,218,92,14,383,5,1,20.0,4,80.0,200,934,372,5,7,2,11,5,233,29,Matches
Christian,br BRA,MF,21.0,4.8,228,8,40,120,69,9,228,8,3,37.5,4,50.0,124,498,175,3,3,2,6,3,147,12,Matches
Bryan García,ec ECU,MF,21.0,3.1,168,8,39,100,32,0,168,6,4,66.7,2,33.3,85,494,191,3,4,0,9,8,94,2,Matches
Pedro Rocha Neves,br BRA,FW,27.0,3.1,108,1,16,36,57,7,108,15,8,53.3,7,46.7,71,439,259,10,4,1,6,6,73,21,Matches
Pablo Siles,uy URU,MF,24.0,1.8,79,3,20,45,14,1,79,2,0,0.0,2,100.0,39,169,67,2,2,0,0,2,33,3,Matches
Lucas Halter,br BRA,DF,21.0,1.1,72,8,34,35,3,1,72,1,1,100.0,0,0.0,43,341,286,1,1,0,1,0,52,0,Matches
Lucas Fasson,br BRA,DF,20.0,0.8,59,3,35,25,0,0,59,1,0,0.0,1,100.0,33,146,66,0,0,0,0,0,36,0,Matches
Marlos,ua UKR,"MF,FW",33.0,1.7,101,0,5,54,42,5,101,2,1,50.0,1,50.0,67,418,155,6,9,1,0,5,80,10,Matches
Matheus Babi,br BRA,"FW,MF",24.0,0.9,37,3,4,16,17,4,37,2,1,50.0,1,50.0,22,128,41,1,2,2,5,1,28,7,Matches
João Vialle,br BRA,DF,19.0,0.3,19,0,7,11,2,0,19,1,1,100.0,0,0.0,10,79,46,1,0,0,0,0,12,0,Matches
John Mercado,ec ECU,FW,19.0,0.0,6,0,3,0,3,0,6,1,0,0.0,1,100.0,5,11,0,0,0,0,0,1,5,1,Matches
Squad Total,,,24.4,38.0,19203,2069,5862,8905,4681,612,19192,620,288,46.5,308,49.7,10315,57702,30128,565,479,103,616,296,11067,1264,
Opponent Total,,,27.2,38.0,22975,2179,7069,10469,5694,743,22971,693,336,48.5,304,43.9,12842,70389,37384,679,534,120,591,328,14892,1544,
