Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Felipe Gedoz,br BRA,"FW,MF",23.0,16,624.0,39.0,18.2,6.9,5,66.0,0.0,11,27.0,6,1.13,9.0,10.0,-1.0,-0.14,-0.24,Matches
Zé Ivaldo,br BRA,DF,19.0,6,463.0,77.0,13.5,5.1,5,90.0,5.0,1,12.0,28,1.43,7.0,11.0,-4.0,-0.78,-0.96,Matches
Santos,br BRA,GK,26.0,4,360.0,90.0,10.5,4.0,4,90.0,4.0,0,,31,1.75,5.0,3.0,2.0,0.5,0.5,Matches
Eduardo da Silva,hr CRO,FW,33.0,6,330.0,55.0,9.6,3.7,4,73.0,2.0,2,20.0,13,0.33,4.0,12.0,-8.0,-2.18,-2.47,Matches
Nicolas,br BRA,DF,19.0,6,275.0,46.0,8.0,3.1,4,63.0,1.0,2,11.0,25,1.17,2.0,2.0,0.0,0.0,-0.06,Matches
Deivid,br BRA,MF,28.0,6,293.0,49.0,8.6,3.3,2,83.0,1.0,4,32.0,7,2.17,3.0,1.0,2.0,0.61,0.61,Matches
Matheus Anjos,br BRA,MF,18.0,7,285.0,41.0,8.3,3.2,2,62.0,0.0,5,32.0,23,0.86,5.0,6.0,-1.0,-0.32,-0.4,Matches
Carlos Alberto,br BRA,MF,32.0,3,123.0,41.0,3.6,1.4,1,66.0,0.0,2,29.0,2,1.0,0.0,2.0,-2.0,-1.46,-1.57,Matches
Yago César,br BRA,MF,19.0,3,96.0,32.0,2.8,1.1,1,46.0,0.0,2,25.0,14,1.0,0.0,2.0,-2.0,-1.87,-1.98,Matches
Cleberson,br BRA,DF,24.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,14,0.0,2.0,6.0,-4.0,-4.0,-4.16,Matches
Marcão,br BRA,DF,20.0,1,73.0,73.0,2.1,0.8,1,73.0,0.0,0,,0,0.0,2.0,6.0,-4.0,-4.93,-5.09,Matches
Bruno Mota,br BRA,MF,21.0,1,54.0,54.0,1.6,0.6,1,54.0,0.0,0,,0,0.0,2.0,5.0,-3.0,-5.0,-5.13,Matches
Bruno Guimarães,br BRA,MF,19.0,4,75.0,19.0,2.2,0.8,0,,0.0,4,18.0,26,1.75,0.0,1.0,-1.0,-1.2,-1.28,Matches
João Pedro Heinen,br BRA,MF,20.0,1,18.0,18.0,0.5,0.2,0,,0.0,1,17.0,2,0.0,0.0,0.0,0.0,0.0,-0.05,Matches
Weverton Almeida,br BRA,DF,17.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Crysan,br BRA,"FW,MF",20.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Luís Henrique,br BRA,FW,18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Jacy,br BRA,MF,19.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Léo,br BRA,GK,26.0,0,,,,,0,,0.0,0,,7,,,,,,,Matches
Renan Lodi,br BRA,"DF,MF",18.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Lucas Macanhan,br BRA,GK,22.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Riuler,br BRA,MF,19.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Léo Simas,br BRA,MF,18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Warleson,br BRA,GK,20.0,0,,,,,0,,0.0,0,,6,,,,,,,Matches
Squad Total,,,26.7,38,3420.0,90.0,100.0,38.0,418,82.0,,113,28.0,317,1.34,45.0,43.0,2.0,0.05,,
Opponent Total,,,26.8,38,3420.0,90.0,100.0,38.0,418,82.0,,112,21.0,305,1.42,43.0,45.0,-2.0,-0.05,,
