Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Léo Pereira,br BRA,DF,22.0,18,17,1537.0,17.1,3.0,1.0,4.0,3.0,0.0,0.0,5.0,0.0,0.18,0.06,0.23,0.18,0.23,Matches
Wellington Martins,br BRA,MF,27.0,19,17,1490.0,16.6,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
Guilherme Camacho,br BRA,MF,27.0,19,16,1434.0,15.9,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.06,0.0,0.06,0.06,0.06,Matches
Marcelo Cirino,br BRA,"FW,MF",26.0,17,13,1002.0,11.1,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.36,0.0,0.36,0.36,0.36,Matches
Wanderson,br BRA,DF,26.0,15,12,1271.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Thiago Carleto,br BRA,"DF,MF",28.0,12,12,1037.0,11.5,2.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,0.17,0.26,0.43,0.17,0.43,Matches
Guilherme,br BRA,"FW,MF",29.0,14,11,934.0,10.4,2.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,0.19,0.0,0.19,0.1,0.1,Matches
Paulo André,br BRA,DF,34.0,11,11,928.0,10.3,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches
Matheus Rossetto,br BRA,MF,21.0,18,10,1070.0,11.9,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.17,0.0,0.17,0.17,0.17,Matches
Bergson da Silva,br BRA,FW,26.0,16,9,871.0,9.7,3.0,1.0,4.0,2.0,1.0,1.0,6.0,0.0,0.31,0.1,0.41,0.21,0.31,Matches
Diego,br BRA,DF,21.0,9,7,701.0,7.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13,0.13,0.0,0.13,Matches
Rony,br BRA,"FW,MF",22.0,15,6,662.0,7.4,3.0,1.0,4.0,3.0,0.0,0.0,1.0,1.0,0.41,0.14,0.54,0.41,0.54,Matches
Márcio Azevedo,br BRA,DF,31.0,11,6,607.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Felipe Alves Raymundo,br BRA,GK,29.0,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Esteban Pavez,cl CHI,MF,27.0,7,6,501.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Nazário,br BRA,"FW,MF",22.0,9,2,284.0,3.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.32,0.32,0.0,0.32,Matches
Ribamar,br BRA,FW,20.0,3,1,105.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicolas,br BRA,DF,20.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Éderson,br BRA,FW,28.0,4,0,102.0,1.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.88,0.0,0.88,0.88,0.88,Matches
Anderson Plata,co COL,"FW,MF",27.0,3,0,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Taliari,br BRA,FW,20.0,3,0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Crysan,br BRA,"FW,MF",21.0,1,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Deivid,br BRA,MF,29.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Caio Alan,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,Matches
Matheus Anjos,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Yago César,br BRA,MF,20.0,0,0,,,,,,,,,,,,,,,,Matches
Eder,br BRA,DF,22.0,0,0,,,,,,,,,,,,,,,,Matches
Felipe Gedoz,br BRA,"FW,MF",24.0,0,0,,,,,,,,,,,,,,,,Matches
Arthur Jose Gregio,br BRA,MF,21.0,0,0,,,,,,,,,,,,,,,,Matches
Juliano,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches
Léo,br BRA,GK,27.0,0,0,,,,,,,,,,,,,,,,Matches
Lucas Macanhan,br BRA,GK,23.0,0,0,,,,,,,,,,,,,,,,Matches
Reginaldo,br BRA,"DF,MF",24.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.1,38,418,3420.0,38.0,52.0,36.0,88.0,50.0,2.0,2.0,92.0,5.0,1.37,0.95,2.32,1.32,2.26,
Opponent Total,,,27.1,38,418,3420.0,38.0,34.0,19.0,53.0,25.0,9.0,10.0,100.0,2.0,0.89,0.5,1.39,0.66,1.16,
