Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2024-09-29,20:00,Série A,Matchweek 28,Sun,Away,L,0,1,Flamengo,0.4,0.7,31,30022.0,Thiago Heleno,3-4-3,4-2-3-1,Davi de Oliveira Lacerda,Match Report,
2024-10-05,16:30,Série A,Matchweek 29,Sat,Home,L,0,1,Botafogo (RJ),1.6,1.2,54,22726.0,Erick,3-4-3,4-2-3-1,Flavio Rodrigues de Souza,Match Report,
2024-10-17,20:00,Série A,Matchweek 30,Thu,Away,L,2,5,Corinthians,1.6,1.8,40,44399.0,Thiago Heleno,3-4-3,4-1-3-2,Wilton Sampaio,Match Report,
2024-10-22,19:30,Série A,Matchweek 17,Tue,Away,L,0,1,Fluminense,0.5,1.4,25,39465.0,Thiago Heleno,3-4-3,4-2-3-1,Braulio Machado,Match Report,
2024-10-26,18:30,Série A,Matchweek 31,Sat,Home,W,3,0,Cruzeiro,1.4,0.1,57,35959.0,Thiago Heleno,4-2-3-1,4-4-1-1,Rodrigo José Pereira de Lima,Match Report,
2024-11-02,18:30,Série A,Matchweek 32,Sat,Home,L,1,2,Vitória,1.3,1.1,64,40666.0,Thiago Heleno,3-4-3,5-4-1,Luiz Flávio de Oliveira,Match Report,
2024-11-09,21:00,Série A,Matchweek 33,Sat,Away,L,1,2,São Paulo,0.2,1.4,23,34777.0,Pablo,4-3-3,4-2-3-1,Rafael Klein,Match Report,
2024-11-16,18:30,Série A,Matchweek 19,Sat,Home,W,1,0,Atlético Mineiro,1.5,0.4,30,40935.0,Thiago Heleno,4-2-3-1,3-4-3,Matheus Delgado Candançan,Match Report,
2024-11-20,16:30,Série A,Matchweek 34,Wed,Home,W,2,0,Atl Goianiense,2.0,1.2,37,42177.0,Thiago Heleno,4-2-3-1,4-2-3-1,Alex Gomes Stefano,Match Report,
2024-11-24,16:00,Série A,Matchweek 35,Sun,Away,D,1,1,Bahia,0.8,1.8,27,26307.0,Pablo,4-2-3-1,4-3-3,Rodrigo José Pereira de Lima,Match Report,
2024-12-01,18:30,Série A,Matchweek 36,Sun,Home,D,1,1,Fluminense,1.1,1.3,30,41375.0,Thiago Heleno,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2024-12-05,20:00,Série A,Matchweek 37,Thu,Home,L,1,2,RB Bragantino,1.8,0.7,53,41626.0,Thiago Heleno,4-2-3-1,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,
2024-12-08,16:00,Série A,Matchweek 38,Sun,Away,L,0,1,Atlético Mineiro,0.3,1.4,38,,Thiago Heleno,4-3-2-1,4-3-3,Rafael Klein,Match Report,
