Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Jádson,br BRA,"MF,FW",37.0,9,332.0,37.0,9.7,3.7,4,67.0,0.0,5,13.0,6,1.22,3.0,2.0,1.0,0.27,0.42,2.6,4.2,-1.6,-0.43,-0.37,Matches
Jáderson,br BRA,"FW,MF",20.0,8,247.0,31.0,7.2,2.7,2,62.0,0.0,6,21.0,10,0.13,1.0,1.0,0.0,0.0,0.11,2.8,3.0,-0.3,-0.1,0.0,Matches
Juninho,br BRA,MF,17.0,4,200.0,50.0,5.8,2.2,2,90.0,2.0,2,10.0,10,0.25,1.0,2.0,-1.0,-0.45,-0.37,1.6,2.9,-1.3,-0.59,-0.52,Matches
Luan Patrick,br BRA,DF,19.0,2,147.0,74.0,4.3,1.6,2,74.0,1.0,0,,8,0.5,1.0,1.0,0.0,0.0,0.11,1.0,2.5,-1.5,-0.91,-0.85,Matches
Vinicius Mingotti,br BRA,FW,21.0,6,149.0,25.0,4.4,1.7,1,66.0,0.0,5,17.0,14,,2.0,1.0,1.0,0.6,0.74,2.2,2.5,-0.3,-0.21,-0.11,Matches
João Vialle,br BRA,DF,18.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,0,1.0,1.0,1.0,0.0,0.0,0.11,0.8,2.1,-1.3,-1.35,-1.28,Matches
Jaime Alvarado,co COL,MF,21.0,1,70.0,70.0,2.0,0.8,1,70.0,0.0,0,,5,3.0,2.0,0.0,2.0,2.57,2.73,0.5,0.7,-0.2,-0.25,-0.16,Matches
Pierre,br BRA,MF,18.0,1,24.0,24.0,0.7,0.3,0,,0.0,1,24.0,0,1.0,0.0,0.0,0.0,0.0,0.11,0.1,0.5,-0.4,-1.41,-1.32,Matches
Julimar,br BRA,MF,20.0,1,18.0,18.0,0.5,0.2,0,,0.0,1,18.0,0,1.0,0.0,0.0,0.0,0.0,0.11,0.1,0.4,-0.3,-1.29,-1.2,Matches
Daniel Cruz,br BRA,MF,19.0,1,12.0,12.0,0.4,0.1,0,,0.0,1,12.0,0,1.0,0.0,0.0,0.0,0.0,0.11,0.1,0.3,-0.2,-1.41,-1.32,Matches
Vinicius Kaue,br BRA,DF,17.0,1,12.0,12.0,0.4,0.1,0,,0.0,1,12.0,0,1.0,0.0,0.0,0.0,0.0,0.11,0.1,0.3,-0.2,-1.41,-1.32,Matches
Rômulo,br BRA,FW,18.0,1,11.0,11.0,0.3,0.1,0,,0.0,1,11.0,1,0.0,0.0,0.0,0.0,0.0,0.11,0.3,0.1,0.2,1.64,1.74,Matches
Kleiton,br BRA,DF,21.0,1,1.0,1.0,0.0,0.0,0,,0.0,1,1.0,4,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.1,Matches
Felipe Aguilar,co COL,DF,28.0,0,,,,,0,,,0,,3,,,,,,,,,,,,Matches
Anderson,br BRA,GK,22.0,0,,,,,0,,,0,,15,,,,,,,,,,,,Matches
Léo Ataíde,br BRA,MF,17.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Yago César,br BRA,MF,23.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Denner,br BRA,MF,21.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Dudu,br BRA,MF,19.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
EDU,br BRA,DF,20.0,0,,,,,0,,,0,,4,,,,,,,,,,,,Matches
Emersonn,br BRA,FW,16.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Leonardo Linck,br BRA,GK,19.0,0,,,,,0,,,0,,5,,,,,,,,,,,,Matches
João Pedro,br BRA,DF,17.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Renan,br BRA,FW,18.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Squad Total,,,25.2,38,3420.0,90.0,100.0,38.0,418,81.0,241.0,175,20.0,270,1.24,41.0,45.0,-4.0,-0.11,,41.8,45.5,-3.7,-0.1,,
Opponent Total,,,26.5,38,3420.0,90.0,100.0,38.0,418,81.0,248.0,168,18.0,261,1.55,45.0,41.0,4.0,0.11,,45.5,41.8,3.7,0.1,,
