Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Pablo,br BRA,FW,29.0,16.6,268,384,69.8,4273,856,143,189,75.7,88,110,80.0,25,35,71.4,1,1.9,1.4,-0.9,23,23,4,0,31,Matches
Vitinho,br BRA,FW,22.0,15.9,312,422,73.9,4470,1039,192,232,82.8,100,128,78.1,10,24,41.7,0,0.8,0.8,-0.8,8,24,17,3,42,Matches
Luis Manuel Orejuela,co COL,DF,26.0,13.0,399,530,75.3,6628,2433,200,226,88.5,154,202,76.2,34,69,49.3,1,0.6,0.9,0.4,7,30,9,6,28,Matches
Vitor Roque,br BRA,FW,16.0,14.6,99,143,69.2,1274,244,63,82,76.8,20,34,58.8,5,9,55.6,2,1.2,1.1,0.8,12,3,2,1,7,Matches
Pedro Henrique,br BRA,"DF,FW",19.0,15.4,474,663,71.5,8935,2953,198,220,90.0,208,265,78.5,61,147,41.5,2,1.2,1.1,0.8,17,48,14,7,62,Matches
Thiago Heleno,br BRA,DF,33.0,12.7,515,620,83.1,12282,4814,105,119,88.2,293,311,94.2,116,182,63.7,0,0.2,0.4,-0.2,4,45,3,0,56,Matches
Vitor Bueno,br BRA,"MF,FW",27.0,12.5,343,459,74.7,5379,1325,187,220,85.0,115,144,79.9,30,69,43.5,1,1.2,1.5,-0.2,16,30,9,2,41,Matches
Fernandinho,br BRA,MF,36.0,10.8,445,549,81.1,8261,3001,190,224,84.8,202,234,86.3,50,70,71.4,2,1.8,1.8,0.2,21,75,18,2,108,Matches
Rômulo,br BRA,FW,19.0,13.3,191,284,67.3,2821,754,115,148,77.7,57,78,73.1,9,18,50.0,1,0.8,0.7,0.2,8,9,5,0,20,Matches
Alex Santana,br BRA,MF,26.0,9.9,313,353,88.7,5520,1362,138,149,92.6,134,144,93.1,29,38,76.3,0,0.4,0.5,-0.4,9,34,4,0,52,Matches
Matheus Fernandes,br BRA,MF,23.0,7.6,205,247,83.0,3554,976,93,107,86.9,88,101,87.1,18,26,69.2,0,0.3,0.3,-0.3,8,29,2,0,29,Matches
Marcelo Cirino,br BRA,FW,30.0,5.2,52,87,59.8,793,216,31,38,81.6,18,32,56.3,2,6,33.3,0,0.2,0.5,-0.2,4,5,5,2,11,Matches
Anderson,br BRA,GK,23.0,5.0,74,135,54.8,2883,2462,9,9,100.0,21,21,100.0,44,105,41.9,0,0.0,0.0,0.0,0,6,0,0,0,Matches
Léo Cittadini,br BRA,"MF,FW",27.0,8.0,243,292,83.2,3718,771,128,145,88.3,90,100,90.0,13,22,59.1,1,0.6,0.4,0.4,5,24,3,1,22,Matches
Christian,br BRA,MF,21.0,4.8,141,173,81.5,2259,416,70,86,81.4,55,60,91.7,9,13,69.2,0,0.3,0.4,-0.3,7,10,2,1,10,Matches
Bryan García,ec ECU,MF,21.0,3.1,88,119,73.9,1754,343,32,37,86.5,37,44,84.1,18,24,75.0,1,0.1,0.1,0.9,4,12,0,0,12,Matches
Pedro Rocha Neves,br BRA,FW,27.0,3.1,50,74,67.6,707,271,27,35,77.1,17,23,73.9,3,6,50.0,1,1.0,1.0,0.0,3,4,1,0,7,Matches
Pablo Siles,uy URU,MF,24.0,1.8,48,60,80.0,803,151,19,23,82.6,24,28,85.7,3,6,50.0,0,0.0,0.0,0.0,0,4,0,0,5,Matches
Lucas Halter,br BRA,DF,21.0,1.1,57,60,95.0,997,312,27,28,96.4,25,26,96.2,5,6,83.3,0,0.0,0.0,0.0,0,2,0,0,7,Matches
Lucas Fasson,br BRA,DF,20.0,0.8,34,52,65.4,636,261,13,15,86.7,16,22,72.7,5,14,35.7,0,0.0,0.0,0.0,0,4,0,0,2,Matches
Marlos,ua UKR,"MF,FW",33.0,1.7,69,89,77.5,1249,214,37,42,88.1,19,21,90.5,12,19,63.2,0,0.4,0.4,-0.4,5,8,3,1,10,Matches
Matheus Babi,br BRA,"FW,MF",24.0,0.9,15,20,75.0,210,34,8,11,72.7,6,8,75.0,0,0,,0,0.1,0.0,-0.1,4,3,0,0,2,Matches
João Vialle,br BRA,DF,19.0,0.3,15,17,88.2,247,87,9,11,81.8,5,5,100.0,1,1,100.0,0,0.0,0.0,0.0,0,2,0,0,1,Matches
John Mercado,ec ECU,FW,19.0,0.0,3,5,60.0,43,28,2,3,66.7,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,24.4,38.0,11158,14833,75.2,213909,77733,4629,5393,85.8,4762,5651,84.3,1528,3022,50.6,26,28.6,27.1,-2.6,352,1057,216,65,1274,
Opponent Total,,,27.2,38.0,15045,18826,79.9,268466,100132,6554,7421,88.3,6451,7587,85.0,1609,2750,58.5,32,34.4,34.5,-2.4,425,1227,305,89,1568,
