Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-11-07,16:00,Série A,Matchweek 30,Sun,Away,W,2,0,RB Bragantino,0.8,0.7,42,1701.0,Thiago Heleno,3-4-3,4-2-3-1,Anderson Daronco,Match Report,
2021-11-10,18:30,Série A,Matchweek 31,Wed,Home,W,2,1,Ceará,1.3,1.0,52,9943.0,Thiago Heleno,3-4-3,4-2-3-1,Wilton Sampaio,Match Report,
2021-11-13,19:00,Série A,Matchweek 32,Sat,Away,L,1,2,Internacional,1.1,1.5,52,8623.0,Thiago Heleno,3-4-3,4-2-3-1,Ramon Abatti Abel,Match Report,
2021-11-16,16:00,Série A,Matchweek 33,Tue,Home,L,0,1,Atlético Mineiro,0.4,0.7,45,6233.0,Márcio Azevedo,3-5-2,4-2-2-2,Savio Pereira,Match Report,
2021-11-20,17:00,Sudamericana,Finals,Sat,Home,W,1,0,br RB Bragantino,,,37,,Thiago Heleno,3-4-3,4-4-2,Andrés Matonte,Match Report,
2021-11-24,21:30,Série A,Matchweek 34,Wed,Away,D,0,0,São Paulo,0.1,1.2,29,43391.0,Thiago Heleno,3-4-3,4-4-2,Leandro Pedro Vuaden,Match Report,
2021-11-28,16:00,Série A,Matchweek 36,Sun,Away,L,0,1,Corinthians,0.7,1.5,34,37309.0,Thiago Heleno,3-4-3,4-3-3,Paulo Cesar Zanovelli da Silva,Match Report,
2021-12-03,19:00,Série A,Matchweek 35,Fri,Home,W,1,0,Cuiabá,1.3,0.6,64,17523.0,Thiago Heleno,3-4-3,4-1-4-1,Braulio da Silva Machado,Match Report,
2021-12-06,19:00,Série A,Matchweek 37,Mon,Home,D,0,0,Palmeiras,1.8,0.2,71,18232.0,Thiago Heleno,3-4-3,3-4-3,Wagner do Nascimento Magalhaes,Match Report,
2021-12-09,21:30,Série A,Matchweek 38,Thu,Away,D,1,1,Sport Recife,0.8,2.1,38,4215.0,Márcio Azevedo,3-4-3,4-2-3-1,Ramon Abatti Abel,Match Report,
