Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Felipe Gedoz,br BRA,"FW,MF",23.0,16,5,624.0,6.9,3.0,2.0,5.0,1.0,2.0,3.0,1.0,0.0,0.43,0.29,0.72,0.14,0.43,Matches
Zé Ivaldo,br BRA,DF,19.0,6,5,463.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Santos,br BRA,GK,26.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Eduardo da Silva,hr CRO,FW,33.0,6,4,330.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicolas,br BRA,DF,19.0,6,4,275.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Deivid,br BRA,MF,28.0,6,2,293.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matheus Anjos,br BRA,MF,18.0,7,2,285.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Carlos Alberto,br BRA,MF,32.0,3,1,123.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Yago César,br BRA,MF,19.0,3,1,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cleberson,br BRA,DF,24.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marcão,br BRA,DF,20.0,1,1,73.0,0.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.23,0.0,1.23,1.23,1.23,Matches
Bruno Mota,br BRA,MF,21.0,1,1,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bruno Guimarães,br BRA,MF,19.0,4,0,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
João Pedro Heinen,br BRA,MF,20.0,1,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Weverton Almeida,br BRA,DF,17.0,0,0,,,,,,,,,,,,,,,,Matches
Crysan,br BRA,"FW,MF",20.0,0,0,,,,,,,,,,,,,,,,Matches
Luís Henrique,br BRA,FW,18.0,0,0,,,,,,,,,,,,,,,,Matches
Jacy,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Léo,br BRA,GK,26.0,0,0,,,,,,,,,,,,,,,,Matches
Renan Lodi,br BRA,"DF,MF",18.0,0,0,,,,,,,,,,,,,,,,Matches
Lucas Macanhan,br BRA,GK,22.0,0,0,,,,,,,,,,,,,,,,Matches
Riuler,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,Matches
Léo Simas,br BRA,MF,18.0,0,0,,,,,,,,,,,,,,,,Matches
Warleson,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.7,38,418,3420.0,38.0,43.0,28.0,71.0,39.0,4.0,8.0,78.0,3.0,1.13,0.74,1.87,1.03,1.76,
Opponent Total,,,26.8,38,418,3420.0,38.0,42.0,28.0,70.0,38.0,4.0,5.0,78.0,4.0,1.11,0.74,1.84,1.0,1.74,
