Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Marcelo Cirino,br BRA,FW,30.0,11,472.0,43.0,13.8,5.2,6,63.0,0,5,19.0,0,1.82,4.0,5.0,-1.0,-0.19,-0.22,7.1,6.9,0.2,0.05,0.1,Matches
Anderson,br BRA,GK,23.0,5,450.0,90.0,13.2,5.0,5,90.0,5,0,,33,1.0,4.0,10.0,-6.0,-1.2,-1.38,3.2,6.6,-3.3,-0.67,-0.73,Matches
Léo Cittadini,br BRA,"MF,FW",27.0,20,724.0,36.0,21.2,8.0,4,76.0,2,16,26.0,11,1.8,10.0,9.0,1.0,0.12,0.16,10.7,12.7,-2.1,-0.26,-0.28,Matches
Christian,br BRA,MF,21.0,9,428.0,48.0,12.5,4.8,4,67.0,1,5,32.0,12,1.56,5.0,6.0,-1.0,-0.21,-0.24,5.3,6.4,-1.0,-0.22,-0.21,Matches
Bryan García,ec ECU,MF,21.0,7,276.0,39.0,8.1,3.1,4,67.0,1,3,3.0,11,1.86,3.0,3.0,0.0,0.0,0.0,2.1,3.9,-1.8,-0.58,-0.59,Matches
Pedro Rocha Neves,br BRA,FW,27.0,6,281.0,47.0,8.2,3.1,3,79.0,1,3,14.0,4,1.67,5.0,5.0,0.0,0.0,0.0,3.5,4.1,-0.6,-0.2,-0.18,Matches
Pablo Siles,uy URU,MF,24.0,5,158.0,32.0,4.6,1.8,2,54.0,0,3,17.0,5,2.4,1.0,3.0,-2.0,-1.14,-1.19,1.1,3.4,-2.3,-1.29,-1.32,Matches
Lucas Halter,br BRA,DF,21.0,2,97.0,49.0,2.8,1.1,1,90.0,1,1,7.0,5,1.5,0.0,4.0,-4.0,-3.71,-3.82,0.3,1.8,-1.5,-1.38,-1.38,Matches
Lucas Fasson,br BRA,DF,20.0,1,74.0,74.0,2.2,0.8,1,74.0,0,0,,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.3,0.5,0.58,0.63,Matches
Marlos,ua UKR,"MF,FW",33.0,6,150.0,25.0,4.4,1.7,0,,0,6,25.0,9,0.67,1.0,5.0,-4.0,-2.4,-2.51,1.2,1.9,-0.7,-0.4,-0.39,Matches
Matheus Babi,br BRA,"FW,MF",24.0,6,85.0,14.0,2.5,0.9,0,,0,6,14.0,5,1.83,1.0,2.0,-1.0,-1.06,-1.09,2.3,2.0,0.3,0.32,0.36,Matches
João Vialle,br BRA,DF,19.0,1,24.0,24.0,0.7,0.3,0,,0,1,24.0,0,0.0,0.0,2.0,-2.0,-7.5,-7.55,0.0,0.4,-0.4,-1.59,-1.56,Matches
John Mercado,ec ECU,FW,19.0,1,2.0,2.0,0.1,0.0,0,,0,1,2.0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,-4.08,-4.04,Matches
Léo Ataíde,br BRA,MF,18.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Dedé,br BRA,DF,33.0,0,,,,,0,,0,0,,15,,,,,,,,,,,,Matches
Derik,br BRA,DF,16.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Dourado,br BRA,DF,17.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Emersonn,br BRA,FW,17.0,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Leonardo Linck,br BRA,GK,20.0,0,,,,,0,,0,0,,12,,,,,,,,,,,,Matches
Murilo,br BRA,DF,17.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Mycael,br BRA,GK,17.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
João Pedro,br BRA,DF,18.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Gabriel Pereira,br BRA,GK,19.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
João Vitor,br BRA,DF,18.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,24.4,38,3420.0,90.0,100.0,38.0,418,80.0,235,180,24.0,267,1.53,48.0,48.0,0.0,0.0,,47.1,48.4,-1.3,-0.04,,
Opponent Total,,,27.2,38,3420.0,90.0,100.0,38.0,418,80.0,238,180,22.0,264,1.21,48.0,48.0,0.0,0.0,,48.4,47.1,1.3,0.04,,
